1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.763142,0.236858,0.000000,0.000000,0.000000,0.000000,0.000000
0.772366,0.227634,0.000000,0.000000,0.000000,0.000000,0.000000
0.781571,0.218429,0.000000,0.000000,0.000000,0.000000,0.000000
0.787656,0.212344,0.000000,0.000000,0.000000,0.000000,0.000000
0.783684,0.216316,0.000000,0.000000,0.000000,0.000000,0.000000
0.777327,0.222673,0.000000,0.000000,0.000000,0.000000,0.000000
0.807113,0.192887,0.000000,0.000000,0.000000,0.000000,0.000000
0.787496,0.212504,0.000000,0.000000,0.000000,0.000000,0.000000
0.797133,0.202867,0.000000,0.000000,0.000000,0.000000,0.000000
0.796507,0.203493,0.000000,0.000000,0.000000,0.000000,0.000000
0.798168,0.201832,0.000000,0.000000,0.000000,0.000000,0.000000
0.803749,0.196251,0.000000,0.000000,0.000000,0.000000,0.000000
0.795418,0.204582,0.000000,0.000000,0.000000,0.000000,0.000000
0.794216,0.205784,0.000000,0.000000,0.000000,0.000000,0.000000
0.806184,0.193816,0.000000,0.000000,0.000000,0.000000,0.000000
0.810690,0.189310,0.000000,0.000000,0.000000,0.000000,0.000000
0.807312,0.192688,0.000000,0.000000,0.000000,0.000000,0.000000
0.811752,0.188248,0.000000,0.000000,0.000000,0.000000,0.000000
0.811068,0.188932,0.000000,0.000000,0.000000,0.000000,0.000000
0.809250,0.190750,0.000000,0.000000,0.000000,0.000000,0.000000
0.818979,0.181021,0.000000,0.000000,0.000000,0.000000,0.000000
0.823871,0.176129,0.000000,0.000000,0.000000,0.000000,0.000000
0.833436,0.166564,0.000000,0.000000,0.000000,0.000000,0.000000
0.839998,0.160002,0.000000,0.000000,0.000000,0.000000,0.000000
0.851709,0.148291,0.000000,0.000000,0.000000,0.000000,0.000000
0.849703,0.150297,0.000000,0.000000,0.000000,0.000000,0.000000
0.862785,0.137215,0.000000,0.000000,0.000000,0.000000,0.000000
0.855373,0.144627,0.000000,0.000000,0.000000,0.000000,0.000000
0.843873,0.156127,0.000000,0.000000,0.000000,0.000000,0.000000
0.842397,0.157603,0.000000,0.000000,0.000000,0.000000,0.000000
0.846498,0.153502,0.000000,0.000000,0.000000,0.000000,0.000000
0.849682,0.150318,0.000000,0.000000,0.000000,0.000000,0.000000
0.849279,0.150721,0.000000,0.000000,0.000000,0.000000,0.000000
0.852303,0.147697,0.000000,0.000000,0.000000,0.000000,0.000000
0.856452,0.143548,0.000000,0.000000,0.000000,0.000000,0.000000
0.848927,0.151073,0.000000,0.000000,0.000000,0.000000,0.000000
0.846787,0.153213,0.000000,0.000000,0.000000,0.000000,0.000000
0.842211,0.157789,0.000000,0.000000,0.000000,0.000000,0.000000
0.842712,0.157288,0.000000,0.000000,0.000000,0.000000,0.000000
0.846379,0.153621,0.000000,0.000000,0.000000,0.000000,0.000000
0.847909,0.152091,0.000000,0.000000,0.000000,0.000000,0.000000
0.860771,0.139229,0.000000,0.000000,0.000000,0.000000,0.000000
0.868680,0.131320,0.000000,0.000000,0.000000,0.000000,0.000000
0.862090,0.137910,0.000000,0.000000,0.000000,0.000000,0.000000
0.873153,0.126847,0.000000,0.000000,0.000000,0.000000,0.000000
0.884778,0.115222,0.000000,0.000000,0.000000,0.000000,0.000000
0.885836,0.114164,0.000000,0.000000,0.000000,0.000000,0.000000
0.887585,0.112415,0.000000,0.000000,0.000000,0.000000,0.000000
0.887558,0.112442,0.000000,0.000000,0.000000,0.000000,0.000000
0.881198,0.118802,0.000000,0.000000,0.000000,0.000000,0.000000
0.876933,0.123067,0.000000,0.000000,0.000000,0.000000,0.000000
0.871005,0.128995,0.000000,0.000000,0.000000,0.000000,0.000000
0.866048,0.133952,0.000000,0.000000,0.000000,0.000000,0.000000
0.861389,0.138611,0.000000,0.000000,0.000000,0.000000,0.000000
0.862030,0.137970,0.000000,0.000000,0.000000,0.000000,0.000000
0.856278,0.143722,0.000000,0.000000,0.000000,0.000000,0.000000
0.849045,0.150955,0.000000,0.000000,0.000000,0.000000,0.000000
0.826899,0.173101,0.000000,0.000000,0.000000,0.000000,0.000000
0.815447,0.184553,0.000000,0.000000,0.000000,0.000000,0.000000
0.811180,0.188820,0.000000,0.000000,0.000000,0.000000,0.000000
0.814957,0.185043,0.000000,0.000000,0.000000,0.000000,0.000000
0.818490,0.181510,0.000000,0.000000,0.000000,0.000000,0.000000
0.818533,0.181467,0.000000,0.000000,0.000000,0.000000,0.000000
0.820460,0.179540,0.000000,0.000000,0.000000,0.000000,0.000000
0.814966,0.185034,0.000000,0.000000,0.000000,0.000000,0.000000
0.814273,0.185727,0.000000,0.000000,0.000000,0.000000,0.000000
0.810335,0.189665,0.000000,0.000000,0.000000,0.000000,0.000000
0.804137,0.195863,0.000000,0.000000,0.000000,0.000000,0.000000
0.803030,0.196970,0.000000,0.000000,0.000000,0.000000,0.000000
0.806887,0.193113,0.000000,0.000000,0.000000,0.000000,0.000000
0.810193,0.189807,0.000000,0.000000,0.000000,0.000000,0.000000
0.813016,0.186983,0.000000,0.000000,0.000000,0.000000,0.000000
0.819623,0.180377,0.000000,0.000000,0.000000,0.000000,0.000000
0.825650,0.174350,0.000000,0.000000,0.000000,0.000000,0.000000
0.824626,0.175374,0.000000,0.000000,0.000000,0.000000,0.000000
0.826345,0.173655,0.000000,0.000000,0.000000,0.000000,0.000000
0.832676,0.167324,0.000000,0.000000,0.000000,0.000000,0.000000
0.825551,0.174449,0.000000,0.000000,0.000000,0.000000,0.000000
0.819284,0.180716,0.000000,0.000000,0.000000,0.000000,0.000000
0.835454,0.164546,0.000000,0.000000,0.000000,0.000000,0.000000
0.837407,0.162593,0.000000,0.000000,0.000000,0.000000,0.000000
0.841109,0.158891,0.000000,0.000000,0.000000,0.000000,0.000000
0.837566,0.162434,0.000000,0.000000,0.000000,0.000000,0.000000
0.835214,0.164786,0.000000,0.000000,0.000000,0.000000,0.000000
0.830753,0.169247,0.000000,0.000000,0.000000,0.000000,0.000000
0.834367,0.165633,0.000000,0.000000,0.000000,0.000000,0.000000
0.837951,0.162049,0.000000,0.000000,0.000000,0.000000,0.000000
0.837392,0.162608,0.000000,0.000000,0.000000,0.000000,0.000000
0.849969,0.150031,0.000000,0.000000,0.000000,0.000000,0.000000
0.855951,0.144049,0.000000,0.000000,0.000000,0.000000,0.000000
0.851330,0.148670,0.000000,0.000000,0.000000,0.000000,0.000000
0.848264,0.151736,0.000000,0.000000,0.000000,0.000000,0.000000
0.847901,0.152099,0.000000,0.000000,0.000000,0.000000,0.000000
0.841369,0.158631,0.000000,0.000000,0.000000,0.000000,0.000000
0.829619,0.170381,0.000000,0.000000,0.000000,0.000000,0.000000
0.825966,0.174034,0.000000,0.000000,0.000000,0.000000,0.000000
0.825610,0.174390,0.000000,0.000000,0.000000,0.000000,0.000000
0.821603,0.178397,0.000000,0.000000,0.000000,0.000000,0.000000
0.825694,0.174306,0.000000,0.000000,0.000000,0.000000,0.000000
0.830390,0.169610,0.000000,0.000000,0.000000,0.000000,0.000000
0.838140,0.161860,0.000000,0.000000,0.000000,0.000000,0.000000
0.842767,0.157233,0.000000,0.000000,0.000000,0.000000,0.000000
0.846477,0.153523,0.000000,0.000000,0.000000,0.000000,0.000000
0.873658,0.126342,0.000000,0.000000,0.000000,0.000000,0.000000
0.876885,0.123115,0.000000,0.000000,0.000000,0.000000,0.000000
0.868775,0.131225,0.000000,0.000000,0.000000,0.000000,0.000000
0.868614,0.131386,0.000000,0.000000,0.000000,0.000000,0.000000
0.864419,0.135581,0.000000,0.000000,0.000000,0.000000,0.000000
0.857292,0.142708,0.000000,0.000000,0.000000,0.000000,0.000000
0.855098,0.144902,0.000000,0.000000,0.000000,0.000000,0.000000
0.859814,0.140186,0.000000,0.000000,0.000000,0.000000,0.000000
0.868290,0.131710,0.000000,0.000000,0.000000,0.000000,0.000000
0.868195,0.131805,0.000000,0.000000,0.000000,0.000000,0.000000
0.873106,0.126894,0.000000,0.000000,0.000000,0.000000,0.000000
0.872399,0.127601,0.000000,0.000000,0.000000,0.000000,0.000000
0.877605,0.122395,0.000000,0.000000,0.000000,0.000000,0.000000
0.880179,0.119821,0.000000,0.000000,0.000000,0.000000,0.000000
0.881262,0.118738,0.000000,0.000000,0.000000,0.000000,0.000000
0.879268,0.120732,0.000000,0.000000,0.000000,0.000000,0.000000
0.877548,0.122452,0.000000,0.000000,0.000000,0.000000,0.000000
0.873414,0.126586,0.000000,0.000000,0.000000,0.000000,0.000000
0.873749,0.126251,0.000000,0.000000,0.000000,0.000000,0.000000
0.868463,0.131537,0.000000,0.000000,0.000000,0.000000,0.000000
0.869071,0.130929,0.000000,0.000000,0.000000,0.000000,0.000000
0.878102,0.121898,0.000000,0.000000,0.000000,0.000000,0.000000
0.887724,0.112276,0.000000,0.000000,0.000000,0.000000,0.000000
0.888472,0.111528,0.000000,0.000000,0.000000,0.000000,0.000000
0.881532,0.118468,0.000000,0.000000,0.000000,0.000000,0.000000
0.871264,0.128736,0.000000,0.000000,0.000000,0.000000,0.000000
0.878481,0.121519,0.000000,0.000000,0.000000,0.000000,0.000000
0.875589,0.124411,0.000000,0.000000,0.000000,0.000000,0.000000
0.875242,0.124758,0.000000,0.000000,0.000000,0.000000,0.000000
0.874951,0.125049,0.000000,0.000000,0.000000,0.000000,0.000000
0.878089,0.121911,0.000000,0.000000,0.000000,0.000000,0.000000
0.876473,0.123527,0.000000,0.000000,0.000000,0.000000,0.000000
0.873912,0.126088,0.000000,0.000000,0.000000,0.000000,0.000000
0.878019,0.121981,0.000000,0.000000,0.000000,0.000000,0.000000
0.868490,0.131510,0.000000,0.000000,0.000000,0.000000,0.000000
0.869145,0.130855,0.000000,0.000000,0.000000,0.000000,0.000000
0.870165,0.129835,0.000000,0.000000,0.000000,0.000000,0.000000
0.858547,0.141453,0.000000,0.000000,0.000000,0.000000,0.000000
0.850697,0.149303,0.000000,0.000000,0.000000,0.000000,0.000000
0.852814,0.147186,0.000000,0.000000,0.000000,0.000000,0.000000
0.838064,0.161936,0.000000,0.000000,0.000000,0.000000,0.000000
0.827817,0.172183,0.000000,0.000000,0.000000,0.000000,0.000000
0.826864,0.173136,0.000000,0.000000,0.000000,0.000000,0.000000
0.825158,0.174842,0.000000,0.000000,0.000000,0.000000,0.000000
0.830885,0.169115,0.000000,0.000000,0.000000,0.000000,0.000000
0.829764,0.170236,0.000000,0.000000,0.000000,0.000000,0.000000
0.830521,0.169479,0.000000,0.000000,0.000000,0.000000,0.000000
0.828366,0.171634,0.000000,0.000000,0.000000,0.000000,0.000000
0.827597,0.172403,0.000000,0.000000,0.000000,0.000000,0.000000
0.829248,0.170752,0.000000,0.000000,0.000000,0.000000,0.000000
0.832145,0.167855,0.000000,0.000000,0.000000,0.000000,0.000000
0.834630,0.165370,0.000000,0.000000,0.000000,0.000000,0.000000
0.829339,0.170661,0.000000,0.000000,0.000000,0.000000,0.000000
0.829532,0.170468,0.000000,0.000000,0.000000,0.000000,0.000000
0.824676,0.175324,0.000000,0.000000,0.000000,0.000000,0.000000
0.820775,0.179225,0.000000,0.000000,0.000000,0.000000,0.000000
0.832329,0.167671,0.000000,0.000000,0.000000,0.000000,0.000000
0.831098,0.168902,0.000000,0.000000,0.000000,0.000000,0.000000
0.825217,0.174783,0.000000,0.000000,0.000000,0.000000,0.000000
0.815401,0.184599,0.000000,0.000000,0.000000,0.000000,0.000000
0.818412,0.181588,0.000000,0.000000,0.000000,0.000000,0.000000
0.822223,0.177777,0.000000,0.000000,0.000000,0.000000,0.000000
0.816700,0.183301,0.000000,0.000000,0.000000,0.000000,0.000000
0.821941,0.178059,0.000000,0.000000,0.000000,0.000000,0.000000
0.822656,0.177343,0.000000,0.000000,0.000000,0.000000,0.000000
0.824719,0.175281,0.000000,0.000000,0.000000,0.000000,0.000000
0.831573,0.168427,0.000000,0.000000,0.000000,0.000000,0.000000
0.835825,0.164175,0.000000,0.000000,0.000000,0.000000,0.000000
0.836642,0.163358,0.000000,0.000000,0.000000,0.000000,0.000000
0.843770,0.156230,0.000000,0.000000,0.000000,0.000000,0.000000
0.850619,0.149381,0.000000,0.000000,0.000000,0.000000,0.000000
0.851912,0.148088,0.000000,0.000000,0.000000,0.000000,0.000000
0.850674,0.149326,0.000000,0.000000,0.000000,0.000000,0.000000
0.846540,0.153460,0.000000,0.000000,0.000000,0.000000,0.000000
0.846848,0.153152,0.000000,0.000000,0.000000,0.000000,0.000000
0.853252,0.146748,0.000000,0.000000,0.000000,0.000000,0.000000
0.853122,0.146878,0.000000,0.000000,0.000000,0.000000,0.000000
0.848069,0.151930,0.000000,0.000000,0.000000,0.000000,0.000000
0.851033,0.148967,0.000000,0.000000,0.000000,0.000000,0.000000
0.845134,0.154866,0.000000,0.000000,0.000000,0.000000,0.000000
0.843292,0.156708,0.000000,0.000000,0.000000,0.000000,0.000000
0.846795,0.153205,0.000000,0.000000,0.000000,0.000000,0.000000
0.847099,0.152901,0.000000,0.000000,0.000000,0.000000,0.000000
0.846123,0.153877,0.000000,0.000000,0.000000,0.000000,0.000000
0.841625,0.158375,0.000000,0.000000,0.000000,0.000000,0.000000
0.840716,0.159284,0.000000,0.000000,0.000000,0.000000,0.000000
0.841163,0.158837,0.000000,0.000000,0.000000,0.000000,0.000000
0.841233,0.158767,0.000000,0.000000,0.000000,0.000000,0.000000
0.847316,0.152684,0.000000,0.000000,0.000000,0.000000,0.000000
0.857149,0.142851,0.000000,0.000000,0.000000,0.000000,0.000000
0.869255,0.130745,0.000000,0.000000,0.000000,0.000000,0.000000
0.881509,0.118491,0.000000,0.000000,0.000000,0.000000,0.000000
0.884044,0.115956,0.000000,0.000000,0.000000,0.000000,0.000000
0.881221,0.118779,0.000000,0.000000,0.000000,0.000000,0.000000
0.876342,0.123658,0.000000,0.000000,0.000000,0.000000,0.000000
0.877297,0.122703,0.000000,0.000000,0.000000,0.000000,0.000000
0.881177,0.118823,0.000000,0.000000,0.000000,0.000000,0.000000
0.878136,0.121865,0.000000,0.000000,0.000000,0.000000,0.000000
0.874897,0.125103,0.000000,0.000000,0.000000,0.000000,0.000000
0.874219,0.125781,0.000000,0.000000,0.000000,0.000000,0.000000
0.877023,0.122977,0.000000,0.000000,0.000000,0.000000,0.000000
0.873702,0.126298,0.000000,0.000000,0.000000,0.000000,0.000000
0.872905,0.127095,0.000000,0.000000,0.000000,0.000000,0.000000
0.864318,0.135682,0.000000,0.000000,0.000000,0.000000,0.000000
0.882958,0.117042,0.000000,0.000000,0.000000,0.000000,0.000000
0.895341,0.104659,0.000000,0.000000,0.000000,0.000000,0.000000
0.891180,0.108820,0.000000,0.000000,0.000000,0.000000,0.000000
0.895119,0.104881,0.000000,0.000000,0.000000,0.000000,0.000000
0.897290,0.102710,0.000000,0.000000,0.000000,0.000000,0.000000
0.889630,0.110370,0.000000,0.000000,0.000000,0.000000,0.000000
0.885733,0.114267,0.000000,0.000000,0.000000,0.000000,0.000000
0.879574,0.120426,0.000000,0.000000,0.000000,0.000000,0.000000
0.881620,0.118380,0.000000,0.000000,0.000000,0.000000,0.000000
0.887448,0.112552,0.000000,0.000000,0.000000,0.000000,0.000000
0.888356,0.111644,0.000000,0.000000,0.000000,0.000000,0.000000
0.893000,0.107000,0.000000,0.000000,0.000000,0.000000,0.000000
0.894318,0.105682,0.000000,0.000000,0.000000,0.000000,0.000000
0.897313,0.102687,0.000000,0.000000,0.000000,0.000000,0.000000
0.897477,0.102523,0.000000,0.000000,0.000000,0.000000,0.000000
0.904504,0.095496,0.000000,0.000000,0.000000,0.000000,0.000000
0.909856,0.090144,0.000000,0.000000,0.000000,0.000000,0.000000
0.911305,0.088695,0.000000,0.000000,0.000000,0.000000,0.000000
0.908202,0.091798,0.000000,0.000000,0.000000,0.000000,0.000000
0.907665,0.092335,0.000000,0.000000,0.000000,0.000000,0.000000
0.902184,0.097816,0.000000,0.000000,0.000000,0.000000,0.000000
0.904065,0.095935,0.000000,0.000000,0.000000,0.000000,0.000000
0.906127,0.093873,0.000000,0.000000,0.000000,0.000000,0.000000
0.913325,0.086675,0.000000,0.000000,0.000000,0.000000,0.000000
0.913002,0.086997,0.000000,0.000000,0.000000,0.000000,0.000000
0.914615,0.085385,0.000000,0.000000,0.000000,0.000000,0.000000
0.922799,0.077201,0.000000,0.000000,0.000000,0.000000,0.000000
0.922932,0.077068,0.000000,0.000000,0.000000,0.000000,0.000000
0.923825,0.076175,0.000000,0.000000,0.000000,0.000000,0.000000
0.933220,0.066780,0.000000,0.000000,0.000000,0.000000,0.000000
0.934890,0.065110,0.000000,0.000000,0.000000,0.000000,0.000000
0.933298,0.066702,0.000000,0.000000,0.000000,0.000000,0.000000
0.924444,0.075556,0.000000,0.000000,0.000000,0.000000,0.000000
0.920614,0.079386,0.000000,0.000000,0.000000,0.000000,0.000000
0.922674,0.077326,0.000000,0.000000,0.000000,0.000000,0.000000
0.929522,0.070478,0.000000,0.000000,0.000000,0.000000,0.000000
0.933899,0.066101,0.000000,0.000000,0.000000,0.000000,0.000000
0.937300,0.062700,0.000000,0.000000,0.000000,0.000000,0.000000
0.937648,0.062352,0.000000,0.000000,0.000000,0.000000,0.000000
0.938240,0.061760,0.000000,0.000000,0.000000,0.000000,0.000000
0.937646,0.062354,0.000000,0.000000,0.000000,0.000000,0.000000
0.938375,0.061625,0.000000,0.000000,0.000000,0.000000,0.000000
0.944941,0.055059,0.000000,0.000000,0.000000,0.000000,0.000000
0.940513,0.059486,0.000000,0.000000,0.000000,0.000000,0.000000
0.939048,0.060952,0.000000,0.000000,0.000000,0.000000,0.000000
0.943562,0.056438,0.000000,0.000000,0.000000,0.000000,0.000000
0.938617,0.061383,0.000000,0.000000,0.000000,0.000000,0.000000
0.939390,0.060610,0.000000,0.000000,0.000000,0.000000,0.000000
0.936280,0.063720,0.000000,0.000000,0.000000,0.000000,0.000000
0.933537,0.066463,0.000000,0.000000,0.000000,0.000000,0.000000
0.934544,0.065456,0.000000,0.000000,0.000000,0.000000,0.000000
0.934287,0.065714,0.000000,0.000000,0.000000,0.000000,0.000000
0.929954,0.070046,0.000000,0.000000,0.000000,0.000000,0.000000
0.933280,0.066720,0.000000,0.000000,0.000000,0.000000,0.000000
0.940534,0.059466,0.000000,0.000000,0.000000,0.000000,0.000000
0.933764,0.066236,0.000000,0.000000,0.000000,0.000000,0.000000
0.931892,0.068108,0.000000,0.000000,0.000000,0.000000,0.000000
0.933162,0.066838,0.000000,0.000000,0.000000,0.000000,0.000000
0.937701,0.062299,0.000000,0.000000,0.000000,0.000000,0.000000
0.943769,0.056231,0.000000,0.000000,0.000000,0.000000,0.000000
0.944494,0.055506,0.000000,0.000000,0.000000,0.000000,0.000000
0.942348,0.057652,0.000000,0.000000,0.000000,0.000000,0.000000
0.936610,0.063390,0.000000,0.000000,0.000000,0.000000,0.000000
0.933705,0.066295,0.000000,0.000000,0.000000,0.000000,0.000000
0.936726,0.063274,0.000000,0.000000,0.000000,0.000000,0.000000
0.934928,0.065072,0.000000,0.000000,0.000000,0.000000,0.000000
