account_value,date,daily_return
1053261.4598088353,2022-04-04,
1048885.4253260815,2022-04-05,-0.004154746613009186
1045436.4121540273,2022-04-06,-0.003288264941789909
1049503.3223477833,2022-04-07,0.0038901554857617704
1051741.662509004,2022-04-08,0.0021327613867989648
1036141.536070863,2022-04-11,-0.014832659952754623
1031259.9386930859,2022-04-12,-0.004711322930155415
1042214.7539282239,2022-04-13,0.010622748760143796
1038708.3478308117,2022-04-14,-0.0033643796388375113
1039536.200587312,2022-04-18,0.0007970021211720635
1051512.810328523,2022-04-19,0.011521108869940733
1060746.9543486035,2022-04-20,0.008781770349707507
1050811.7926664746,2022-04-21,-0.009366193927212385
1020376.5778227246,2022-04-22,-0.028963526157733233
1030112.434180299,2022-04-25,0.009541434573448138
1004617.937457124,2022-04-26,-0.02474923695437381
1016218.0586653149,2022-04-27,0.011546798813440562
1032366.2567892468,2022-04-28,0.015890485301098378
1003129.0967893994,2022-04-29,-0.028320530439243208
1003664.742346803,2022-05-02,0.0005339746988877181
1001898.9544287121,2022-05-03,-0.0017593403888652714
1027111.2853918469,2022-05-04,0.02516454463964468
996563.9086561596,2022-05-05,-0.029741058413191634
994864.7573233044,2022-05-06,-0.0017050099026227894
975953.6148176587,2022-05-09,-0.019008757086266037
976746.2447042859,2022-05-10,0.0008121593840044738
966109.7026853955,2022-05-11,-0.010889770067261106
959242.9158697522,2022-05-12,-0.007107667790268946
972271.2899961865,2022-05-13,0.013581934159629938
974356.8717413342,2022-05-16,0.0021450615343747703
981831.6575498974,2022-05-17,0.0076715072529889294
980849.8366409467,2022-05-18,-0.0009999890525029809
978890.3996544051,2022-05-19,-0.0019976931364458217
978613.1894024062,2022-05-20,-0.0002831882426231891
985212.3483642745,2022-05-23,0.006743378316715676
987571.4501594711,2022-05-24,0.0023945109895480154
989495.3439331222,2022-05-25,0.0019481059049859528
1003432.2930750519,2022-05-26,0.014084906237690875
1020238.7993464142,2022-05-27,0.016749018730360277
1016902.2553705841,2022-05-31,-0.0032703558989989334
1008479.5580744415,2022-06-01,-0.008282700969202916
1015170.9298090606,2022-06-02,0.006635108943006562
1004219.7702250152,2022-06-03,-0.010787503131226561
1005377.8333353668,2022-06-06,0.0011531968844749052
1014476.5633845001,2022-06-07,0.009050060332987497
1006742.9159540802,2022-06-08,-0.0076232884125178035
985280.0417856842,2022-06-09,-0.021319121126425644
959363.4657282501,2022-06-10,-0.026303766399716988
936506.8665308624,2022-06-13,-0.02382475465650269
931326.4373163849,2022-06-14,-0.005531651074452415
940412.7486567169,2022-06-15,0.009756312047271232
919326.533736673,2022-06-16,-0.022422298028353493
917905.4205088287,2022-06-17,-0.0015458198754124686
942557.625533548,2022-06-21,0.02685702085848196
943296.7404703766,2022-06-22,0.0007841588851507098
951185.7582239776,2022-06-23,0.008363240765220104
974251.5143122345,2022-06-24,0.0242494758661278
973888.5235285431,2022-06-27,-0.0003725842642878785
961012.2641138702,2022-06-28,-0.0132214920944137
967799.2011484772,2022-06-29,0.007062279315306119
959339.3266138702,2022-06-30,-0.00874135308705326
969211.9550547272,2022-07-01,0.010291070288657833
964457.4519648224,2022-07-05,-0.004905534919486532
