date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2022-04-25,100,0,0,100,-29,0,0,0,0,-4,0,29,-68,-54,-11,-35,0,0,0,0,-59,-100,0,100,-6,0,0,0,1
2022-04-26,-100,-12,-68,0,0,0,0,0,0,100,0,-29,0,0,100,0,-44,100,100,-88,0,0,-41,0,-74,54,100,-79,-100
2022-04-27,0,-100,-45,-100,-38,76,42,0,100,-65,-48,0,78,0,100,0,100,-54,-80,78,-25,-100,100,69,-16,-90,-100,0,-53
2022-04-28,0,42,0,98,100,-76,-42,0,-37,-17,100,100,-84,0,-9,0,1,0,87,100,0,0,0,-6,0,0,0,0,-72
2022-04-29,100,15,-58,-45,0,100,1,100,-25,-65,100,-100,0,0,1,100,-98,0,100,-62,-52,0,-41,0,-62,100,-100,0,-2
2022-05-02,100,-100,0,-1,-100,100,-1,0,100,0,-30,1,0,0,-41,-47,95,68,89,-20,-10,0,-100,-39,0,100,-100,0,-98
2022-05-03,50,36,41,100,0,100,0,-26,92,-16,40,3,67,100,-55,-53,-53,-100,-100,-100,41,100,62,-100,-100,64,-22,0,-24
2022-05-04,-13,-100,64,-100,73,-5,0,-20,-100,86,-3,-4,20,-45,-2,0,-36,100,-70,-9,55,30,-21,-100,-100,-56,0,90,-100
2022-05-05,24,-87,-86,-71,-64,84,26,-23,63,-100,100,0,-98,34,95,1,-85,89,70,23,-44,-32,-33,-58,-92,28,34,100,-1
2022-05-06,48,0,-19,2,-38,-74,76,-7,-13,80,100,100,-52,-73,-100,-1,100,12,16,-23,-46,100,-29,42,98,-3,100,8,-100
2022-05-09,-20,59,0,-2,100,-87,100,-24,-21,37,-8,-11,-32,1,100,0,62,91,-100,0,-6,53,100,-42,-21,-42,-14,-94,-34
2022-05-10,0,0,0,0,-49,0,0,0,-50,-88,0,-37,100,-17,100,0,1,0,0,0,0,-100,0,0,23,100,1,0,0
2022-05-11,100,-15,0,0,-6,-57,-7,68,-41,0,-100,-26,-6,0,-48,0,65,0,96,44,0,0,96,100,-43,0,-44,66,100
2022-05-12,-100,100,0,100,-68,-37,-5,0,-67,93,-45,-26,-94,0,100,0,0,66,0,100,0,0,100,-5,-49,-100,-12,-15,-74
2022-05-13,0,-100,0,100,0,-62,-63,-68,0,75,0,0,0,10,0,78,-100,-34,-83,-100,0,0,65,-95,100,0,-65,-100,0
2022-05-16,16,20,100,-100,-93,-62,21,0,82,-100,-100,0,100,-10,31,-62,10,11,-76,35,47,42,-86,0,44,-100,0,-49,-26
2022-05-17,-305,-64,-100,-100,0,0,-148,0,-83,-155,-279,0,-100,0,-461,-16,-512,-818,-49,-79,-47,-622,-443,0,-425,-234,0,-6,0
2022-05-18,5,0,100,0,0,100,47,0,22,100,74,8,0,0,0,10,100,0,0,100,0,0,0,0,100,0,100,29,0
2022-05-19,-5,0,-100,0,0,-100,-47,0,-22,-100,-74,-8,0,0,0,-10,-100,0,0,-100,0,0,0,0,-100,0,-100,-29,0
2022-05-20,100,0,0,56,0,0,0,100,100,0,41,0,64,0,0,0,0,0,100,7,0,100,86,35,0,0,0,0,0
2022-05-23,-14,0,100,70,44,13,72,-10,-63,0,100,6,59,9,0,100,100,0,68,6,0,27,100,-35,99,72,94,0,23
2022-05-24,12,0,80,-72,30,-13,-72,100,77,27,28,-6,-100,-9,0,-70,-51,100,-36,8,100,-69,-34,0,-23,-27,-34,0,-23
2022-05-25,-82,0,100,-53,100,0,100,-33,-86,92,100,100,49,0,0,57,57,66,81,66,43,-58,-59,9,56,-45,-53,0,100
2022-05-26,41,0,-100,-1,-26,0,100,38,67,21,-16,-100,100,0,0,-40,100,100,-100,1,42,76,-93,25,100,0,-7,0,-69
2022-05-27,-57,100,100,100,-44,42,-36,-66,-16,76,16,6,-61,0,0,-47,-33,15,-12,-18,-18,-46,77,-23,82,100,0,0,-31
2022-05-31,100,100,-77,-100,-74,-7,18,-35,-54,-74,-7,-6,37,100,0,47,100,-54,100,-6,86,-30,-21,100,-100,-4,100,0,87
2022-06-01,-45,-100,100,0,100,-35,79,-33,-25,-61,74,0,100,26,0,15,-12,-100,-100,9,19,33,26,-14,-58,-21,-41,23,-2
2022-06-02,-55,-100,-15,0,-100,0,56,100,0,-43,43,100,-36,38,0,-34,100,-72,100,-19,59,-33,22,79,27,-11,100,-23,41
2022-06-03,100,61,-80,79,0,0,100,87,100,-23,21,4,-2,-43,0,-21,81,48,-100,90,-42,17,100,-41,100,-1,100,0,73
2022-06-06,73,17,44,-79,-10,1,81,-100,17,-15,100,-56,-44,43,31,61,-48,-8,-2,100,-1,1,100,100,-100,-7,58,0,28
2022-06-07,-55,-61,35,100,-20,100,-71,-51,-100,100,100,6,-50,-100,51,-68,-10,-10,100,-40,-100,-18,48,-100,-33,-56,-45,0,41
2022-06-08,51,32,100,-100,0,78,100,-97,69,100,-100,90,-91,-61,56,0,-8,16,-73,-62,72,0,-66,2,100,17,-97,0,-100
2022-06-09,64,-35,-100,0,0,-62,23,100,35,-100,-36,-100,-25,-3,56,3,31,-71,100,-100,-100,0,-100,-57,72,100,57,52,-18
2022-06-10,13,-14,-77,100,0,39,-14,-100,55,-17,100,-11,0,14,41,-3,-41,25,-3,-4,-100,3,-50,-54,13,-80,100,-52,99
2022-06-13,-100,100,-100,-100,0,40,-100,0,5,-83,-100,86,63,100,29,100,-79,100,-80,100,-60,82,98,50,-23,24,-100,76,60
2022-06-14,-100,63,-82,100,0,15,-100,100,-67,8,-46,-86,100,74,49,-13,-84,100,49,-40,66,-2,45,100,100,-61,100,62,-27
2022-06-15,-34,96,32,95,0,-100,44,-20,50,-8,-73,85,83,-100,100,42,46,-100,100,-98,67,100,100,100,100,0,98,-30,-51
2022-06-16,-12,-2,49,26,0,53,-45,59,-100,0,-41,93,16,100,15,0,-25,18,-63,0,-2,100,-33,60,-100,100,80,-34,-100
2022-06-17,81,-30,-100,0,0,-34,-100,-89,-64,0,-100,50,-100,66,-100,0,-9,-11,-100,2,8,100,100,-63,30,51,-72,-34,-22
2022-06-21,-81,-46,44,100,76,-77,-100,77,88,0,-5,-100,-6,-74,-89,42,-8,100,66,38,95,40,3,46,100,100,27,100,70
2022-06-22,0,-100,84,-61,-11,-9,23,-23,-22,0,100,-97,66,61,-100,-23,-100,-85,-54,-40,-100,67,39,-97,-19,46,-100,-53,-27
2022-06-23,0,100,0,100,100,-12,-4,-76,1,100,66,0,-53,-30,-6,100,-8,0,100,100,1,-100,-66,68,36,-23,73,100,-35
2022-06-24,0,93,-28,-30,0,-32,-64,0,100,-51,95,-64,0,97,-100,-100,76,100,69,57,67,22,-58,-100,-85,91,48,-49,-100
2022-06-27,0,0,100,-100,0,0,-52,-28,100,80,0,0,0,2,0,-53,0,0,0,-61,-21,-47,0,-65,0,0,-50,100,100
2022-06-28,100,85,-6,-83,-15,0,-38,0,-98,0,0,0,100,-100,90,100,69,-21,1,0,13,-27,-25,-93,-37,0,-21,-21,-100
2022-06-29,-100,-2,100,-96,-24,0,0,0,-66,100,-8,0,-41,-47,-76,100,29,-100,-12,-52,-64,2,-20,-32,-15,37,-30,-66,14
2022-06-30,0,15,32,100,100,0,0,16,-83,-30,50,6,-64,17,-43,-38,-51,25,-72,48,-36,-44,100,64,-100,100,-20,-83,26
2022-07-01,98,100,-64,-81,-100,0,0,23,19,-6,-59,29,36,-100,-4,38,25,71,20,-91,-94,-65,50,57,-7,21,-65,-68,-57
