account_value,date,daily_return
1146018.7568021256,2022-01-03,
1147651.080832834,2022-01-04,0.001424343206443801
1138634.8862715776,2022-01-05,-0.007856215806212985
1128402.3613977067,2022-01-06,-0.00898666025188899
1117334.6978409134,2022-01-07,-0.009808259833029909
1111410.4118055208,2022-01-10,-0.005302158831047232
1113190.1610809572,2022-01-11,0.0016013429931298617
1116662.1562951065,2022-01-12,0.0031189596670329056
1111034.574490419,2022-01-13,-0.00503964585256389
1106270.6148678833,2022-01-14,-0.004287859020697615
1094417.072947042,2022-01-18,-0.010714866472573581
1087873.1367146508,2022-01-19,-0.00597938061654113
1081504.4108985153,2022-01-20,-0.005854290910582538
1075962.2852421813,2022-01-21,-0.0051244595958046535
1077578.615433248,2022-01-24,0.0015022182591677424
1071320.4597714134,2022-01-25,-0.005807609368081668
1068510.7182572228,2022-01-26,-0.0026226900537212883
1069080.4548129325,2022-01-27,0.0005332062149445704
1083704.1915941674,2022-01-28,0.013678799116941809
1082620.4993414779,2022-01-31,-0.000999988983244049
1083551.5708317463,2022-02-01,0.0008600164977798919
1083181.643496541,2022-02-02,-0.0003414026107878554
1075881.2781019146,2022-02-03,-0.006739742533912185
1076490.2411853112,2022-02-04,0.000566013272831567
1075029.6713881732,2022-02-07,-0.0013567887020784486
1078601.6313187382,2022-02-08,0.0033226617140273973
1084066.3914629184,2022-02-09,0.005066523158785419
1071775.0446200115,2022-02-10,-0.011338186424468044
1060491.3861604969,2022-02-11,-0.010528010067182625
1057199.443139253,2022-02-14,-0.003104167619090603
1066142.7594663901,2022-02-15,0.008459441011982483
1066588.5040955478,2022-02-16,0.00041809094063616214
1052674.8449652493,2022-02-17,-0.013045011339304802
1047329.1974591687,2022-02-18,-0.005078156404751066
1030939.2956537755,2022-02-22,-0.015649236023549618
1017044.494544469,2022-02-23,-0.013477807246153106
1017984.0093302891,2022-02-24,0.0009237695999140261
1044982.4557639516,2022-02-25,0.02652148382116959
1040994.410049146,2022-02-28,-0.0038163757609596116
1023956.3702829068,2022-03-01,-0.016367080938921474
1039791.9618318112,2022-03-02,0.015465103795906154
1036541.731463075,2022-03-03,-0.003125846792477849
1035794.36284382,2022-03-04,-0.0007210212542047012
1009220.6891654524,2022-03-07,-0.025655356537574114
991698.2514864592,2022-03-08,-0.01736234489354649
1012253.5965076155,2022-03-09,0.02072741883969842
1008754.2151849455,2022-03-10,-0.003457020389696086
998367.9800782294,2022-03-11,-0.01029610082453225
1001324.3333649649,2022-03-14,0.0029611860012817015
1024664.1639856353,2022-03-15,0.023308961784875848
1035073.5536134315,2022-03-16,0.010158830564842791
1048883.496137506,2022-03-17,0.013341991470909642
1054663.3213077332,2022-03-18,0.005510454870832904
1050454.9412968345,2022-03-21,-0.0039902591906585405
1055285.2626626487,2022-03-22,0.004598313717150804
1043530.3345066697,2022-03-23,-0.011139100082113829
1056027.0187778336,2022-03-24,0.011975391474433383
1056463.4458275924,2022-03-25,0.00041327261708135055
1059962.202287935,2022-03-28,0.0033117629144299165
1068848.043941465,2022-03-29,0.008383168413316877
1068193.9520209061,2022-03-30,-0.0006119596927425253
1050021.1530653168,2022-03-31,-0.01701263981246881
1057079.0703012522,2022-04-01,0.00672169052531113
