account_rewards,date
-3205.542865753174,2023-07-07
5758.595397949219,2023-07-10
10980.143394470215,2023-07-11
10211.6662940979,2023-07-12
4903.161037445068,2023-07-13
3099.024726867676,2023-07-14
22580.000411987305,2023-07-17
-6602.993518829346,2023-07-18
-14741.876899719238,2023-07-19
-4214.69807434082,2023-07-20
5324.764389038086,2023-07-21
8022.346435546875,2023-07-24
-23829.716800689697,2023-07-25
-16913.782608032227,2023-07-26
16801.691864013672,2023-07-27
506.2158851623535,2023-07-28
7602.079383850098,2023-07-31
-19317.071033477783,2023-08-01
-864.4355735778809,2023-08-02
560.1644096374512,2023-08-03
12760.823616027832,2023-08-04
-8936.340000152588,2023-08-07
-5340.596187591553,2023-08-08
1469.4800186157227,2023-08-09
-2598.516269683838,2023-08-10
6134.356384277344,2023-08-11
-10626.615947723389,2023-08-14
-2696.162929534912,2023-08-15
-13481.937999725342,2023-08-16
2249.9977226257324,2023-08-17
8182.212478637695,2023-08-18
-462.9305076599121,2023-08-21
9572.828426361084,2023-08-22
-18599.749198913574,2023-08-23
11531.537998199463,2023-08-24
4982.973487854004,2023-08-25
14737.275115966797,2023-08-28
3831.923854827881,2023-08-29
-1360.004322052002,2023-08-30
5124.512168884277,2023-08-31
658.5258865356445,2023-09-01
1147.0112991333008,2023-09-05
-3452.521469116211,2023-09-06
8347.639553070068,2023-09-07
6287.638210296631,2023-09-08
-10810.787860870361,2023-09-11
5999.931613922119,2023-09-12
1568.8174362182617,2023-09-13
-17548.587551116943,2023-09-14
420.0961227416992,2023-09-15
-2953.222267150879,2023-09-18
-14992.380432128906,2023-09-19
-14211.377014160156,2023-09-20
-5864.8934898376465,2023-09-21
20.273452758789062,2023-09-22
-15501.658126831055,2023-09-25
256.94703674316406,2023-09-26
6075.067630767822,2023-09-27
2437.9015312194824,2023-09-28
10564.113288879395,2023-09-29
-18990.153812408447,2023-10-02
14342.923927307129,2023-10-03
