date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-06-16,-33,0,0,0,0,-100,0,-14,0,0,-78,0,0,-100,100,0,0,-100,100,-85,0,100,100,100,53,0,1,-38,-52
2021-06-17,-100,-10,35,15,0,65,-51,66,-100,0,-44,100,13,100,13,0,-23,7,-65,0,0,100,-45,47,-100,100,70,-30,-100
2021-06-18,83,-46,-35,-12,0,-25,-100,-83,-30,0,-100,67,-100,79,-100,16,-8,-20,-100,0,19,100,100,-70,24,62,-80,0,-23
2021-06-21,-100,-35,0,100,0,-59,-100,0,95,0,-15,-100,-11,-66,-97,0,-18,100,0,0,9,0,0,0,100,100,0,100,0
2021-06-22,-94,-27,74,-74,0,1,14,-10,-27,0,100,-83,61,71,-69,-11,-100,-93,-62,0,-28,59,25,-99,-27,57,-100,-61,-25
2021-06-23,-33,100,-2,100,100,0,0,-59,0,100,0,0,-60,-18,0,0,-14,0,2,100,0,-100,-69,0,0,-8,2,100,-29
2021-06-24,0,91,-32,-33,0,-56,-67,0,100,-48,100,-27,0,100,0,-96,77,100,28,1,0,0,-73,-100,-77,89,0,-52,-43
2021-06-25,0,0,100,-100,0,-43,-52,0,100,34,0,0,0,100,0,0,0,0,0,-65,0,-48,0,-23,0,0,-54,1,100
2021-06-28,100,84,-12,-87,-17,-7,-48,76,-100,0,0,0,100,-100,93,100,75,-20,0,-1,11,-25,-37,0,-34,0,-24,-28,-100
2021-06-29,-100,-3,100,-9,-26,-31,0,-16,-75,100,-3,0,-41,-34,-68,100,36,-100,-8,-35,-11,4,-32,0,-11,37,-31,-60,17
2021-06-30,0,28,29,100,100,0,0,14,-79,-42,44,7,-71,30,-25,-33,-57,22,-64,47,0,-53,100,62,-100,100,-25,0,32
2021-07-01,100,100,-67,-84,-100,0,0,22,32,-14,-66,31,30,-100,0,42,15,67,24,-47,0,-76,48,58,-1,34,-51,0,-49
