account_value,date,daily_return
967693.1761545807,2022-07-06,
977663.0518203904,2022-07-07,0.010302723953710125
977620.545491056,2022-07-08,-4.347748363320303e-05
971546.5631848961,2022-07-11,-0.0062130264489367315
961878.0306848655,2022-07-12,-0.00995169234950044
956452.6945184837,2022-07-13,-0.005640357709925992
951333.6732286583,2022-07-14,-0.005352090405686516
971935.4560960899,2022-07-15,0.021655685536193348
963378.3300394188,2022-07-18,-0.008804212258128774
987335.8027223716,2022-07-19,0.02486818722813977
984812.1335291038,2022-07-20,-0.0025560393802284143
990124.4483179222,2022-07-21,0.005394241813188705
984038.5733217369,2022-07-22,-0.00614657582339706
988340.0001825462,2022-07-25,0.004371197407728955
982666.1585535179,2022-07-26,-0.005740779112431316
998908.1990083824,2022-07-27,0.016528543609126256
1011201.3864282737,2022-07-28,0.012306623803963967
1019976.6022943626,2022-07-29,0.008678010121291768
1018956.6462213646,2022-08-01,-0.0009999798727771125
1014601.2111639152,2022-08-02,-0.004274406642913453
1023164.5803529867,2022-08-03,0.008440133024528729
1019914.8012159476,2022-08-04,-0.003176203710959169
1021808.9122526794,2022-08-05,0.0018571267271281222
1020878.0256628662,2022-08-08,-0.0009110182722530391
1023027.5170284171,2022-08-09,0.002105532014125888
1038734.0982684761,2022-08-10,0.015353038875906222
1037337.8973783928,2022-08-11,-0.0013441369571006723
1050082.5435041862,2022-08-12,0.012285915860205554
1057829.8883451896,2022-08-15,0.007377843664698958
1063003.3475584465,2022-08-16,0.0048906343735002356
1059955.76081986,2022-08-17,-0.0028669587406157104
1058998.0054373222,2022-08-18,-0.0009035805247165074
1052859.4350943046,2022-08-19,-0.005796583479383055
1034516.1771826225,2022-08-22,-0.01742232372172181
1027726.2343954521,2022-08-23,-0.0065633993328765294
1028020.054746099,2022-08-24,0.0002858935977436694
1038348.6303190666,2022-08-25,0.010047056499805862
1009550.6765913444,2022-08-26,-0.02773437830690162
1004552.8927092033,2022-08-29,-0.004950503226856973
995936.0035414177,2022-08-30,-0.008577835204422679
990818.9580587822,2022-08-31,-0.00513792599568641
998117.0333036857,2022-09-01,0.0073657000459519395
986320.7834600883,2022-09-02,-0.011818503692450522
982207.9684729057,2022-09-06,-0.004169855341336848
995036.4139303642,2022-09-07,0.01306082405073905
1000487.0399946647,2022-09-08,0.005477815673871289
1011818.946771093,2022-09-09,0.011326390371322104
1017245.8999685722,2022-09-12,0.005363561549027729
978657.7023443657,2022-09-13,-0.03793399179627932
980527.5113729911,2022-09-14,0.0019105853089864677
976541.4317144828,2022-09-15,-0.004065239998138126
973245.4599852043,2022-09-16,-0.003375147865966044
978721.7732176261,2022-09-19,0.00562685720877143
969552.0866484123,2022-09-20,-0.009369043195052051
952778.009396978,2022-09-21,-0.01730085209699217
951886.2573408561,2022-09-22,-0.0009359494523664136
939080.280476995,2022-09-23,-0.013453263733038123
930555.6420912223,2022-09-26,-0.009077646036228848
923257.2389273124,2022-09-27,-0.007843059387086515
936915.7619833427,2022-09-28,0.014793843449198985
924695.5400633293,2022-09-29,-0.013043031631941648
908252.2299513298,2022-09-30,-0.017782404477557412
929919.6607336479,2022-10-03,0.023856182311249752
