Wall time,Step,Value
1731276644.2670739,2200,0.9981786012649536
1731276645.3136823,2350,0.9971306920051575
1731276656.3951607,3650,0.9944259524345398
1731276664.8850443,4800,1.0034347772598267
1731276693.2961211,8000,0.9996307492256165
1731276696.628407,8450,0.9972738027572632
1731276721.8391607,11550,0.98871910572052
1731276723.717563,11800,0.9874288439750671
1731276733.4384625,12850,0.9796664118766785
1731276740.4627998,13750,0.9780122637748718
1731276755.9233415,15500,0.9787660837173462
1731276756.6693254,15600,0.9795673489570618
1731276759.7256904,16000,0.9810391664505005
1731276802.5069387,21150,0.9776557683944702
1731276817.889941,23100,0.9683036804199219
1731276825.929999,23800,0.9730406999588013
1731276852.2420955,26900,0.9567035436630249
1731276862.792459,28250,0.9513514637947083
1731276869.1546373,29050,0.950859546661377
1731276871.976973,29400,0.9516953229904175
1731276892.7021935,31800,0.9482097625732422
1731276897.7057543,32450,0.942829966545105
1731276905.2162132,33150,0.9483014345169067
1731276909.2730014,33650,0.9464821815490723
1731276928.4450316,35800,0.9547145962715149
1731276931.7133672,36200,0.9538499712944031
1731276953.2552118,38650,0.9512187838554382
1731276958.9722865,39350,0.9484022259712219
1731276959.7530496,39450,0.9472373127937317
1731276965.9169073,40200,0.9425286054611206
1731276968.4121778,40500,0.940168023109436
1731276981.4388998,41900,0.9368573427200317
1731277026.632354,47350,0.9241327047348022
1731277039.041212,48650,0.9238848686218262
1731277039.450853,48700,0.9234671592712402
1731277041.8425221,49000,0.9253713488578796
1731277054.7655287,50350,0.927922248840332
1731277058.4873567,50800,0.9267430305480957
1731277078.4809654,53250,0.9245039224624634
1731277081.9392846,53400,0.922897458076477
1731277092.8404124,54750,0.9113646745681763
1731277097.147284,55300,0.9098668098449707
1731277121.6734056,58150,0.9074106216430664
1731277129.5337408,59100,0.9000746011734009
1731277165.6094053,63150,0.8981183767318726
1731277189.4463744,65900,0.8923022150993347
1731277190.642949,66050,0.8912650942802429
1731277196.261089,66750,0.8818587064743042
1731277197.883118,66950,0.8812710642814636
1731277218.9884417,69350,0.8698236346244812
1731277221.763034,69700,0.8702244758605957
1731277230.5218248,70800,0.8687240481376648
1731277236.8341115,71400,0.8662275075912476
1731277240.8777797,71900,0.8630393743515015
1731277252.8102627,73400,0.8653868436813354
1731277257.1930652,73950,0.8661903142929077
1731277264.75797,74650,0.8622894287109375
1731277277.4408267,76250,0.8576038479804993
1731277290.9005382,77700,0.8509005308151245
1731277297.4325435,78500,0.8504629135131836
1731277304.2109356,79300,0.8511632084846497
1731277305.960798,79500,0.850878119468689
1731277315.4768817,80350,0.842816948890686
1731277329.2469916,82100,0.8453539609909058
1731277350.7686517,84650,0.8384742736816406
1731277357.580833,85550,0.8427740335464478
1731277362.72092,86000,0.8417876362800598
1731277368.1357336,86700,0.8378608822822571
1731277368.9233687,86800,0.837990403175354
1731277370.0783422,86950,0.8385709524154663
1731277389.5830185,89150,0.8340333700180054
1731277406.72865,91400,0.8342958688735962
1731277415.6118243,92300,0.8389161825180054
1731277419.2027144,92750,0.8400080800056458
1731277424.3873844,93400,0.8360761404037476
