Wall time,Step,Value
1732006164.79124,14336,0.9791384339332581
1732006183.7446046,16384,0.9796746969223022
1732006254.8118138,24576,0.9581426382064819
1732006274.0807014,26624,0.9554757475852966
1732006327.0432718,32768,0.9379786252975464
1732006350.7011683,34816,0.9316572546958923
1732006404.709605,40960,0.9184687733650208
1732006423.4795268,43008,0.9223407506942749
1732006444.7054977,45056,0.925304114818573
1732006521.4057121,53248,0.9231423735618591
1732006686.878595,71680,0.9139722585678101
1732006742.6308935,77824,0.9054490327835083
1732006815.8927982,86016,0.8895776867866516
1732006854.7919605,90112,0.8884266018867493
1732006891.320874,94208,0.884999692440033
1732006908.1841946,96256,0.8865143656730652
1732006945.888342,100352,0.8862910866737366
1732006981.9972708,104448,0.8861615061759949
1732007001.7212198,106496,0.8927783370018005
1732007058.5823765,112640,0.8971249461174011
1732007076.2455335,114688,0.8998435139656067
1732007095.9963655,116736,0.8942066431045532
1732007113.3299491,118784,0.9027193784713745
1732007132.700284,120832,0.9010602831840515
1732007207.5213463,129024,0.8985480666160583
1732007244.3726082,133120,0.8979044556617737
1732007281.0679905,137216,0.8947944641113281
1732007300.6182244,139264,0.8967324495315552
1732007318.0810268,141312,0.8912800550460815
1732007337.3364112,143360,0.8884307146072388
1732007395.3043556,149504,0.8863115906715393
1732007415.2222724,151552,0.8862927556037903
1732007433.6019313,153600,0.8877866864204407
1732007454.3342624,155648,0.8878318071365356
1732007551.3261867,165888,0.893774688243866
1732007650.2142181,176128,0.8974443674087524
1732007708.7712967,182272,0.8908936381340027
1732007728.7933278,184320,0.8863518834114075
1732007846.7655404,196608,0.8820545077323914
1732008000.3749428,212992,0.8789857029914856
1732008060.4220645,219136,0.8769317865371704
1732008078.7791991,221184,0.8759105801582336
1732008218.7433066,235520,0.8710780143737793
1732008276.316608,241664,0.8681927919387817
1732008314.8840668,245760,0.8656643629074097
1732008430.6806154,258048,0.8851147294044495
1732008448.404764,260096,0.8909907937049866
1732008468.5853112,262144,0.8925744295120239
1732008527.6123822,268288,0.8976426720619202
1732008547.2860157,270336,0.8984761834144592
1732008682.0955284,284672,0.8862860798835754
1732008720.0112526,288768,0.8928689956665039
1732008760.9014359,292864,0.8847294449806213
1732008779.1082885,294912,0.891444981098175
1732008800.0101879,296960,0.8902803063392639
1732008933.7976809,311296,0.8892765641212463
1732009032.0320704,321536,0.8778481483459473
1732009069.8181503,325632,0.8809688687324524
1732009090.3009193,327680,0.8864690661430359
1732009107.8413053,329728,0.8853751420974731
1732009164.9529762,335872,0.879265308380127
1732009224.6019692,342016,0.8821908235549927
1732009264.4670463,346112,0.8895074129104614
1732009285.7513323,348160,0.888623058795929
1732009345.537089,354304,0.8910796046257019
1732009441.052657,364544,0.8860059380531311
1732009461.1845932,366592,0.8890329599380493
1732009479.011025,368640,0.887052059173584
1732009517.9634306,372736,0.8776998519897461
1732009572.5445426,378880,0.880772590637207
1732009611.9459326,382976,0.8812623023986816
1732009629.678747,385024,0.8792137503623962
1732009669.8629515,389120,0.8784204125404358
1732009706.8570065,393216,0.8740910887718201
1732009726.8272896,395264,0.8759493827819824
1732009860.6500475,409600,0.8732814788818359
1732010014.016787,425984,0.8511601686477661
1732010033.3453639,428032,0.8506755828857422
1732010050.8776248,430080,0.8507815003395081
1732010128.7178586,438272,0.8566179871559143
1732010246.51842,450560,0.8509759902954102
1732010325.0103931,458752,0.8425590395927429
1732010345.2138057,460800,0.84626305103302
1732010383.5693748,464896,0.8455129861831665
1732010424.4162667,468992,0.8454260230064392
1732010464.5432715,473088,0.8422166109085083
1732010523.3549755,479232,0.8375834226608276
1732010540.7769113,481280,0.8413564562797546
1732010560.0239651,483328,0.8449500203132629
1732010616.3721602,489472,0.8406848907470703
1732010805.5478914,509952,0.8095831871032715
1732010846.1949496,514048,0.8112475275993347
1732010966.002033,526336,0.7945708632469177
1732011026.5079167,532480,0.795748770236969
1732011047.6484327,534528,0.7990165948867798
1732011069.1016061,536576,0.7945175766944885
1732011089.6019719,538624,0.7947473526000977
1732011130.4764485,542720,0.7821792960166931
1732011212.0402539,550912,0.7762483358383179
1732011251.1708584,555008,0.7770969271659851
1732011292.2499123,559104,0.7772184014320374
1732011331.5543098,563200,0.7784289121627808
1732011434.2887623,573440,0.7748667001724243
1732011473.3842995,577536,0.7702924013137817
1732011556.055304,585728,0.7697849869728088
1732011697.0135028,600064,0.7558444142341614
1732011717.6179097,602112,0.7508540749549866
1732011816.4384606,612352,0.7501039505004883
1732011836.8970704,614400,0.747954785823822
1732011855.0022602,616448,0.7456230521202087
1732011895.9301903,620544,0.742318332195282
1732011914.853376,622592,0.7383351922035217
1732011935.7260242,624640,0.7363830208778381
1732012018.0550807,632832,0.7385344505310059
1732012036.7156596,634880,0.7370339632034302
1732012076.7567341,638976,0.7287262678146362
1732012140.4452357,645120,0.7198234796524048
1732012222.7644641,653312,0.7140001058578491
1732012243.5606036,655360,0.7095618844032288
1732012262.3520558,657408,0.711382269859314
1732012283.1599655,659456,0.7145117521286011
