Wall time,Step,Value
1731373397.1074739,45950,1.1410025763325393e-05
1731373404.8281085,46100,2.357215817028191e-05
1731373413.3314679,46250,9.54960887611378e-06
1731373434.3037999,46650,5.773699740529992e-06
1731373437.0498784,46700,7.931816071504727e-06
1731373445.6737363,46850,7.73730243963655e-06
1731373464.4983315,47200,1.022467313305242e-05
1731373473.3411896,47350,8.00527777755633e-06
1731373497.6983814,47800,1.918175803439226e-05
1731373507.7892857,48000,6.522215244331164e-06
1731373516.3820667,48150,6.043968369340291e-06
1731373522.819346,48200,1.4493865819531493e-05
1731373547.2574165,48650,1.2231202163093258e-05
1731373549.7373254,48700,4.654912572732428e-06
1731373560.840802,48900,7.638004717591684e-06
1731373565.9774187,49000,2.6020816221716814e-06
1731373569.4446204,49050,4.2931787902489305e-06
1731373579.4641147,49250,4.379347046779003e-06
1731373583.0404747,49300,5.326496648194734e-06
1731373590.8915336,49450,5.445330316433683e-06
1731373593.2574303,49500,6.226019650057424e-06
1731373615.4029968,49900,1.5834633813938126e-05
1731373626.069278,50100,2.9026507490925724e-06
1731373631.2897372,50200,6.622490218433086e-06
1731373636.0607674,50300,5.645692908728961e-06
1731373638.892898,50350,6.970039976295084e-06
1731373662.9282079,50800,6.917706741660368e-06
1731373671.493375,50950,6.731737357767997e-06
1731373693.0703197,51350,5.6308749663003255e-06
1731373702.9584637,51450,1.1355952665326186e-05
1731373716.9625242,51700,4.466167411010247e-06
1731373730.8440013,51950,8.428764886048157e-06
1731373749.1036434,52300,2.6780012376548257e-06
1731373784.5497935,52950,3.345978711877251e-06
1731373801.5130274,53250,8.635413905722089e-06
1731373808.9945579,53400,2.4136003048624843e-05
1731373815.335624,53500,1.0172180736844894e-05
1731373825.9583538,53700,8.932342097978108e-06
1731373836.6026156,53900,7.02851912137703e-06
1731373842.8319633,54000,6.468428637163015e-06
1731373856.1375048,54250,2.7231601052335463e-05
1731373858.6631565,54300,6.4840437516977545e-06
1731373861.1451755,54350,1.190336661238689e-05
1731373886.6057143,54750,6.18026933807414e-06
1731373902.85642,55050,9.631945431465283e-06
1731373914.0048947,55250,8.317080755659845e-06
1731373916.8748043,55300,6.0522902458615135e-06
1731373945.028136,55800,1.016753594740294e-05
1731373958.8497741,56050,3.4873796721512917e-06
1731373996.2199945,56750,0.00014097710663918406
1731374002.4926775,56850,2.9244232791825198e-05
1731374061.749591,57850,1.3470492376654875e-05
1731374064.314237,57900,1.2756237993016839e-05
1731374075.7445874,58100,4.720984179584775e-06
1731374078.1672366,58150,4.837988853978459e-06
1731374080.6374514,58200,5.120853074913612e-06
1731374129.6041849,59100,3.909161478077294e-06
1731374143.037183,59350,2.278443616887671e-06
1731374162.6842725,59700,4.947786237607943e-06
1731374165.0935662,59750,1.9419280761212576e-06
1731374181.369482,60050,1.087829969037557e-05
1731374187.3317492,60150,6.257794211705914e-06
1731374200.7131903,60400,6.570856385224033e-06
1731374206.5548065,60500,1.2381723536236677e-05
1731374275.3394036,61700,4.324117981013842e-06
1731374280.4824345,61800,4.947890374751296e-06
1731374285.7406638,61900,7.235360499180388e-06
1731374307.953511,62300,8.872460966813378e-06
1731374316.4916537,62450,7.203073437267449e-06
1731374337.501618,62850,9.245850378647447e-06
1731374346.49511,63000,9.910309927363414e-06
1731374353.9751477,63150,3.3496196465421235e-06
1731374390.3562841,63800,4.334462573751807e-06
1731374409.7998724,64150,2.020685542447609e-06
1731374430.955752,64450,7.1640188252786174e-06
1731374448.3967617,64750,3.5462851428746944e-06
1731374451.0727525,64800,4.0091972550726496e-06
1731374467.6086266,65100,3.517004415698466e-06
1731374497.7692757,65600,4.266111773176817e-06
1731374512.5278618,65850,2.4306189061462646e-06
1731374515.4793308,65900,4.145769707974978e-06
1731374524.9659731,66050,5.9951426010229625e-06
1731374541.8416,66350,2.2960421119933017e-06
1731374548.5717745,66450,4.368104782770388e-06
1731374556.4603133,66600,5.543908628169447e-06
1731374565.7079084,66750,5.9303683883626945e-06
1731374573.5608842,66900,1.2725644410238601e-05
1731374577.5984714,66950,7.894542250141967e-06
1731374633.459607,67850,3.4248394058522535e-06
1731374678.8103576,68600,5.536022399610374e-06
1731374722.236359,69350,4.443477337190416e-06
1731374730.501006,69500,3.660123638837831e-06
1731374733.074544,69550,1.5935501096464577e-06
1731374739.520692,69650,2.177649321311037e-06
1731374742.2112498,69700,6.005849172652233e-06
1731374805.439383,70750,1.526632513559889e-05
1731374809.136919,70800,1.0374435078119859e-05
1731374823.1596992,71050,6.86460316501325e-06
1731374831.3432724,71200,6.1096543504390866e-06
1731374843.4468224,71400,5.698163477063645e-06
1731374849.0656948,71500,4.7834614633757155e-06
1731374860.6213696,71700,2.9076190912746824e-06
1731374872.2370937,71900,2.876364987969282e-06
1731374883.7990665,72100,1.8069066527459654e-06
1731374956.306121,73350,1.51015065057436e-05
1731374958.860106,73400,8.027442163438536e-06
1731374995.8233347,73950,1.1388438906578813e-05
1731375019.2916214,74350,6.021266472089337e-06
1731375021.9710517,74400,2.2901185730006546e-06
1731375031.6513958,74550,3.942814601032296e-06
1731375036.8712664,74650,5.309463631419931e-06
1731375040.669357,74700,4.633606295101345e-06
1731375065.4993808,75150,3.225327418476809e-06
1731375086.3315024,75500,5.586017323366832e-06
1731375129.2557302,76250,2.7364185370970517e-06
1731375131.8249872,76300,1.4444234466282069e-06
1731375140.4541485,76450,5.71020109418896e-06
1731375195.313667,77400,6.409924935724121e-06
1731375209.0154257,77650,6.760236828995403e-06
1731375212.3654184,77700,7.037610430415953e-06
1731375217.298335,77800,3.726958539118641e-06
1731375235.8732743,78150,2.46710806095507e-06
1731375255.795478,78500,2.1083803858346073e-06
1731375258.2583709,78550,2.4819103146001e-06
1731375283.3283744,79000,3.153667876176769e-06
1731375293.0399086,79200,2.3934987893881043e-06
1731375299.5527887,79300,2.094680894515477e-06
1731375310.6938837,79500,2.124794946212205e-06
1731375335.300857,79950,7.311839908652473e-06
1731375358.9888265,80300,7.586389983771369e-06
1731375361.4911368,80350,9.942094038706273e-06
1731375375.5089247,80600,2.427263098070398e-06
1731375397.9857237,81000,4.286918738216627e-06
1731375421.6445656,81450,4.8427600631839596e-06
1731375424.3273966,81500,1.0132034731213935e-05
1731375435.1915922,81700,4.511311090027448e-06
1731375449.3031142,81950,1.8638806977833156e-06
1731375458.378175,82100,1.1741251000785269e-05
1731375463.6875417,82200,4.1385533222637605e-06
1731375472.6181326,82350,3.310251941002207e-06
1731375480.790754,82500,1.5693005934735993e-06
1731375492.5992348,82700,2.0068289359187474e-06
1731375517.4415908,83100,3.025023761438206e-05
1731375540.5889206,83500,7.176437065936625e-06
1731375555.0831027,83700,2.0458076050999807e-06
1731375562.8705013,83850,4.693871233030222e-06
1731375565.3518693,83900,4.7319213081209455e-06
1731375581.7938893,84200,8.168792192009278e-06
1731375585.4080615,84250,4.740531039715279e-06
1731375607.3103974,84650,4.135844847041881e-06
1731375618.434915,84850,3.1882987059361767e-06
1731375621.0345318,84900,2.3152474568632897e-06
1731375623.4784358,84950,2.2321471533359727e-06
1731375629.97537,85050,1.210952518704289e-06
1731375637.4711332,85200,5.1357292250031605e-06
1731375656.9623454,85550,3.9820452002459206e-06
1731375659.8286169,85600,1.9377609987714095e-06
1731375681.0360358,86000,3.822158760158345e-06
1731375683.652676,86050,3.4642764603631804e-06
1731375708.1646125,86500,5.086826149636181e-06
1731375719.3658378,86700,4.223129053571029e-06
1731375727.854056,86800,7.526022272941191e-06
1731375736.02004,86950,2.675637460924918e-06
1731375749.6214216,87200,4.811440703633707e-06
1731375752.1261458,87250,2.676383473954047e-06
1731375758.066839,87350,2.755245986918453e-06
1731375760.7664886,87400,3.288201696705073e-06
1731375763.1582072,87450,4.701463240053272e-06
1731375776.609412,87700,3.045105358978617e-06
1731375814.614502,88400,4.2304955059080385e-06
1731375839.0363827,88850,2.374539462834946e-06
1731375855.5485406,89150,6.088248028390808e-06
1731375875.310898,89500,3.02105786431639e-06
1731375877.8051631,89550,8.740938028495293e-06
1731375906.6080048,90000,1.0651448064891156e-05
1731375925.712532,90350,4.7810344767640345e-06
1731375961.4855585,90950,1.6493746670676046e-06
1731375981.191792,91300,4.655312295653857e-05
1731375986.4526966,91400,6.438404398068087e-06
1731375998.3686867,91600,6.768651473976206e-06
1731376026.690753,92100,3.290054110038909e-06
1731376029.289487,92150,2.299865627719555e-06
1731376039.0278199,92300,4.04441425416735e-06
1731376053.2897856,92550,4.536988853942603e-06
1731376065.2864437,92750,8.064403118623886e-06
1731376107.5439682,93400,3.4838942610804224e-06
1731376116.0197353,93550,3.027967977686785e-06
1731376134.3416166,93850,5.311359473125776e-06
1731376136.9603393,93900,6.9319785325205885e-06
1731376139.4964113,93950,7.5336974987294525e-06
1731376185.5740297,94750,1.8666529513211572e-06
1731376239.3304915,95650,3.2341836231353227e-06
1731376256.0066454,95950,4.429509317560587e-06
1731376277.2957363,96300,1.5112167375264107e-06
1731376298.243673,96600,3.3575397537788376e-06
1731376309.8621452,96800,4.310603799240198e-06
1731376315.0160832,96900,3.315059302622103e-06
1731376322.0588593,97000,1.9401052213652292e-06
1731376339.242888,97300,7.455525974364718e-06
1731376348.0585177,97450,4.0554550650995225e-06
1731376354.192466,97550,2.349441501792171e-06
1731376362.5163023,97700,4.302546585677192e-06
1731376374.1311564,97850,2.4036685317696538e-06
1731376385.2490444,98000,1.302389136981219e-06
1731376411.250272,98450,3.2217308216786478e-06
1731376416.3898149,98550,4.1769840208871756e-06
1731376452.2000957,99150,9.997612551160273e-07
1731376454.9956422,99200,8.370292562176473e-06
1731376457.5669203,99250,5.460770353238331e-06
1731376502.2316592,99950,2.6996688120561885e-06
1731376513.7837698,100150,3.1368463169201277e-06
1731376524.8758674,100350,3.2537002425669925e-06
1731376534.8908234,100550,3.839991677523358e-06
1731376538.0769813,100600,2.9769339562335517e-06
1731376546.2304647,100750,3.350506403876352e-06
1731376552.124484,100850,1.8899856968346285e-06
1731376558.3675485,100950,8.297806743939873e-07
1731376581.300847,101350,4.5056942326482385e-05
1731376587.0409522,101450,1.5653209629817866e-05
1731376596.482524,101600,6.4453083723492455e-06
1731376604.5177636,101750,2.693075657589361e-06
1731376613.2276356,101900,7.416496373480186e-06
1731376618.2943287,102000,9.479069831286324e-07
1731376627.2911553,102150,4.016256752947811e-06
1731376635.1866753,102300,4.480115421756636e-06
1731376685.4535604,103100,4.854392500419635e-06
1731376704.7442951,103450,1.939350568136433e-06
1731376719.0227556,103700,1.4775023373658769e-06
1731376721.5273292,103750,4.345633897173684e-06
1731376724.502529,103800,3.251281668781303e-06
1731376730.397751,103900,7.204535450000549e-06
1731376732.981501,103950,3.0913849968783325e-06
1731376738.8902667,104050,1.4160108321448206e-06
1731376744.5461926,104150,1.3125816167303128e-06
1731376755.9864597,104350,1.6439998944406398e-06
1731376767.1321812,104550,2.2217836885829456e-06
1731376782.768398,104800,2.853946170944255e-06
1731376788.2999163,104900,9.473345699007041e-07
1731376810.5208492,105250,2.22980906983139e-06
1731376820.644567,105400,2.503264113329351e-06
1731376836.6770563,105650,6.65120433041011e-06
1731376848.3381197,105850,0.0001023107033688575
1731376867.0724373,106100,1.0736234798969235e-05
1731376873.2767847,106200,4.580517725116806e-06
1731376875.8751886,106250,3.3885844459291548e-06
1731376906.345524,106800,2.8634849513764493e-06
1731376917.9331465,107000,1.979803300855565e-06
1731376926.4713042,107150,3.0299779609777033e-06
1731376935.0114975,107300,3.4602326195454225e-06
1731376937.533792,107350,6.123815637693042e-06
1731376946.7355893,107500,2.8620235752896406e-05
1731376949.300969,107550,8.980226266430691e-05
1731376955.123346,107650,1.0199727512372192e-05
1731376968.480162,107900,3.209711167073692e-06
1731376971.9262078,107950,1.953894752659835e-06
1731376990.4255102,108300,3.4695085560088046e-06
1731376992.8855064,108350,3.436746055740514e-06
1731377003.9248626,108550,2.261338067910401e-06
1731377008.9391203,108650,3.7738959690614138e-06
1731377015.1910706,108750,3.2013037980505032e-06
1731377025.5401413,108950,3.1749855224916246e-06
1731377057.2400696,109450,3.552486532498733e-06
1731377062.217785,109550,3.6061137507203966e-06
1731377067.1988194,109650,4.186874321021605e-06
1731377070.6935236,109700,4.359285867394647e-06
1731377080.972967,109900,2.699433025554754e-06
1731377089.4889162,110050,2.1137136627658037e-06
1731377111.3418114,110450,1.903883116938232e-06
1731377122.2494156,110650,1.8126329450751655e-06
1731377161.0036232,111350,2.3675256670685485e-06
1731377171.6944416,111550,5.010626864532242e-06
1731377177.0710297,111650,9.562712648403249e-07
1731377191.2142143,111900,4.114110652153613e-06
1731377193.681603,111950,3.834699327853741e-06
1731377199.0404048,112050,5.533524472411955e-06
1731377204.7114499,112150,3.879604719259078e-06
1731377207.1514287,112200,3.951576218241826e-06
1731377212.293156,112300,1.6425593685198692e-06
1731377218.2827368,112400,3.4724664601526456e-06
1731377223.964253,112450,6.539126843563281e-06
1731377244.4310982,112800,1.915052735057543e-06
1731377252.1585295,112950,2.2242466002353467e-06
1731377265.7182426,113200,2.6767863801069325e-06
1731377298.4626696,113800,1.994894546442083e-06
1731377309.8450506,114000,1.53419580328773e-06
1731377318.6837165,114150,3.7265524497342994e-06
1731377345.3736892,114650,3.2541881864744937e-06
1731377362.8246236,114950,3.1577299068885623e-06
1731377365.867013,115000,3.608243332564598e-06
1731377371.291562,115100,3.8529501580342185e-06
1731377381.095478,115250,8.711869668331929e-06
1731377389.7738273,115400,2.462698466842994e-05
1731377392.8759167,115450,3.648371603048872e-06
1731377395.7157264,115500,3.326681962789735e-06
1731377431.0515566,116000,3.439665988480556e-06
1731377434.7443633,116050,2.9410039132926613e-06
1731377437.2789235,116100,3.7001432247052435e-06
1731377442.4700634,116200,2.264330760226585e-06
1731377477.3861916,116800,2.7811090603790944e-06
1731377480.1244965,116850,1.6212908349189092e-06
1731377485.2232366,116950,2.263494025100954e-06
1731377508.9087176,117350,4.707731932285242e-06
1731377534.8722763,117800,2.956240678031463e-06
1731377585.320459,118650,3.216371624148451e-06
1731377628.6042032,119350,1.9433120996836806e-06
1731377640.6167605,119550,2.6091497602465097e-06
1731377643.1546636,119600,4.20725291405688e-06
1731377648.967575,119700,5.179109393793624e-06
1731377672.4153569,120100,2.0744735138578108e-06
1731377678.5304487,120200,2.3325217171077384e-06
1731377689.2609177,120400,1.2607616781679098e-06
1731377718.3281164,120900,2.782396904876805e-06
1731377742.9397197,121300,4.829742010770133e-06
1731377745.4114985,121350,3.91352978112991e-06
1731377777.4106038,121900,4.011266810266534e-06
1731377806.9921944,122300,3.3492590318928706e-06
1731377825.4211304,122600,3.218540086891153e-06
1731377827.9655514,122650,2.158742063329555e-06
1731377833.2160742,122750,3.1521121854893863e-06
1731377839.7027457,122850,3.346566472828272e-06
1731377854.5766933,123100,1.4601265547753428e-06
1731377910.7951698,124050,2.3289694581762888e-06
1731377927.8188503,124350,2.827144044204033e-06
1731377930.6503756,124400,8.178526513802353e-06
1731377958.5880954,124900,5.023347512178589e-06
1731377963.617631,125000,3.0313358365674503e-06
1731377972.4430838,125150,4.497360350796953e-06
1731377975.0194721,125200,3.155218792016967e-06
1731377977.5880067,125250,2.7625317216006806e-06
1731378014.8060513,125800,3.853869657177711e-06
1731378023.8624976,125950,1.4614118981626234e-06
1731378042.2869961,126250,2.882424951167195e-06
1731378056.4590206,126500,1.2261444908290287e-06
1731378061.702608,126600,2.348214366065804e-06
1731378067.1405346,126700,8.226094223573455e-07
1731378073.2610617,126800,7.714461958130414e-07
1731378099.7195754,127250,2.403603502898477e-06
1731378110.1589782,127450,1.7539821783429943e-05
1731378121.6472988,127650,3.97538633478689e-06
1731378127.9332206,127750,4.431135039340006e-06
1731378135.811453,127900,5.947499630565289e-06
1731378161.844651,128350,3.270393108323333e-06
1731378164.4222112,128400,2.7839121230499586e-06
1731378196.6118474,128900,2.21036430048116e-06
1731378203.0494184,129000,2.002124574573827e-06
1731378238.1087818,129600,2.7320820663589984e-06
1731378241.75558,129650,4.107659606233938e-06
1731378244.9738512,129700,2.6576287837087875e-06
1731378247.548219,129750,2.1640748855134007e-06
1731378256.2004306,129900,1.1583458672248526e-06
1731378268.006801,130100,8.666885946695402e-07
1731378287.0940852,130400,1.6188746485568117e-06
1731378289.7946346,130450,1.809916966521996e-06
1731378298.819408,130600,2.2976998934609583e-06
1731378321.5372767,131000,3.141447086818516e-05
1731378335.1800356,131250,6.302673227764899e-06
1731378343.9464176,131400,1.0326088158763014e-05
1731378351.3902814,131550,2.0894024146400625e-06
1731378353.8243642,131600,1.6555922002225998e-06
1731378374.6266398,131900,3.0474591312668053e-06
1731378379.5510228,132000,1.5925201068966999e-06
1731378395.8348157,132300,2.9854652439098572e-06
1731378404.598325,132450,1.9335257093189284e-06
1731378412.3082254,132600,1.0454730272613233e-06
1731378425.871629,132850,2.566273224147153e-06
1731378478.0451798,133800,7.272538482538948e-07
1731378489.5276406,134000,3.6360052035888657e-06
1731378494.4594269,134100,1.1782182127717533e-06
1731378508.0246618,134350,1.6148941313076648e-06
1731378521.7189665,134600,1.8462832258592243e-06
1731378560.587814,135250,4.389756668388145e-06
1731378571.4568613,135450,2.6108682504855096e-06
1731378579.0849912,135600,2.5607921543269185e-06
1731378621.040422,136350,9.867776498140302e-07
1731378652.3859553,136900,2.705928636714816e-06
1731378655.3753777,136950,1.8556607983555296e-06
1731378664.8429613,137100,1.0926901268248912e-06
1731378681.4810011,137400,5.627863174595404e-06
1731378701.9903402,137750,4.90480624648626e-06
1731378704.596536,137800,2.8805477541027358e-06
1731378707.1914558,137850,2.4960372684290633e-06
1731378709.9127157,137900,2.6844704734685365e-06
1731378712.8780582,137950,4.465550318855094e-06
1731378716.2796946,138000,3.5124287478538463e-06
1731378742.3222628,138400,1.773272515492863e-06
1731378808.7073252,139550,9.015234354592394e-07
1731378811.3771145,139600,1.7622218138058088e-06
1731378814.2994325,139650,1.1346267001499655e-06
1731378834.785485,140000,1.3151761777407955e-06
1731378866.740205,140550,6.1180135162430815e-06
1731378873.23436,140650,1.2596792657859623e-05
1731378907.7481625,141250,3.933246625820175e-05
1731378910.405979,141300,5.595957645709859e-06
1731378922.8832812,141450,7.493177690776065e-06
1731378928.3808212,141550,1.766930381563725e-06
1731378931.984664,141600,3.6266501410864294e-06
1731378936.9873126,141700,4.201366664347006e-06
1731378992.3194692,142650,1.8095372524840059e-06
1731379006.5749164,142900,1.190371790471545e-06
1731379014.91718,143050,5.4115844250191e-06
1731379024.2801201,143200,1.6401334050897276e-06
1731379050.3900964,143650,2.6960333343595266e-06
1731379052.985542,143700,2.2349449864123017e-06
1731379069.9234526,144000,2.0879028852505144e-06
1731379076.5872223,144100,9.904030093821348e-07
1731379079.3022482,144150,3.6358449051476782e-06
1731379096.1871693,144450,3.425030399739626e-06
1731379108.8337595,144600,1.6201540347537957e-05
1731379125.8263273,144900,6.441928690037457e-06
1731379131.8579981,145000,3.183571152476361e-06
1731379137.2375283,145100,1.8050063772534486e-06
1731379145.7863595,145250,2.66731535703002e-06
1731379186.2191215,145950,1.10539372144558e-06
1731379192.582924,146050,9.249224603991024e-07
1731379195.4313672,146100,1.1682245713018347e-06
1731379198.1231577,146150,7.014412517492019e-07
1731379231.1090398,146700,1.1823329941762495e-06
1731379259.9640434,147200,2.32439924729988e-06
1731379282.8397322,147600,7.281945272552548e-06
1731379335.7827709,148450,3.86687361242366e-06
1731379355.5109942,148800,5.653650077874772e-06
1731379358.0301204,148850,4.039804480271414e-06
1731379367.249011,149000,9.621585377317388e-07
1731379395.9074397,149500,3.984418981417548e-06
1731379412.722159,149800,2.1803775780426804e-06
1731379424.142478,150000,2.1107623524585506e-06
1731379438.5056725,150250,2.27974101107975e-06
1731379443.6888847,150350,1.1132426607218804e-06
1731379449.3996644,150450,2.3689524368819548e-06
1731379455.3714027,150550,1.2221480574226007e-06
1731379460.9504318,150650,2.1455246042023646e-06
