Wall time,Step,Value
1731276667.345891,5100,7.899999764049426e-05
1731276668.5302167,5250,7.899999764049426e-05
1731276681.5126061,6550,8.399999933317304e-05
1731276691.0039313,7700,8.399999933317304e-05
1731276716.990118,10900,7.79999973019585e-05
1731276720.2804272,11350,7.79999973019585e-05
1731276745.893643,14450,7.875000301282853e-05
1731276747.8570976,14700,7.875000301282853e-05
1731276757.789872,15750,7.74000000092201e-05
1731276764.6763842,16650,7.74000000092201e-05
1731276779.6819055,18400,8.533333311788738e-05
1731276780.4305334,18500,8.533333311788738e-05
1731276783.506193,18900,8.533333311788738e-05
1731276827.9385817,24050,8.074999641394243e-05
1731276843.2446249,26000,8.074999641394243e-05
1731276850.691056,26700,8.311111014336348e-05
1731276876.9030988,29800,8.38999985717237e-05
1731276887.5750082,31150,8.38999985717237e-05
1731276893.8771014,31950,8.38999985717237e-05
1731276896.5566494,32300,8.38999985717237e-05
1731276917.8547068,34700,8.581818110542372e-05
1731276923.0148413,35350,8.581818110542372e-05
1731276930.4959762,36050,8.991666982183233e-05
1731276934.5864441,36550,8.991666982183233e-05
1731276953.656122,38700,9.207692346535623e-05
1731276956.8678017,39100,9.207692346535623e-05
1731276978.590878,41550,8.692857227288187e-05
1731276984.2509136,42250,8.692857227288187e-05
1731276985.027716,42350,8.692857227288187e-05
1731276991.09341,43100,8.692857227288187e-05
1731276993.5474517,43400,8.692857227288187e-05
1731277006.3735397,44800,8.713333227206022e-05
1731277052.22998,50250,8.937499660532922e-05
1731277064.7450697,51550,9.041176235768944e-05
1731277065.127994,51600,9.041176235768944e-05
1731277067.5656257,51900,9.041176235768944e-05
1731277078.4798892,53250,9.041176235768944e-05
1731277084.4911716,53700,9.477778075961396e-05
1731277103.8415017,56150,9.477778075961396e-05
1731277106.7697244,56300,9.852631774265319e-05
1731277117.6732051,57650,9.852631774265319e-05
1731277122.07772,58200,9.852631774265319e-05
1731277146.8638864,61050,0.00010060000204248354
1731277154.6318552,62000,0.00010060000204248354
1731277190.6411567,66050,0.00010640909022185951
1731277214.6072078,68800,0.00011026087304344401
1731277215.800019,68950,0.00011026087304344401
1731277221.3718941,69650,0.00011026087304344401
1731277222.9537518,69850,0.00011026087304344401
1731277243.6686394,72250,0.00011241666652495041
1731277246.4838133,72600,0.00011241666652495041
1731277255.1599758,73700,0.00011241666652495041
1731277261.7836947,74300,0.00011347999679856002
1731277265.986152,74800,0.00011347999679856002
1731277277.7923825,76300,0.00011347999679856002
1731277281.9786127,76850,0.00011347999679856002
1731277289.696948,77550,0.00011611538502620533
1731277302.7866497,79150,0.00011611538502620533
1731277317.3933146,80600,0.00011766667012125254
1731277323.6619325,81400,0.00011766667012125254
1731277330.0409079,82200,0.00011766667012125254
1731277331.6475031,82400,0.00011766667012125254
1731277339.8320484,83250,0.00011803571396740153
1731277353.4291248,85000,0.00011803571396740153
1731277374.7710938,87550,0.00011662069300655276
1731277382.033644,88450,0.00011662069300655276
1731277387.6171303,88900,0.00011346666724421084
1731277392.9448583,89600,0.00011346666724421084
1731277393.7148216,89700,0.00011346666724421084
1731277394.8665104,89850,0.00011346666724421084
1731277413.6637921,92050,0.00011190322402399033
1731277431.2673967,94300,0.00011190322402399033
1731277439.926643,95200,0.00011043749691452831
1731277443.4354823,95650,0.00011043749691452831
1731277448.5910044,96300,0.00011043749691452831
1731277449.7389588,96450,0.00011043749691452831
1731277452.8910484,96850,0.00011043749691452831
1731277470.6679752,98850,0.00010896969615714625
1731277477.4016137,99700,0.00010896969615714625
1731277482.6634104,100350,0.00010896969615714625
1731277506.3330457,103050,0.0001081176451407373
1731277522.3771305,104800,0.0001084285686374642
1731277540.6788456,106850,0.00010741666483227164
1731277548.577968,107800,0.00010741666483227164
1731277587.284811,112350,0.00010675675730453804
1731277594.083231,112950,0.00010602631664369255
1731277598.889664,113550,0.00010602631664369255
1731277606.8345149,114550,0.00010602631664369255
1731277608.839,114800,0.00010602631664369255
1731277609.2384098,114850,0.00010602631664369255
