date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-07-26,0,0,0,0,0,100,0,30,100,-17,-43,-23,0,0,0,0,-5,0,-100,-90,0,-12,0,0,0,-11,0,0,100
2021-07-27,0,0,0,-4,0,100,0,0,0,-97,0,78,0,0,0,0,2,100,-100,0,0,0,0,-24,0,-52,0,-100,100
2021-07-28,0,100,-8,48,0,0,0,0,0,0,-65,0,100,0,0,0,-27,-18,-100,-15,0,0,0,0,0,0,0,-82,0
2021-07-29,0,-65,0,0,0,100,0,-30,-71,0,-81,100,-100,0,100,0,100,11,-100,2,0,0,100,-44,0,0,0,100,-11
2021-07-30,0,-35,0,100,1,100,0,0,0,30,-100,-72,0,0,0,0,-26,-100,-24,-2,0,0,0,0,0,100,0,-2,-5
2021-08-02,0,0,0,-38,-1,100,0,100,100,-100,-46,-30,100,0,-45,0,-100,0,0,0,0,0,2,0,51,-42,0,83,1
2021-08-03,0,0,0,0,0,70,0,0,0,-41,0,0,0,0,0,0,0,100,0,0,0,0,-65,0,-51,0,0,0,100
2021-08-04,77,100,0,-95,0,-75,0,0,-79,0,-100,22,-30,0,100,0,1,100,0,0,0,100,-50,0,0,-25,94,0,100
2021-08-05,-63,-66,0,-21,0,68,0,-100,100,0,0,100,0,0,-34,0,94,-57,0,0,0,0,-49,0,0,0,-94,-6,100
2021-08-06,1,0,0,39,0,0,0,0,0,0,0,0,100,0,-25,0,0,-5,0,0,0,-100,0,0,0,-17,0,0,100
2021-08-09,-15,-23,0,-39,0,-65,1,0,0,0,0,100,-10,0,0,0,100,0,0,1,0,16,0,0,0,0,0,100,0
2021-08-10,0,-11,0,0,0,100,-1,0,-100,0,0,100,24,0,-69,0,0,0,0,-1,0,-16,0,0,0,-53,0,-75,0
2021-08-11,0,0,0,88,0,0,0,0,1,0,0,0,-65,0,-27,0,-25,0,0,0,0,0,-61,0,0,0,0,0,0
2021-08-12,0,0,0,-50,0,0,0,0,-37,0,0,0,100,0,0,0,1,-10,0,0,0,0,89,0,0,0,0,-74,0
2021-08-13,0,0,16,-38,0,0,0,0,-41,0,0,-7,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-69,100
2021-08-16,0,0,-16,0,0,8,0,0,0,0,0,0,-100,0,100,0,0,-65,0,0,0,0,100,0,0,0,0,-68,5
2021-08-17,0,0,0,0,0,47,0,0,-32,0,0,-17,0,0,0,0,1,-1,0,0,0,0,-16,0,0,0,0,0,0
2021-08-18,0,0,0,0,0,100,0,0,42,0,0,-100,0,0,-35,0,1,0,0,0,0,0,-60,0,0,0,0,-53,100
2021-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-5,0,0,0,0,1,0
2021-08-20,0,0,0,0,0,99,0,0,0,0,0,0,-28,0,-48,0,-17,0,0,0,0,0,-67,0,0,0,0,1,-91
2021-08-23,0,0,0,0,0,56,0,0,0,0,0,0,-100,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-08-24,0,0,32,0,0,0,0,1,-100,0,0,0,0,0,100,0,-66,0,0,0,0,0,0,0,0,0,0,-3,0
2021-08-25,0,0,-32,0,0,36,0,2,0,0,0,0,0,0,-25,0,0,0,0,1,0,0,0,0,0,0,0,0,-11
2021-08-26,0,0,0,0,0,-6,0,-3,-100,0,0,0,11,0,-78,0,0,0,0,-1,0,0,-26,100,0,100,0,0,-75
2021-08-27,0,0,39,0,0,0,0,0,-19,0,0,0,-42,0,0,0,-57,0,0,0,0,0,1,0,0,0,0,0,100
2021-08-30,0,0,-39,100,0,0,0,0,0,0,0,-58,-20,0,0,0,0,-100,0,2,0,0,0,0,41,0,0,0,100
2021-08-31,0,0,0,0,0,100,0,0,0,0,14,-15,2,0,0,0,-63,-59,0,0,0,0,100,100,-41,-100,0,0,-16
2021-09-01,0,0,0,0,0,0,0,1,-100,0,0,0,-2,0,0,0,-15,0,0,100,0,0,0,50,0,0,0,0,100
2021-09-02,0,0,0,-100,0,100,0,0,0,0,-14,9,100,0,0,0,0,0,0,-100,0,0,0,-45,0,0,0,2,0
2021-09-03,0,0,0,0,0,4,0,-1,-31,0,0,0,-41,1,0,0,-58,-62,0,0,100,0,-60,0,0,0,0,-2,100
2021-09-07,0,0,0,0,0,0,0,0,0,0,0,83,0,-1,0,1,0,-61,0,100,-39,0,0,-29,0,0,0,0,100
2021-09-08,0,0,0,0,0,0,0,1,0,0,0,23,0,0,100,100,-9,0,0,-100,-61,0,0,-100,0,0,0,0,100
2021-09-09,0,0,0,0,0,-100,0,100,100,0,0,0,0,0,1,-100,-22,80,0,0,0,0,-7,-17,0,0,0,0,0
2021-09-10,0,0,0,0,0,0,0,2,0,0,0,-38,0,0,0,-1,-21,40,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,0,0,0,19,0,0,0,-24,0,0,0,0,1,0,-23,0,-61,0,0,-2,0,0,0,0,0,0,0,0,100
2021-09-14,0,0,0,-19,0,0,0,0,100,0,0,64,-60,0,-52,0,100,0,0,0,0,0,-100,0,0,0,0,0,-95
2021-09-15,0,0,0,0,0,100,0,-79,-99,0,0,54,0,0,0,0,-6,-18,0,100,0,0,-75,-59,0,0,0,1,100
2021-09-16,61,0,0,0,0,-35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,15,0,0,0,0,-23,-2,0,0,0,0,0,100,0,0,0,-41,-36,0,-19,0,0,-4,0,0,0,0,0,100
2021-09-20,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,-38,0,0,-63,0,0,0,0,0,0,0,-1,100
2021-09-21,-1,0,0,8,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,100
2021-09-22,-75,0,0,-8,0,100,-1,0,0,0,0,-26,-100,0,-26,0,0,-40,0,-18,0,0,100,28,0,0,0,0,1
2021-09-23,0,0,0,0,0,0,0,0,0,0,0,42,-13,0,0,0,-65,0,0,1,0,0,0,-28,0,0,0,0,0
2021-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,-1,0,0,0,0,0,0,0,0,17
2021-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,-29,0,0,0,0,0,-63
2021-09-28,0,0,0,0,0,-78,0,0,-83,0,0,5,0,0,0,0,-28,0,0,0,0,100,0,0,0,100,0,1,-7
2021-09-29,0,0,0,0,0,0,0,0,32,0,0,0,0,0,-40,0,0,0,0,1,0,-100,0,100,0,0,0,-1,0
2021-09-30,0,0,0,0,0,0,6,0,100,0,36,0,0,0,0,0,0,0,0,-1,0,0,0,-51,0,-76,0,0,-94
