account_value,date,daily_return
1000000.0,2021-04-06,
999827.7624329757,2021-04-07,-0.0001722375670243359
999943.5232723082,2021-04-08,0.00011578078113250179
1004427.4330174864,2021-04-09,0.004484162996030605
1002818.8271807249,2021-04-12,-0.0016015152353304751
1002579.7060509566,2021-04-13,-0.00023844898329294928
1005013.3348308296,2021-04-14,0.002427366886827098
1009321.1823105356,2021-04-15,0.004286358529194123
1012350.275341942,2021-04-16,0.0030011190535723653
1010202.4931728365,2021-04-19,-0.0021215800710677746
1002091.0572156336,2021-04-20,-0.008029514886393252
1009021.1126819117,2021-04-21,0.00691559456236801
1002241.8013630946,2021-04-22,-0.006718701158589413
1009973.4284758724,2021-04-23,0.00771433311029579
1008505.7758793453,2021-04-26,-0.0014531596130622493
1009288.2091068577,2021-04-27,0.0007758341560613058
1003646.9368648228,2021-04-28,-0.0055893571242915385
1012595.1981702655,2021-04-29,0.00891574614215962
1008021.792235741,2021-04-30,-0.004516519476675862
1014008.9134764675,2021-05-03,0.005939475998279153
1011576.9615962147,2021-05-04,-0.0023983535528450117
1014754.4769596638,2021-05-05,0.003141150386061664
1025829.8623651622,2021-05-06,0.010914349881639973
1034026.1939647677,2021-05-07,0.007989952233119713
1032933.5616304172,2021-05-10,-0.001056677616802948
1016267.5024738583,2021-05-11,-0.016134686465461234
996263.4849321216,2021-05-12,-0.019683811096037007
1009900.9091162266,2021-05-13,0.013688571738664335
1022850.5852034573,2021-05-14,0.012822719506771163
1022205.495453545,2021-05-17,-0.0006306783798573079
1013511.5001706128,2021-05-18,-0.00850513455621238
1007524.502030236,2021-05-19,-0.005907183233114788
1012248.7051150672,2021-05-20,0.004688921287086867
1019488.5144005591,2021-05-21,0.0071522040471949655
1024212.8858796317,2021-05-24,0.004634060523821093
1022582.4635762298,2021-05-25,-0.001591878334943786
1023804.4478869522,2021-05-26,0.001194998305025452
1029377.2473897331,2021-05-27,0.00544322650119633
1032776.233839463,2021-05-28,0.0033019832703209406
1036185.8131749504,2021-06-01,0.003301372769599853
1035600.1756845444,2021-06-02,-0.0005651857832443818
1036231.4815064095,2021-06-03,0.0006096038188172503
1041069.2795696686,2021-06-04,0.004668646098481943
1036340.25664655,2021-06-07,-0.004542467072963019
1033909.7579338959,2021-06-08,-0.0023452709639195657
1028198.0646969384,2021-06-09,-0.0055243634109531925
1029130.7750185898,2021-06-10,0.0009071309834902674
1029633.6558395013,2021-06-11,0.000488646179007235
1025353.2815894554,2021-06-14,-0.004157181756608286
1020611.3767884377,2021-06-15,-0.004624654629931113
1011525.873229554,2021-06-16,-0.008902020656944898
1004633.244524476,2021-06-17,-0.006814090363375103
989740.4030612955,2021-06-18,-0.014824157516536984
1005418.6123670817,2021-06-21,0.01584072879847387
1007404.3913966112,2021-06-22,0.0019750768536643815
1003138.2786906405,2021-06-23,-0.004234756908351844
1009801.6097877016,2021-06-24,0.006642485127532627
1014663.6863622675,2021-06-25,0.004814882970515466
1014388.3902022027,2021-06-28,-0.0002713176432397324
1016218.8671900607,2021-06-29,0.0018045129513883928
1022185.4300698824,2021-06-30,0.005871336453651788
1026385.4207749796,2021-07-01,0.004108834445830434
1030540.2773426753,2021-07-02,0.004048047140574607
