date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-10-28,-19,0,0,0,0,0,0,0,100,0,0,-100,0,0,0,0,0,0,0,0,46,0,-25,0,0,0,0,0,-100
2021-10-29,-47,0,0,0,0,0,0,0,11,0,0,-65,1,0,0,100,0,100,0,-1,-46,0,-5,0,0,0,0,1,-100
2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-26,0,0,0,0,2,-100
2021-11-02,100,0,0,-17,0,-24,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,-96
2021-11-03,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,-18,1,-90
2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,-21,71,0,0,0,-60,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2021-11-08,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,-8,0
2021-11-09,-22,0,0,17,0,0,0,0,100,0,0,-25,-1,0,0,-81,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-11-10,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-72,0,0,0,0,0,0,0,0,0
2021-11-11,-46,0,1,-17,0,0,0,0,0,0,0,-50,0,0,0,0,0,1,0,100,0,0,0,0,29,0,0,0,0
2021-11-12,-27,-24,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,-62,1,0,0,0,0,0,0,0,0,0
2021-11-15,82,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0
2021-11-16,-100,0,0,0,0,0,0,0,100,0,0,-100,0,0,0,-15,0,0,0,0,67,0,0,0,0,0,0,0,0
2021-11-17,-72,0,100,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,-62,0,0,0,0,0,1,0,0
2021-11-18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,0
2021-11-19,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-97,0,0,0,0,0,0,0,1,0
2021-11-22,-3,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,-1,0
2021-11-23,0,0,-100,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,100,100,0,0,0,0,-29,0,0,0,0
2021-11-24,0,0,0,0,0,0,0,0,-100,-21,0,-28,1,0,0,0,0,63,100,0,0,0,0,0,0,0,0,0,0
2021-11-26,0,0,0,0,0,0,0,0,0,0,0,-39,-1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0
2021-11-29,0,-100,0,0,0,0,0,0,100,0,0,-100,0,0,0,0,0,0,1,100,0,0,0,0,38,0,0,1,0
2021-11-30,100,0,0,94,0,0,0,0,0,0,0,-80,0,0,0,-92,0,0,1,0,0,0,0,0,-15,0,0,0,0
2021-12-01,100,0,82,0,0,0,0,0,-56,0,0,-48,0,0,0,-9,0,0,0,0,0,0,0,0,-23,0,0,-2,0
2021-12-02,-28,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,49,0,100,-35,-48,0,0,0,0,0,0,0,1,0
2021-12-03,-91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,1,0,0,0,0,0,9,0,-1,0
2021-12-06,-81,12,0,-2,0,0,0,0,-11,0,0,0,0,-1,0,100,0,0,0,0,0,0,0,0,0,-9,0,0,0
2021-12-07,0,19,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,0,0,1,100,0
2021-12-08,0,0,0,0,0,-100,0,62,0,0,0,0,0,0,0,-27,0,100,0,0,0,0,0,0,0,0,0,-14,0
2021-12-09,0,84,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-1,-86,0
2021-12-10,0,0,-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,0,-100,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,78,0,0,0,0,0,0,0,0,0,2,0
2021-12-14,0,71,0,0,0,0,0,-62,-31,0,0,0,0,0,0,-20,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-12-15,30,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-12-16,82,0,0,0,0,0,0,1,0,0,0,-22,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0
2021-12-20,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,91,-100,0,0,0,0,0,0,0,0,2,0
2021-12-21,-60,70,0,0,0,0,-1,0,1,0,0,-18,0,0,0,-2,0,0,0,-4,0,0,0,0,0,0,0,-2,0
2021-12-22,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0
2021-12-23,-7,0,-55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,-21,0,0,0,0,0,0,0,0,0,0
2021-12-27,0,-47,0,0,0,0,0,0,2,0,0,0,0,0,0,-100,0,100,0,-23,1,0,0,0,0,0,0,0,0
2021-12-28,0,1,0,0,0,-23,0,0,-38,0,0,0,0,-1,0,-2,0,47,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,-45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,-1,0,0,0,0,0,1,0,0
2021-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,0,46,0,-100,0,0,0,0,0,0,1,0,0
