account_value,date,daily_return
1037272.5342230243,2022-01-03,
1050952.6416867427,2022-01-04,0.01318853725743896
1047106.2846028194,2022-01-05,-0.0036598766979166752
1044203.7424520014,2022-01-06,-0.0027719651705833126
1046119.0079598597,2022-01-07,0.0018341875536289631
1041700.6682037448,2022-01-10,-0.0042235536516361805
1040517.6547431239,2022-01-11,-0.0011356558527132465
1045741.2891794185,2022-01-12,0.005020226627086011
1048421.8269135111,2022-01-13,0.002563289564855964
1052669.2605466517,2022-01-14,0.004051264027614465
1040561.5687445125,2022-01-18,-0.011501895472706858
1033970.3696733455,2022-01-19,-0.006334271098556554
1023308.6190287685,2022-01-20,-0.010311466321752727
1014311.5247816028,2022-01-21,-0.008792161113335473
1014979.3462795429,2022-01-24,0.0006583988070962832
1007289.319811758,2022-01-25,-0.007576534927506762
1001306.3294961757,2022-01-26,-0.005939693986530492
1000385.7019444141,2022-01-27,-0.0009194264778341621
997032.3460348415,2022-01-28,-0.0033520630123509143
996035.3318784158,2022-01-31,-0.0009999817562497126
997178.939595472,2022-02-01,0.0011481597895723894
996913.0932926384,2022-02-02,-0.00026659839300391397
986798.8106447733,2022-02-03,-0.01014560117217378
989597.9908897225,2022-02-04,0.0028366270963786633
990215.8918367325,2022-02-07,0.0006243959190483928
1002869.4396660706,2022-02-08,0.012778574787228658
1011220.0221632706,2022-02-09,0.008326689563878276
998397.9297762163,2022-02-10,-0.012679824475413826
978611.2767005479,2022-02-11,-0.019818403549878516
972613.2971597917,2022-02-14,-0.006129072578213934
991061.3951988618,2022-02-15,0.018967556883030534
988665.1362604768,2022-02-16,-0.0024178713347059455
969781.9707790163,2022-02-17,-0.019099657496656652
961750.3585794694,2022-02-18,-0.008281874113513554
941216.8254588182,2022-02-22,-0.021350169446237244
929025.2610062081,2022-02-23,-0.012952981845248068
927572.7448428171,2022-02-24,-0.0015634840346728796
950589.8622726686,2022-02-25,0.024814352898814285
947748.2284669435,2022-02-28,-0.002989337377248491
927698.948838743,2022-03-01,-0.02115464743271711
947131.4951381853,2022-03-02,0.02094703925639574
943873.3925787142,2022-03-03,-0.0034399685536756763
936900.200185026,2022-03-04,-0.007387847192764863
918297.7303675478,2022-03-07,-0.019855337648347682
918010.2068436525,2022-03-08,-0.0003131049052905732
935920.2712237719,2022-03-09,0.019509657133005787
927360.4119438952,2022-03-10,-0.009145927856316405
922563.3861015566,2022-03-11,-0.005172774015965609
919081.3641648539,2022-03-14,-0.003774290188792939
933552.7680238131,2022-03-15,0.01574550896493143
946646.2193181666,2022-03-16,0.01402540032318722
958518.0335214023,2022-03-17,0.012540919681469198
963974.9529639682,2022-03-18,0.005693079578814153
962085.6015777759,2022-03-21,-0.0019599590014066637
967982.5964010067,2022-03-22,0.006129386837886441
961277.3049013042,2022-03-23,-0.006927078570041489
970897.5737299633,2022-03-24,0.010007797728717627
975214.7080398883,2022-03-25,0.0044465393948196485
975321.3220491427,2022-03-28,0.00010932362727444911
980495.7317864245,2022-03-29,0.005305338476975452
982401.2130555438,2022-03-30,0.0019433855827679647
970922.9409290369,2022-03-31,-0.011683894496431146
970099.1770131282,2022-04-01,-0.000848433877894128
