account_value,date,daily_return
1022465.1513584834,2021-07-06,
1028940.7893700267,2021-07-07,0.006333358161830338
1019372.2365293743,2021-07-08,-0.00929942027714814
1033413.088791936,2021-07-09,0.013774018714072689
1037135.4664316456,2021-07-12,0.0036020229277926585
1033029.89507261,2021-07-13,-0.003958568086733338
1039931.7586651241,2021-07-14,0.006681184760900738
1043992.4729395343,2021-07-15,0.0039047891754191433
1035359.73618839,2021-07-16,-0.00826896455185877
1015010.6127860233,2021-07-19,-0.01965415757549216
1035101.4101672794,2021-07-20,0.019793682083885322
1041429.189744878,2021-07-21,0.006113197717096952
1046107.2705297405,2021-07-22,0.004491981625758479
1052707.308467584,2021-07-23,0.00630914068162558
1054811.366360433,2021-07-26,0.0019987112048378552
1053649.5491192257,2021-07-27,-0.0011014455079452201
1046757.8673352979,2021-07-28,-0.006540772299185038
1051928.2637605602,2021-07-29,0.004939438801090157
1050406.8059518598,2021-07-30,-0.0014463512970563919
1044587.4481411679,2021-08-02,-0.005540099109904939
1044783.8712108243,2021-08-03,0.0001880388951696066
1040783.6452307523,2021-08-04,-0.0038287593159684885
1052948.7698233884,2021-08-05,0.011688427896019649
1051987.5481715864,2021-08-06,-0.0009128854882116677
1047826.7153020032,2021-08-09,-0.003955211139917925
1045850.5310954107,2021-08-10,-0.0018859837964934068
1050565.1172622389,2021-08-11,0.004507896708614956
1057611.106380052,2021-08-12,0.006706856150121121
1064299.1515871214,2021-08-13,0.006323728227439984
1066483.6454828847,2021-08-16,0.0020525186856588107
1059582.580623155,2021-08-17,-0.00647085859118357
1056140.882910543,2021-08-18,-0.0032481637349945913
1058243.2796654028,2021-08-19,0.0019906404428413627
1064682.2714170392,2021-08-20,0.006084604433937324
1073234.825077081,2021-08-23,0.008032963344697164
1071001.9037788634,2021-08-24,-0.002080552406652836
1072968.4222055753,2021-08-25,0.0018361483950433133
1080468.4696214537,2021-08-26,0.0069899982708359065
1079877.7704629416,2021-08-27,-0.0005467065214027622
1077986.5579989485,2021-08-30,-0.0017513208584545303
1079967.308443025,2021-08-31,0.0018374537505860822
1084243.1202178586,2021-09-01,0.003959204821669893
1080891.1128325018,2021-09-02,-0.0030915643575246676
1082612.9419379935,2021-09-03,0.0015929718405951476
1070359.4422942174,2021-09-07,-0.011318449252824436
1070033.0323647016,2021-09-08,-0.00030495356664128614
1063740.4558168233,2021-09-09,-0.005880731115349036
1057138.9031309332,2021-09-10,-0.006205980650440646
1055941.9284914641,2021-09-13,-0.0011322775426426679
1051348.863889005,2021-09-14,-0.004349732195046752
1056302.3085228514,2021-09-15,0.0047115137553135344
1061943.0045955633,2021-09-16,0.005340039520125517
1059974.7852166647,2021-09-17,-0.0018534133850697243
1047906.9652838111,2021-09-20,-0.011385006606913661
1046914.7600656027,2021-09-21,-0.0009468447592002605
1053672.0605498098,2021-09-22,0.006454489650889794
1090813.526804788,2021-09-23,0.035249550259117246
1104564.4145751814,2021-09-24,0.012606084754625657
1092156.375115785,2021-09-27,-0.011233423144605403
1071061.0436329131,2021-09-28,-0.01931530315943586
1069296.7951991935,2021-09-29,-0.0016471969027418432
1062645.3250579352,2021-09-30,-0.006220415296409154
1073964.026771749,2021-10-01,0.010651438863853002
