account_value,date,daily_return
990455.1838318481,2022-04-04,
990350.6938799514,2022-04-05,-0.00010549690041750104
996082.6608109664,2022-04-06,0.005787815332928714
1001551.5557073974,2022-04-07,0.005490402665957905
1010674.8105725364,2022-04-08,0.009109121555600064
997590.0059712448,2022-04-11,-0.012946602076566283
995462.4243651963,2022-04-12,-0.00213272145201282
1004540.7069376946,2022-04-13,0.009119663736466554
999514.2394291344,2022-04-14,-0.005003746960024258
996820.053072628,2022-04-18,-0.002695495722047081
1001912.8782379265,2022-04-19,0.005109071742287252
1011102.3456513825,2022-04-20,0.009171922642233765
1000953.4396643563,2022-04-21,-0.010037466563771025
975560.3444681893,2022-04-22,-0.02536890747354037
982420.5134357339,2022-04-25,0.007032029342361357
963468.2258961259,2022-04-26,-0.0192914208125885
962473.2476880951,2022-04-27,-0.001032704744471813
969647.8773510704,2022-04-28,0.0074543678800518265
944126.9253598481,2022-04-29,-0.026319814220541193
936619.143078968,2022-05-02,-0.007952089998935818
937823.3679374963,2022-05-03,0.0012857145483591292
958516.5376175004,2022-05-04,0.022065103501860417
933237.7863835373,2022-05-05,-0.026372785697361234
936555.1198083612,2022-05-06,0.0035546497079581574
916141.7761342545,2022-05-09,-0.021796201037567964
918641.4292396317,2022-05-10,0.0027284566324710102
909630.156671341,2022-05-11,-0.009809347022101345
900857.0732785685,2022-05-12,-0.009644670780129427
912464.6229938775,2022-05-13,0.012885007022328976
916072.9659995233,2022-05-16,0.003954501812691191
927595.3253104708,2022-05-17,0.01257799295318729
926667.7513384019,2022-05-18,-0.0009999769800029812
926484.9535548061,2022-05-19,-0.00019726356434857095
926335.8611500706,2022-05-20,-0.00016092264009626156
929388.1144798588,2022-05-23,0.0032949748118342725
929653.77154303,2022-05-24,0.00028584082261473576
931547.1257829783,2022-05-25,0.0020366229857871065
939972.1834900246,2022-05-26,0.009044156193348751
954268.8159328386,2022-05-27,0.01520963353376259
947752.9492935716,2022-05-31,-0.006828124874747599
940880.2611655886,2022-06-01,-0.007251560792404521
945424.4713037951,2022-06-02,0.004829743300786227
934179.8938816454,2022-06-03,-0.0118936813711229
935472.2427392199,2022-06-06,0.001383404701855273
945252.4337628825,2022-06-07,0.010454816911536158
938608.5014787639,2022-06-08,-0.007028738617122943
922876.0942064021,2022-06-09,-0.016761415699490967
905521.8499142459,2022-06-10,-0.01880452251510467
879957.0630365107,2022-06-13,-0.02823210381964414
873369.2451993831,2022-06-14,-0.007486521915506583
881327.1653833354,2022-06-15,0.00911174766880607
861832.551397961,2022-06-16,-0.02211961091304293
864501.7626083415,2022-06-17,0.0030971343633410253
896151.8450282787,2022-06-21,0.03661077835682347
904845.1154231608,2022-06-22,0.00970066673757497
915136.6976808131,2022-06-23,0.011373860655521595
923206.0098086742,2022-06-24,0.008817603040409905
930692.245488171,2022-06-27,0.008108954664461265
927108.2987536129,2022-06-28,-0.003850839793640093
934700.2240729907,2022-06-29,0.008188822524384909
930508.2930480808,2022-06-30,-0.004484786583920375
939169.1709258045,2022-07-01,0.009307684780920367
924428.230758446,2022-07-05,-0.01569572407580977
