account_value,date,daily_return
935366.497543114,2022-07-06,
937454.6526550716,2022-07-07,0.002232445910177905
941583.3966415218,2022-07-08,0.00440420661922869
937497.9315765881,2022-07-11,-0.004338930656069273
930778.4308363232,2022-07-12,-0.007167483270032138
913613.0534516338,2022-07-13,-0.018441958704679018
907739.9764548878,2022-07-14,-0.006428407491067989
945592.5517980789,2022-07-15,0.04169979986011141
935648.3603841995,2022-07-18,-0.010516359710078249
962177.2644140457,2022-07-19,0.028353498122898113
949638.793329451,2022-07-20,-0.01303135248392151
953270.0847646927,2022-07-21,0.0038238659380271933
951212.8284551834,2022-07-22,-0.0021581043425034085
964962.7656881546,2022-07-25,0.014455163788425596
961712.9352972244,2022-07-26,-0.003367829833944458
970072.5536062454,2022-07-27,0.008692425777175883
979524.2944357132,2022-07-28,0.009743333933457832
992884.659937117,2022-07-29,0.013639646895231339
991891.7802955993,2022-08-01,-0.0009999949456169777
988269.1335270294,2022-08-02,-0.0036522600958445173
995773.5722916017,2022-08-03,0.007593517302103336
991274.296078528,2022-08-04,-0.004518372789026004
994532.9171123262,2022-08-05,0.0032873050846664587
995917.3659953829,2022-08-08,0.0013920593871106224
996095.9485149141,2022-08-09,0.00017931459539588523
1013345.6358928438,2022-08-10,0.0173172949891498
1017564.2252025362,2022-08-11,0.004163031013574514
1031771.1244945284,2022-08-12,0.013961673317636869
1035247.0133495089,2022-08-15,0.003368856495846728
1044144.0359172579,2022-08-16,0.008594105998879442
1039862.2317638155,2022-08-17,-0.004100779208762062
1040857.1754131075,2022-08-18,0.0009568033330764614
1030138.1388835665,2022-08-19,-0.010298277979672643
1010258.5408916231,2022-08-22,-0.019297992416326126
1004767.8101787325,2022-08-23,-0.005434975791488661
1008452.9969005343,2022-08-24,0.0036676998252425097
1019892.463209128,2022-08-25,0.011343579069875043
991177.6749553438,2022-08-26,-0.028154721492334667
987461.0891780611,2022-08-29,-0.0037496665544349828
978354.9652080294,2022-08-30,-0.009221754730215692
972019.0527019259,2022-08-31,-0.00647608764857277
975309.2119579073,2022-09-01,0.0033848711574488988
966677.3848094698,2022-09-02,-0.008850349245763112
961449.2784023043,2022-09-06,-0.0054083259723677335
976507.546361899,2022-09-07,0.01566205134046994
983697.330938315,2022-09-08,0.007362753726996241
992670.4253368136,2022-09-09,0.009121804152848023
1000466.3261394259,2022-09-12,0.007853463348590495
959776.8198833223,2022-09-13,-0.040670540519954446
959573.1572170015,2022-09-14,-0.0002121979423774789
957274.8576259371,2022-09-15,-0.002395127014317544
951238.3036937471,2022-09-16,-0.006305977728445433
958981.5784892794,2022-09-19,0.008140204999593115
948216.6781673189,2022-09-20,-0.011225346308444073
933049.7383403536,2022-09-21,-0.015995225749751096
925445.0867442843,2022-09-22,-0.008150317484248992
908256.9053783175,2022-09-23,-0.01857288088959963
894650.4850978609,2022-09-26,-0.014980805760886562
890685.5930919405,2022-09-27,-0.004431777629323785
911918.7211742159,2022-09-28,0.02383908333867435
897982.7065105196,2022-09-29,-0.01528207979517282
882153.580144858,2022-09-30,-0.017627428959263836
907182.5022105929,2022-10-03,0.02837252223317499
