date,ensemble,dji
2019-04-29,1092051.90801891,1170507.4623267755
2019-04-30,1091166.185376393,1172205.3886475177
2019-05-01,1087410.2878242838,1165030.569475121
2019-05-02,1085012.957232701,1159637.3590280788
2019-05-03,1090056.8953773845,1168328.1039004868
2019-05-06,1092655.450960957,1165398.1866229544
2019-05-07,1076902.959943806,1144531.3075074395
2019-05-08,1077315.6995363126,1144630.0561886022
2019-05-09,1070024.3584477466,1138504.280329168
2019-05-10,1078339.9811719211,1143529.787535368
2019-05-13,1061270.7919316906,1116315.959620657
2019-05-14,1066603.4665860943,1125443.1099549779
2019-05-15,1070061.8548565565,1130554.9684490645
2019-05-16,1075340.065049809,1140017.1066808605
2019-05-17,1074159.5722570575,1135667.3435012046
2019-05-20,1071139.6340513383,1131960.2646326907
2019-05-21,1077774.0167722858,1140662.8903403212
2019-05-22,1078811.7424078144,1136223.1599664066
2019-05-23,1070549.9376974262,1123610.2758893515
2019-05-24,1072393.0760145343,1127807.482257307
2019-05-28,1060918.2493696369,1117320.0623829942
2019-05-29,1047456.4764166035,1107562.6251308075
2019-05-30,1050601.9485197223,1109478.7972290104
2019-05-31,1041122.7449674763,1093837.5054722868
2019-06-03,1038023.8518362202,1094046.4532047906
2019-06-04,1058655.417212502,1116632.8679862716
2019-06-05,1066190.7662840046,1125774.5680390897
2019-06-06,1075181.7089147724,1133756.9396345955
2019-06-07,1090204.7577200092,1145362.19113595
2019-06-10,1091752.5559301532,1148833.0307881513
2019-06-11,1093102.7403402484,1148208.4260088701
2019-06-12,1095421.9328146137,1146283.0419587193
2019-06-13,1097510.9826536337,1150776.4943701627
2019-06-14,1096088.1383581315,1150020.0811943167
2019-06-17,1092698.376383797,1151030.382653292
2019-06-18,1102062.675906197,1166590.9191677044
2019-06-19,1106875.6048803483,1168286.2626981807
2019-06-20,1115287.8173589862,1179269.5783035287
2019-06-21,1115972.6237859882,1177769.1493451118
2019-06-24,1113874.6909742511,1178139.7797482554
2019-06-25,1109431.4350881733,1170235.494511786
2019-06-26,1104300.0447454609,1169732.9696190685
2019-06-27,1105462.6233282243,1169281.583973614
2019-06-28,1106139.5730734027,1172516.1844095031
2019-07-01,1110080.341517464,1177694.1623343946
2019-07-02,1115763.008734719,1180746.676056544
2019-07-03,1126004.398814217,1188651.0473860225
2019-07-05,1121213.745223061,1186716.795755959
2019-07-08,1118186.8002188192,1181604.5067968278
2019-07-09,1116225.348629643,1180606.0861730755
2019-07-10,1121120.3153380477,1183987.3890960622
2019-07-11,1132850.7804754376,1194032.2909048332
2019-07-12,1134940.0990172655,1204785.4798974977
2019-07-15,1137182.2422004133,1205981.3978835756
2019-07-16,1133416.5226202512,1204944.235405836
2019-07-17,1129534.3746165966,1199840.6418405995
2019-07-18,1127633.8197975927,1199978.2184687585
2019-07-19,1117911.6738893513,1196946.7975337796
2019-07-22,1117530.558378098,1197727.0584730802
2019-07-23,1121887.742503491,1205541.893073344
2019-07-24,1121240.258799687,1202049.9606339717
2019-07-25,1118977.8523994756,1196364.1200498133
2019-07-26,1119036.0109843488,1198632.843019299
2019-07-29,1123979.685582535,1199906.7612714043
2019-07-30,1121648.7615990457,1198878.3802805685
2019-07-31,1105090.7540609175,1184166.806926527
2019-08-01,1098268.154754338,1171787.0627174657
2019-08-02,1093837.6093458412,1167449.1803730326
2019-08-05,1064217.0298860632,1133628.2305863495
2019-08-06,1075264.8138796317,1147371.3436837217
2019-08-07,1072085.695619374,1146381.790639882
2019-08-08,1086307.7278019378,1162740.581532447
2019-08-09,1083792.8975096785,1158740.3559687636
2019-08-12,1070534.9308659637,1141505.2243390102
2019-08-13,1084970.673100392,1158408.4674196073
2019-08-14,1053978.2392400063,1123123.1616452201
2019-08-15,1060388.6010103803,1127529.8323037326
2019-08-16,1059342.3505076645,1141045.4876716963
2019-08-19,1060158.990830876,1152055.6642958086
2019-08-20,1058551.8380900312,1144414.4792944163
2019-08-21,1061278.6197656062,1155006.4160814853
2019-08-22,1062221.239894337,1157188.7877630843
2019-08-23,1051473.6162949791,1129712.2039853316
2019-08-26,1055452.4258259318,1141610.6021818551
2019-08-27,1052803.8038113178,1136280.067445263
2019-08-28,1057302.4230012023,1147661.391030572
2019-08-29,1065441.867537823,1162037.9764871383
2019-08-30,1066770.3879179652,1163846.532324266
2019-09-03,1059323.5104172253,1151272.390101198
2019-09-04,1066498.5410332757,1161739.1476533846
2019-09-05,1075821.5324227144,1178166.7268600287
2019-09-06,1076102.4076777229,1181221.909465453
2019-09-09,1077722.1638792418,1182899.0873710597
2019-09-10,1076989.0461879005,1186157.4494773939
2019-09-11,1079069.048422142,1196190.3843579334
2019-09-12,1080693.6662434307,1198192.0468139343
2019-09-13,1080998.7507108685,1199826.0921221022
2019-09-16,1075851.821766357,1193535.9647087539
2019-09-17,1076857.1229474675,1195033.8108769048
2019-09-18,1077064.448230713,1196632.988516484
2019-09-19,1075789.499565273,1194328.0203902682
2019-09-20,1073782.61137669,1187287.6784977114
2019-09-23,1073644.2744165687,1187945.342992395
2019-09-24,1067584.3191952475,1181676.3083662172
2019-09-25,1071407.4214644623,1188858.7037233936
2019-09-26,1068839.579827221,1185350.3275193288
2019-09-27,1065212.5297284585,1182226.4426928344
2019-09-30,1065502.5111636734,1186483.6558879653
2019-10-01,1056612.688972622,1171329.4783753732
2019-10-02,1040992.834844368,1149535.63583346
2019-10-03,1047097.3741929705,1154931.8595358122
2019-10-04,1060202.7475549928,1171359.5248354655
2019-10-07,1058388.712476883,1167141.0534943216
2019-10-08,1045158.0289728168,1153300.9135759636
2019-10-09,1051598.4737984736,1161322.1131184653
2019-10-10,1053832.4158996851,1167963.1556359283
2019-10-11,1067059.2097312547,1182065.1043942303
2019-10-14,1069251.6072802164,1180776.6364236276
2019-10-15,1076133.9663136026,1191242.9635107694
2019-10-16,1070373.3321316263,1190237.0527952465
2019-10-17,1073556.116471531,1191290.5729446693
2019-10-18,1059354.9693691751,1180020.2232477812
2019-10-21,1059862.7364666483,1182552.2186383617
2019-10-22,1053694.6864674112,1180809.2656739855
2019-10-23,1055797.246777775,1182830.29905698
2019-10-24,1056989.563523533,1181577.5596850547
2019-10-25,1060703.2144138834,1188301.0793050055
2019-10-28,1068920.125684025,1194148.6886528123
2019-10-29,1074624.4795887491,1193299.7254924413
2019-10-30,1082241.2068226358,1198378.9547361701
2019-10-31,1075785.8126461527,1192187.5760039843
2019-11-01,1090728.2258007547,1205461.223924042
2019-11-04,1092675.0102436563,1210519.3603806
2019-11-05,1095869.7551167032,1211864.7358300593
2019-11-06,1096194.635022404,1211861.6364817403
2019-11-07,1100097.4768116495,1219894.7168594648
2019-11-08,1102824.118161442,1220178.5655096772
2019-11-11,1107945.2230160255,1220630.3816201757
2019-11-12,1109891.7586376688,1220630.3816201757
2019-11-13,1111253.674500706,1224690.0974529814
2019-11-14,1113114.576981785,1224618.2958835918
2019-11-15,1120300.1986210367,1234444.9519149023
2019-11-18,1117228.5746090433,1235825.9698700297
2019-11-19,1119362.9086010477,1231320.9809953987
2019-11-20,1116242.6471684,1226343.0832230984
2019-11-21,1111061.1873371622,1223927.4855804972
2019-11-22,1117673.9511654398,1228746.7139374681
2019-11-25,1123125.2756130716,1237159.3783912573
2019-11-26,1127848.6883404276,1239592.9694727103
2019-11-27,1129363.8303501627,1241458.4327886945
2019-11-29,1127073.3740131876,1236495.515199936
2019-12-02,1112997.6815655252,1224665.8192244829
2019-12-03,1105862.7498867533,1212313.452592239
2019-12-04,1105602.7281239054,1218791.779322956
2019-12-05,1105891.391461613,1220026.4391630208
2019-12-06,1117429.2179272196,1234893.2382120376
2019-12-09,1113297.6910221598,1230244.5601056188
2019-12-10,1110232.050511601,1229015.6684971475
2019-12-11,1112499.3113529703,1230319.5471163362
2019-12-12,1117977.2439777872,1240050.1233497586
2019-12-13,1120966.1082394144,1240196.9119298654
2019-12-16,1122619.7438900492,1244627.3442588232
2019-12-17,1122038.982892277,1246005.693330676
2019-12-18,1120074.494912388,1244776.7156291958
2019-12-19,1128959.8914005775,1250845.670102782
2019-12-20,1132900.562592747,1254289.5626432102
2019-12-23,1136434.219220402,1258540.5771417036
2019-12-24,1132923.538750889,1256950.1809890277
2019-12-26,1134732.732411625,1261620.037975626
2019-12-27,1136145.0391705057,1262672.1806369075
2019-12-30,1127845.9927418253,1254600.3584051959
2019-12-31,1130154.2532131693,1257963.581796322
2020-01-02,1145805.695668461,1272525.783779991
2020-01-03,1138558.893399479,1262214.682387824
2020-01-06,1145846.7185770608,1265234.136394571
2020-01-07,1143488.3886924174,1259957.7541605523
2020-01-08,1146938.7912062267,1267072.6525987822
2020-01-09,1155403.1294672128,1276409.181130651
2020-01-10,1153596.796711796,1270540.8233677088
2020-01-13,1164574.3226688274,1274211.8292655104
2020-01-14,1162995.643077107,1275649.6686064855
2020-01-15,1165797.84907486,1279641.1126832652
2020-01-16,1173348.7772421266,1291428.8813634033
2020-01-17,1177920.788892212,1293653.094247308
2020-01-21,1178467.593087616,1286950.3230424926
2020-01-22,1176204.493127289,1286519.6858121734
2020-01-23,1174265.775414887,1285365.6951214105
2020-01-24,1164140.9080290224,1277856.318516583
2020-01-27,1147759.7340139772,1257847.270141352
2020-01-28,1159841.5439047243,1266092.3115068902
2020-01-29,1161036.5794615175,1266603.6178865114
2020-01-30,1171461.8352217104,1272113.1399885237
2020-01-31,1146587.4352621462,1245515.0492731812
2020-02-03,1156887.7651383555,1251852.8722134384
2020-02-04,1175722.2289750257,1269829.4368354965
2020-02-05,1174720.9266450084,1291129.5359715961
2020-02-06,1176514.3164612926,1295049.0923859775
2020-02-07,1168481.027002064,1282827.587127201
2020-02-10,1180601.9225327647,1290511.129888953
2020-02-11,1182566.9164826549,1290489.9510087732
2020-02-12,1190359.3730485118,1302615.3764696615
2020-02-13,1185300.501283375,1296968.3638324991
2020-02-14,1189159.0820862926,1295856.2143440421
2020-02-18,1185094.7954423106,1288543.818543487
2020-02-19,1192667.972100941,1293649.9948989893
2020-02-20,1190959.4130112804,1288005.6511451018
2020-02-21,1177473.3685319102,1277974.4381247393
2020-02-24,1145003.8498551524,1232501.4883328907
2020-02-25,1108746.0183274425,1193736.044861345
2020-02-26,1100691.8415085948,1188280.3308898702
2020-02-27,1056376.1569611705,1135783.741249184
2020-02-28,1049749.7711960948,1120034.9193243936
2020-03-02,1092991.13819286,1177072.2264383882
2020-03-03,1059656.8757722056,1142429.6049751427
2020-03-04,1107954.7154557384,1194154.8012564413
2020-03-05,1071429.531060902,1151416.0793329857
2020-03-06,1056792.9934785045,1140109.6566653852
2020-03-09,983299.7872559704,1051343.8903450565
2020-03-10,982316.4879869274,1102791.0062077364
2020-03-11,972767.470422917,1038217.0310051058
2020-03-12,934600.3883462722,934515.2468566367
2020-03-13,934257.884506398,1022013.293621498
2020-03-16,934257.884506398,889902.2801302931
2020-03-17,934257.884506398,936135.6894694045
2020-03-18,934257.884506398,877136.8392415378
2020-03-19,934257.884506398,885435.688737614
2020-03-20,934257.884506398,845181.7832358832
2020-03-23,934257.884506398,819525.2056654366
2020-03-24,934257.884506398,912664.5829288756
2020-03-25,934257.884506398,934512.2336013265
2020-03-26,934257.884506398,994091.0924298848
2020-03-27,926950.241668492,953741.0210372573
2020-03-30,938659.0843671616,984186.8665975913
2020-03-31,927106.0620122728,966100.1029241921
2020-04-01,894708.8044221692,923181.9631702718
2020-04-02,911930.6663621718,943896.2854740862
2020-04-03,892522.7283586317,927987.5027388338
2020-04-06,959922.8851955688,999725.3633017358
2020-04-07,955589.232350598,998573.5249361943
2020-04-08,982052.1519285324,1032942.8871893171
2020-04-09,997154.9897080276,1045540.7910828305
2020-04-13,981781.4891073308,1031056.2449931535
2020-04-14,1007859.0177653586,1055696.322407987
2020-04-15,978489.2760899208,1036062.8117374042
2020-04-16,985051.543348519,1037531.9889336046
2020-04-17,1019117.3227260445,1068599.7703899455
2020-04-20,1001848.3461684386,1042502.3966141342
2020-04-21,965912.154987252,1014663.5334550975
2020-04-22,988716.86081342,1034805.2511569825
2020-04-23,982268.2844967734,1036543.7272848976
2020-04-24,996467.7918437812,1048004.85908942
2020-04-27,1011651.6612855193,1063807.833516783
2020-04-28,1007465.7584991768,1062387.21277758
2020-04-29,1031010.322200112,1085851.1735983735
2020-04-30,1025537.1468880392,1073150.1302802458
2020-05-01,996612.6649001662,1045731.2288184295
2020-05-04,1001863.9908422782,1046880.3983006963
2020-05-05,1003424.561646054,1052757.537550542
2020-05-06,997517.9353629652,1043128.378881557
2020-05-07,1012582.0684007348,1052440.198719883
2020-05-08,1029659.8795843056,1072515.366525919
2020-05-11,1031456.3675426184,1067696.138168948
2020-05-12,1004745.8879831436,1047542.4535388316
2020-05-13,982979.9633475312,1024761.7268363532
2020-05-14,994803.3106427428,1041396.015357271
2020-05-15,999493.9203199776,1044044.3224028215
2020-05-18,1028162.3884090888,1084242.6979138374
2020-05-19,1017131.1261719216,1067029.1756293075
2020-05-20,1031027.1197789466,1083296.3635604454
2020-05-21,1029321.0300502632,1078809.8846827191
2020-05-22,1029960.2814162988,1078414.9760510772
2020-05-26,1039028.3883307504,1101774.9365171676
2020-05-27,1052344.6437044304,1126158.0263005532
2020-05-28,1051736.436295697,1119650.6001328414
2020-05-29,1052772.5897184685,1118877.829285312
2020-06-01,1053550.669864491,1122929.194096258
2020-06-02,1063369.6328571632,1134726.2608213532
2020-06-03,1079851.1129260224,1157966.8102841543
2020-06-04,1073809.6305480546,1158492.6663822727
2020-06-05,1097073.130632497,1195041.7314337199
2020-06-08,1110330.0080539712,1215382.6683581073
2020-06-09,1096849.6550412683,1202152.669593542
2020-06-10,1104342.5237100152,1189708.527813853
2020-06-11,1037366.070230706,1107640.1949317907
2020-06-12,1053550.4823675011,1128682.4455063539
2020-06-15,1062728.9420937889,1135630.3235073949
2020-06-16,1083161.02816438,1158852.362973291
2020-06-17,1082057.786498227,1151342.4698104102
2020-06-18,1089600.459911805,1149600.894334176
2020-06-19,1081585.2213093766,1140404.1808486963
2020-06-22,1096835.1185764093,1147170.402601042
2020-06-23,1096569.222141801,1152950.9454949466
2020-06-24,1071915.8201431893,1121647.3552873377
2020-06-25,1082881.5104413729,1134856.261264732
2020-06-26,1050315.5270931637,1102675.9859478993
2020-06-29,1062361.924980523,1128253.1857641768
2020-06-30,1080185.305345376,1137821.9932339503
2020-07-01,1086136.5298936013,1134387.7431105145
2020-07-02,1091760.2930797166,1138460.2007086314
2020-07-06,1110565.688991887,1158722.2764369033
2020-07-07,1098515.0936706094,1141229.296245613
2020-07-08,1111078.5734386223,1149035.7798240173
2020-07-09,1104186.4875626802,1133114.685788498
2020-07-10,1105705.9538331633,1149389.3638114063
2020-07-13,1085181.891016204,1149852.1998270391
2020-07-14,1100410.4862679853,1174395.2504208873
2020-07-15,1101564.929819537,1184423.7945579747
2020-07-16,1095495.05006264,1178455.9132767902
2020-07-17,1099786.603177451,1175689.4005300747
2020-07-20,1111445.2412236433,1176082.5873015395
2020-07-21,1108362.3405943825,1183114.6642652457
2020-07-22,1110847.5126944608,1190407.1725807542
2020-07-23,1099583.4561165571,1174824.5962560733
2020-07-24,1093311.1036714162,1166782.7343914453
2020-07-27,1097769.220011409,1171846.552986588
2020-07-28,1090324.9481006383,1162788.621431391
2020-07-29,1102934.389000571,1169854.1885755437
2020-07-30,1095932.5647205228,1159895.7241476683
2020-07-31,1104264.958926475,1164950.3307908634
2020-08-03,1126881.3673881828,1175356.6510508298
2020-08-04,1122498.4154998388,1182588.8081671272
2020-08-05,1136722.1866263114,1199032.658952446
2020-08-06,1148967.355190894,1207207.7067017811
2020-08-07,1137283.750403842,1209257.4090567264
2020-08-10,1133636.0315342436,1225036.1052555908
2020-08-11,1115573.7314197188,1220428.4935143983
2020-08-12,1127476.0540118094,1233208.4841216512
2020-08-13,1133205.4525117446,1229676.8628051945
2020-08-14,1129491.2200565864,1231188.7421337895
2020-08-17,1137800.111685199,1227393.0735591582
2020-08-18,1158008.4406310606,1224446.7986099424
2020-08-19,1160225.9015506087,1220691.6798424842
2020-08-20,1173813.7089791594,1222756.7928460152
2020-08-21,1176464.9912610808,1231158.3513016617
2020-08-24,1182517.857180934,1247826.216096035
2020-08-25,1204275.5451097824,1245180.4918407502
2020-08-26,1334314.9742592804,1248860.2792254558
2020-08-27,1332980.6765632848,1255928.4291598743
2020-08-28,1333175.6203284368,1263051.6786199636
2020-08-31,1331662.5380644184,1253185.8502696217
2020-09-01,1333038.3876486698,1262689.829703724
2020-09-02,1337690.9561903602,1282738.997421084
2020-09-03,1324936.8282655864,1247132.8230026746
2020-09-04,1322261.4779796712,1240105.6533404733
2020-09-08,1308688.7170755155,1212228.8231645294
2020-09-09,1315977.398790382,1231605.3462036643
2020-09-10,1308288.6260081287,1213713.84147436
2020-09-11,1309029.240601316,1219490.94064791
2020-09-14,1317458.1592355403,1233935.3673954583
2020-09-15,1316295.5642494448,1234035.407471754
2020-09-16,1319981.0279776815,1235656.7110146105
2020-09-17,1313439.2463147826,1229908.711278055
2020-09-18,1304866.561571142,1219128.5751736173
2020-09-21,1286646.0361495912,1196660.2800002927
2020-09-22,1287818.8096695268,1202852.605755576
2020-09-23,1266691.1100971466,1179708.652648716
2020-09-24,1268375.6716677567,1182014.3956120114
2020-09-25,1282994.6570734575,1197817.8865974278
2020-09-28,1302465.0444827669,1215894.921760826
2020-09-29,1297041.8010179135,1210102.842403734
2020-09-30,1313235.0658181207,1224606.7594204047
2020-10-01,1317533.8981351412,1226158.413719093
2020-10-02,1308335.9868058718,1220247.7842888006
2020-10-05,1329679.0413561896,1240781.3973670173
2020-10-06,1306305.1238881685,1224212.7117188512
2020-10-07,1334505.8143836858,1247605.8179933527
2020-10-08,1342906.1275234488,1252985.6840240217
2020-10-09,1352302.2441385954,1260099.7215321627
2020-10-12,1362917.603298126,1271146.9181500853
2020-10-13,1352273.4787347526,1264195.1659636456
2020-10-14,1342178.9886807746,1256886.2999764537
2020-10-15,1339936.6302504996,1256013.4890526282
2020-10-16,1343775.1360010488,1260955.3138542161
2020-10-19,1325959.2195500296,1242843.4110222298
2020-10-20,1327090.641503048,1247840.6797215235
2020-10-21,1318429.187912895,1243522.2543970929
2020-10-22,1323320.9990137443,1250259.3767124438
2020-10-23,1326130.0735326728,1249021.1870590155
2020-10-26,1297100.4028483618,1220361.0826884608
2020-10-27,1293402.466409912,1210566.9698144996
2020-10-28,1247467.107588951,1168989.2982085338
2020-10-29,1256328.5394882793,1175123.4250898273
2020-10-30,1238460.757306776,1168180.4543902914
2020-11-02,1257637.6976100672,1186846.0213622584
2020-11-03,1283298.993958162,1211309.263736893
2020-11-04,1295368.798586729,1227514.2925156334
2020-11-05,1322592.9327480048,1251428.3475867484
2020-11-06,1318440.0316849707,1248484.7415208071
2020-11-09,1345830.5782197495,1285272.2842067971
2020-11-10,1344484.7914039537,1296862.9859896542
2020-11-11,1344715.4041396445,1295836.4129520045
2020-11-12,1342298.925173584,1281842.8552918574
2020-11-13,1345759.3727031406,1299458.8623928088
2020-11-16,1353324.6657056282,1320204.005993795
2020-11-17,1352421.798020013,1312838.7490857998
2020-11-18,1343401.0247570353,1297634.3793490422
2020-11-19,1342502.9289672747,1299609.611251323
2020-11-20,1336290.7875392886,1289923.1146384373
2020-11-23,1346128.010320607,1304371.9321294373
2020-11-24,1360983.615785432,1324426.868078391
2020-11-25,1356244.1986815657,1316767.1730800937
2020-11-27,1355431.874647237,1318437.7218240183
2020-11-30,1351394.034770982,1306460.0319663342
2020-12-01,1360038.1211775732,1314627.073065845
2020-12-02,1370229.7650700675,1317266.0820664389
2020-12-03,1380371.9528424712,1321045.0485973512
2020-12-04,1382213.1977170554,1332009.4237407497
2020-12-07,1383172.836464267,1325464.8914862194
2020-12-08,1384612.037134765,1330053.218393427
2020-12-09,1376296.0260037568,1325421.7588887801
2020-12-10,1371417.5151708024,1322355.9868432663
2020-12-11,1373113.7251053574,1324432.5502169759
2020-12-14,1366173.6159008972,1316285.8270675559
2020-12-15,1384208.1646514006,1331174.1493687877
2020-12-16,1379678.2416504165,1329200.6393266837
2020-12-17,1381119.8982007247,1335761.0126948447
2020-12-18,1375755.810555774,1330281.10658788
2020-12-21,1376611.5594602576,1331929.6155215364
2020-12-22,1374806.0006044495,1323072.2806769838
2020-12-23,1377589.5156250717,1328111.4766715928
2020-12-24,1380477.41839606,1331198.7719693216
2020-12-28,1390897.396982028,1340195.491395219
2020-12-29,1385171.3781909058,1337184.8188753757
2020-12-30,1382172.165751235,1340441.889586577
2020-12-31,1388767.2538899186,
