Date,Open,High,Low,Close,Adj Close,Volume
2009-03-04,8.04883098602295,8.194286346435547,7.8550567626953125,7.9432268142700195,7.92376708984375,313908211
2009-03-05,7.882454872131348,7.947212219238281,7.537746906280518,7.612466812133789,7.593817710876465,262175027
2009-03-06,7.651819229125977,7.725791931152344,7.328780174255371,7.685442924499512,7.666615009307861,290452622
2009-03-09,7.471495151519775,7.635630130767822,7.209228038787842,7.245093822479248,7.227344989776611,259822241
2009-03-10,7.428407192230225,7.733512878417969,7.328780174255371,7.675479888916016,7.656676769256592,270217058
2009-03-11,7.723549842834473,7.970126152038574,7.61421012878418,7.9180707931518555,7.898673057556152,237832124
2009-03-12,7.90885591506958,8.094658851623535,7.811968803405762,8.058046340942383,8.03830623626709,201717262
2009-03-13,8.12205696105957,8.155929565429688,7.945967197418213,8.080212593078613,8.060417175292969,156841686
2009-03-16,8.119317054748535,8.212468147277832,7.9350080490112305,7.962405204772949,7.942899227142334,198613673
2009-03-17,7.974608898162842,8.352193832397461,7.947461128234863,8.352193832397461,8.331732749938965,189206544
2009-03-18,8.338993072509766,8.46825885772705,8.170623779296875,8.296402931213379,8.276078224182129,201239478
2009-03-19,8.261035919189453,8.368632316589355,8.153937339782715,8.217698097229004,8.197566986083984,165064391
2009-03-20,8.226663589477539,8.293663024902344,8.128033638000488,8.223177909851074,8.203032493591309,190226352
2009-03-23,8.307860374450684,8.70362663269043,8.294659614562988,8.682456016540527,8.661186218261719,171500425
2009-03-24,8.630151748657227,8.812967300415039,8.567885398864746,8.64684009552002,8.625657081604004,153372732
2009-03-25,8.727288246154785,8.750699996948242,8.374858856201172,8.569628715515137,8.54863452911377,174102141
2009-03-26,8.795283317565918,8.945469856262207,8.679965019226074,8.799267768859863,8.777710914611816,241032074
2009-03-27,8.717325210571289,8.767139434814453,8.604497909545898,8.660039901733398,8.638824462890625,133410187
2009-03-30,8.531770706176758,8.563153266906738,8.369877815246582,8.535258293151855,8.514348983764648,124227898
2009-03-31,8.690674781799316,8.804747581481934,8.62218189239502,8.66900634765625,8.6477689743042,146760038
2009-04-01,8.562405586242676,8.847835540771484,8.483451843261719,8.819192886352539,8.797588348388672,132542948
2009-04-02,9.048832893371582,9.209481239318848,8.97436237335205,9.028657913208008,9.006539344787598,180192885
2009-04-03,9.078472137451172,9.25829792022705,8.91657829284668,9.209979057312012,9.187416076660156,152160204
2009-04-06,9.140737533569336,9.21097469329834,9.001260757446289,9.171623229980469,9.149154663085938,131703815
2009-04-07,9.031148910522461,9.059791564941406,8.849579811096191,8.932767868041992,8.910883903503418,147755757
2009-04-08,9.05356502532959,9.090925216674805,8.87199592590332,9.016204833984375,8.99411678314209,111022586
2009-04-09,9.203004837036133,9.32380199432373,9.122057914733887,9.277725219726562,9.254996299743652,135811153
2009-04-13,9.248583793640137,9.442109107971191,9.222929954528809,9.417450904846191,9.394380569458008,122461301
2009-04-14,9.388310432434082,9.389555931091309,9.10586929321289,9.188309669494629,9.165800094604492,137658049
2009-04-15,9.143228530883789,9.490925788879395,9.070002555847168,9.452071189880371,9.428915023803711,197967259
2009-04-16,9.501885414123535,9.785820007324219,9.48992919921875,9.682209014892578,9.658489227294922,408931050
2009-04-17,9.614462852478027,9.958173751831055,9.584325790405273,9.76938247680664,9.74544906616211,430840867
2009-04-20,9.61769962310791,9.729780197143555,9.362157821655273,9.447090148925781,9.423946380615234,177820024
2009-04-21,9.369132041931152,9.571622848510742,9.367388725280762,9.501136779785156,9.477861404418945,148370051
2009-04-22,9.508111000061035,9.713590621948242,9.43986701965332,9.560664176940918,9.537242889404297,140597024
2009-04-23,9.65157413482666,9.707364082336426,9.492171287536621,9.581336975097656,9.55786418914795,104751167
2009-04-24,9.615209579467773,9.792794227600098,9.476978302001953,9.700888633728027,9.6771240234375,135923572
2009-04-27,9.572619438171387,9.700888633728027,9.533018112182617,9.61271858215332,9.5891695022583,91967429
2009-04-28,9.5579252243042,9.689929962158203,9.502881050109863,9.556927680969238,9.533514976501465,118185333
2009-04-29,9.6132173538208,9.837376594543457,9.609729766845703,9.750204086303711,9.726318359375,144941247
2009-04-30,9.85705280303955,10.05605697631836,9.83314323425293,9.862283706665039,9.838122367858887,174881049
2009-05-01,9.838871002197266,9.902632713317871,9.752196311950684,9.805497169494629,9.781475067138672,97471985
2009-05-04,9.917078018188477,10.022433280944824,9.832894325256348,10.01197338104248,9.987445831298828,128600225
2009-05-05,9.962159156799316,10.087190628051758,9.894164085388184,10.037128448486328,10.012539863586426,96391952
2009-05-06,10.131773948669434,10.168885231018066,9.987564086914062,10.049083709716797,10.024465560913086,105710750
2009-05-07,10.064775466918945,10.086941719055176,9.775857925415039,9.87822437286377,9.854023933410645,120441759
2009-05-08,10.03364086151123,10.214962005615234,9.83812427520752,10.145222663879395,10.120368957519531,155183494
2009-05-11,10.03239631652832,10.261536598205566,9.992545127868652,10.161413192749023,10.136519432067871,102755715
2009-05-12,10.211973190307617,10.236381530761719,9.840864181518555,9.937999725341797,9.913653373718262,152200354
2009-05-13,9.815459251403809,9.8727445602417,9.672494888305664,9.702134132385254,9.678365707397461,114138220
2009-05-14,9.683703422546387,9.768634796142578,9.581336975097656,9.651324272155762,9.627680778503418,117920344
2009-05-15,9.740987777709961,9.815957069396973,9.690925598144531,9.713590621948242,9.689794540405273,120799094
2009-05-18,9.831399917602539,9.895659446716309,9.599020957946777,9.883953094482422,9.859739303588867,134570520
2009-05-19,9.865522384643555,10.003503799438477,9.788311004638672,9.934762001037598,9.910423278808594,113925426
2009-05-20,10.0147123336792,10.103878021240234,9.83812427520752,9.892420768737793,9.868185997009277,91702440
2009-05-21,9.870503425598145,10.033391952514648,9.809232711791992,9.875484466552734,9.85129165649414,109199779
2009-05-22,9.87946891784668,9.929034233093262,9.76340389251709,9.800764083862305,9.776754379272461,69001669
2009-05-26,9.76215934753418,10.087190628051758,9.713590621948242,10.071249961853027,10.046577453613281,124645457
2009-05-27,10.103131294250488,10.258049964904785,10.082457542419434,10.1011381149292,10.07639217376709,121826932
2009-05-28,10.178847312927246,10.252073287963867,10.07747745513916,10.221687316894531,10.196645736694336,107152133
2009-05-29,10.264277458190918,10.391798973083496,10.229159355163574,10.391798973083496,10.366340637207031,106325044
2009-06-01,10.429159164428711,10.699893951416016,10.424178123474121,10.624177932739258,10.598150253295898,133394127
2009-06-02,10.616456985473633,10.708861351013184,10.545473098754883,10.670005798339844,10.643866539001465,105337356
2009-06-03,10.610230445861816,10.771126747131348,10.560417175292969,10.75095272064209,10.724615097045898,141841672
2009-06-04,10.841861724853516,10.989808082580566,10.82193660736084,10.965896606445312,10.939032554626465,146069460
2009-06-05,11.085200309753418,11.141737937927246,10.945473670959473,11.066519737243652,11.039408683776855,147783862
2009-06-08,10.946470260620117,10.981837272644043,10.812472343444824,10.928288459777832,10.90151596069336,124412588
2009-06-09,10.923556327819824,10.9713773727417,10.753692626953125,10.849831581115723,10.823251724243164,130684007
2009-06-10,10.86502456665039,10.906370162963867,10.626917839050293,10.774614334106445,10.748218536376953,134859599
2009-06-11,10.753941535949707,10.802759170532227,10.669259071350098,10.68494987487793,10.658774375915527,115037579
2009-06-12,10.6316499710083,10.652571678161621,10.490926742553711,10.581338882446289,10.555416107177734,117173555
2009-06-15,10.498149871826172,10.498149871826172,10.31135082244873,10.380341529846191,10.354911804199219,150036273
2009-06-16,10.443605422973633,10.48793888092041,10.346717834472656,10.361164093017578,10.33578109741211,122445241
2009-06-17,10.365896224975586,10.453817367553711,10.250577926635742,10.340242385864258,10.314910888671875,140127270
2009-06-18,10.353194236755371,10.428162574768066,10.286443710327148,10.312845230102539,10.287580490112305,123870563
2009-06-19,10.416207313537598,10.472247123718262,10.325796127319336,10.463031768798828,10.437398910522461,171002566
2009-06-22,10.384824752807617,10.398275375366211,10.00973129272461,10.145721435546875,10.120866775512695,165594371
2009-06-23,10.128287315368652,10.186568260192871,10.026168823242188,10.104126930236816,10.079373359680176,116418737
2009-06-24,10.180341720581055,10.267266273498535,10.126045227050781,10.194040298461914,10.169066429138184,98680498
2009-06-25,10.137003898620605,10.358673095703125,10.124799728393555,10.355435371398926,10.330066680908203,122236461
2009-06-26,10.303380012512207,10.665772438049316,10.289183616638184,10.593294143676758,10.567342758178711,130756276
2009-06-29,10.610230445861816,10.655061721801758,10.516580581665039,10.56390380859375,10.538023948669434,87097243
2009-06-30,10.560417175292969,10.640366554260254,10.416457176208496,10.500391960144043,10.474668502807617,104144903
2009-07-01,10.565398216247559,10.620192527770996,10.414712905883789,10.43563461303711,10.410069465637207,92778458
2009-07-02,10.346468925476074,10.346468925476074,10.132271766662598,10.174115180969238,10.149190902709961,101081463
2009-07-06,10.124550819396973,10.22766399383545,10.004002571105957,10.202010154724121,10.177017211914062,90843231
2009-07-07,10.167887687683105,10.191550254821777,9.862532615661621,9.878722190856934,9.854521751403809,130860666
2009-07-08,9.962657928466797,10.112096786499023,9.914339065551758,10.024675369262695,10.000117301940918,138163938
2009-07-09,10.11508560180664,10.322559356689453,10.107115745544434,10.22143840789795,10.19639778137207,131515110
2009-07-10,10.201263427734375,10.395285606384277,10.17934513092041,10.32131290435791,10.296027183532715,117502785
2009-07-13,10.365398406982422,10.573368072509766,10.340740203857422,10.567889213562012,10.541999816894531,162434571
2009-07-14,10.553194046020508,10.628412246704102,10.48245906829834,10.577603340148926,10.551690101623535,116266167
2009-07-15,10.70138931274414,10.926046371459961,10.672247886657715,10.913344383239746,10.886609077453613,151646285
2009-07-16,10.876233100891113,11.10213565826416,10.811973571777344,11.023680686950684,10.996674537658691,263162715
2009-07-17,10.784577369689941,10.846344947814941,10.627664566040039,10.716082572937012,10.689830780029297,275191634
2009-07-20,10.706868171691895,10.780840873718262,10.616456985473633,10.714091300964355,10.687843322753906,126612804
2009-07-21,10.733268737792969,10.757179260253906,10.603256225585938,10.657552719116211,10.631443977355957,119173022
2009-07-22,10.660043716430664,10.714838027954102,10.547964096069336,10.652321815490723,10.626225471496582,103855823
2009-07-23,10.676980018615723,10.989060401916504,10.597777366638184,10.892671585083008,10.865986824035645,139649486
2009-07-24,10.85456371307373,11.220193862915039,10.834389686584473,11.126296043395996,11.099039077758789,145619780
2009-07-27,11.109358787536621,11.127042770385742,10.899395942687988,11.078474998474121,11.051335334777832,100551484
2009-07-28,10.983830451965332,11.028910636901855,10.861786842346191,10.95518684387207,10.928348541259766,101679697
2009-07-29,10.889931678771973,10.904129028320312,10.756930351257324,10.865274429321289,10.838656425476074,79777911
2009-07-30,11.023929595947266,11.24460220336914,11.023929595947266,11.099396705627441,11.072205543518066,128423566
2009-07-31,11.207491874694824,11.275238037109375,11.01944637298584,11.034889221191406,11.007856369018555,114844859
2009-08-03,11.176607131958008,11.305126190185547,11.149209976196289,11.263032913208008,11.235441207885742,104000363
2009-08-04,11.192298889160156,11.307616233825684,11.168886184692383,11.300890922546387,11.273205757141113,95950302
2009-08-05,11.357430458068848,11.380094528198242,11.155187606811523,11.236383438110352,11.208856582641602,94031136
2009-08-06,11.315088272094727,11.329533576965332,11.171377182006836,11.21695613861084,11.18947696685791,84752487
2009-08-07,11.349209785461426,11.442609786987305,11.332274436950684,11.38482666015625,11.35693645477295,102105287
2009-08-10,11.336009979248047,11.417454719543457,11.302386283874512,11.372623443603516,11.344762802124023,69941178
2009-08-11,11.299397468566895,11.388065338134766,11.267268180847168,11.306121826171875,11.278424263000488,68756755
2009-08-12,11.342735290527344,11.500642776489258,11.330530166625977,11.4216890335083,11.393708229064941,94007046
2009-08-13,11.510604858398438,11.574614524841309,11.42990779876709,11.513842582702637,11.485635757446289,80107140
2009-08-14,11.526296615600586,11.536258697509766,11.379595756530762,11.457056045532227,11.428988456726074,67255147
2009-08-17,11.245349884033203,11.257554054260254,11.03663158416748,11.080717086791992,11.053571701049805,105200846
2009-08-18,11.085947036743164,11.150704383850098,11.016707420349121,11.09043025970459,11.063261032104492,94396500
2009-08-19,10.958674430847168,11.083456039428711,10.923057556152344,11.0578031539917,11.030713081359863,90538092
2009-08-20,11.257802963256836,11.5113525390625,11.238624572753906,11.467267990112305,11.43917465209961,160555554
2009-08-21,11.595039367675781,11.60873794555664,11.523058891296387,11.587567329406738,11.55918025970459,142953825
2009-08-24,11.640119552612305,11.70836353302002,11.567144393920898,11.674490928649902,11.645890235900879,98503838
2009-08-25,11.684453964233398,11.81446647644043,11.67424201965332,11.74024486541748,11.711483001708984,93990986
2009-08-26,11.77486515045166,11.780842781066895,11.623930931091309,11.656309127807617,11.627753257751465,79810030
2009-08-27,11.670755386352539,11.670755386352539,11.475237846374512,11.607990264892578,11.579553604125977,80255695
2009-08-28,11.687691688537598,11.765151023864746,11.541240692138672,11.575363159179688,11.547005653381348,71129616
2009-08-31,11.451826095581055,11.503381729125977,11.407242774963379,11.498649597167969,11.470479965209961,78609548
2009-09-01,11.44908618927002,11.62691879272461,11.318077087402344,11.351451873779297,11.32364273071289,104185053
2009-09-02,11.352946281433105,11.415461540222168,11.27249813079834,11.282958984375,11.255317687988281,72462593
2009-09-03,11.352946281433105,11.413470268249512,11.332523345947266,11.395288467407227,11.367371559143066,66094814
2009-09-04,11.396533012390137,11.52181339263916,11.351949691772461,11.489435195922852,11.461288452148438,60192775
2009-09-08,11.563905715942383,11.63115406036377,11.353445053100586,11.422684669494629,11.394701957702637,106666319
2009-09-09,11.43364429473877,11.613221168518066,11.427167892456055,11.555935859680176,11.527626037597656,88145156
2009-09-10,11.622685432434082,11.729535102844238,11.506869316101074,11.729535102844238,11.700799942016602,101764012
2009-09-11,11.716085433959961,11.788314819335938,11.647093772888184,11.75942325592041,11.73061466217041,76401301
2009-09-14,11.718825340270996,11.87548828125,11.707367897033691,11.83364486694336,11.804655075073242,79324216
2009-09-15,11.832648277282715,11.928041458129883,11.773619651794434,11.893918991088867,11.864781379699707,96283547
2009-09-16,11.950207710266113,12.18856430053711,11.917330741882324,12.161664962768555,12.131871223449707,103799614
2009-09-17,12.218452453613281,12.3878173828125,12.133272171020508,12.247095108032227,12.217092514038086,179996150
2009-09-18,12.372873306274414,12.378104209899902,12.234890937805176,12.240618705749512,12.210631370544434,131832295
2009-09-21,12.147966384887695,12.425925254821777,12.110108375549316,12.378602027893066,12.348276138305664,84973311
2009-09-22,12.476236343383789,12.502885818481445,12.398776054382324,12.429909706115723,12.399458885192871,122103967
2009-09-23,12.472748756408691,12.627668380737305,12.396286010742188,12.414965629577637,12.384551048278809,108573440
2009-09-24,12.465027809143066,12.488439559936523,12.278974533081055,12.372873306274414,12.342561721801758,101482963
2009-09-25,12.311104774475098,12.451578140258789,12.254069328308105,12.266023635864258,12.235974311828613,82291296
2009-09-28,12.324804306030273,12.490681648254395,12.286446571350098,12.416708946228027,12.386290550231934,73847766
2009-09-29,12.44161605834961,12.447094917297363,12.279224395751953,12.416708946228027,12.386290550231934,84282733
2009-09-30,12.453322410583496,12.456809043884277,12.135513305664062,12.349959373474121,12.319704055786133,126139035
2009-10-01,12.278974533081055,12.365401268005371,12.129535675048828,12.134516716003418,12.104789733886719,112949783
2009-10-02,12.04833984375,12.24759292602539,12.019946098327637,12.069260597229004,12.039692878723145,104421937
2009-10-05,12.14572525024414,12.264779090881348,12.038376808166504,12.167393684387207,12.137585639953613,86105539
2009-10-06,12.246597290039062,12.437630653381348,12.246597290039062,12.421939849853516,12.391509056091309,109701653
2009-10-07,12.428415298461914,12.926299095153809,12.398776054382324,12.89018440246582,12.858606338500977,195698788
2009-10-08,12.94074535369873,13.032401084899902,12.785576820373535,12.806497573852539,12.775123596191406,172797268
2009-10-09,12.86801815032959,12.98906421661377,12.814468383789062,12.858055114746094,12.826555252075195,109934523
2009-10-12,13.036635398864746,13.094917297363281,12.934517860412598,13.052078247070312,13.020103454589844,133386097
2009-10-13,13.060794830322266,13.13725757598877,12.985825538635254,13.103633880615234,13.071532249450684,121951397
2009-10-14,13.261792182922363,13.339500427246094,13.200521469116211,13.333024978637695,13.300361633300781,130824531
2009-10-15,13.29392147064209,13.372377395629883,13.132526397705078,13.198280334472656,13.165946960449219,244930632
2009-10-16,13.632152557373047,13.816961288452148,13.56241512298584,13.694917678833008,13.661367416381836,355001664
2009-10-19,13.765652656555176,13.788317680358887,13.667022705078125,13.75070858001709,13.717021942138672,129198459
2009-10-20,13.739500999450684,13.77212905883789,13.467021942138672,13.741494178771973,13.707830429077148,162354271
2009-10-21,13.696412086486816,13.931530952453613,13.673747062683105,13.726051330566406,13.692424774169922,147374332
2009-10-22,13.698654174804688,13.823186874389648,13.64884090423584,13.800521850585938,13.766714096069336,93810311
2009-10-23,13.829414367675781,13.89516830444336,13.72854232788086,13.790559768676758,13.75677490234375,96066737
2009-10-26,13.841867446899414,13.988567352294922,13.720821380615234,13.803510665893555,13.769694328308105,119261352
2009-10-27,13.722813606262207,13.812228202819824,13.55319881439209,13.6560640335083,13.622610092163086,129142249
2009-10-28,13.64560317993164,13.698654174804688,13.406001091003418,13.457059860229492,13.424093246459961,103096990
2009-10-29,13.524557113647461,13.744233131408691,13.474493980407715,13.72480583190918,13.691183090209961,101282213
2009-10-30,13.698654174804688,13.702887535095215,13.306124687194824,13.352950096130371,13.32023811340332,139260032
2009-11-02,13.376859664916992,13.436138153076172,13.156685829162598,13.299899101257324,13.267316818237305,128564090
2009-11-03,13.200770378112793,13.387321472167969,13.158180236816406,13.38209056854248,13.3493070602417,95564863
2009-11-04,13.469512939453125,13.586573600769043,13.360422134399414,13.457806587219238,13.424838066101074,93657741
2009-11-05,13.53651237487793,13.692926406860352,13.515838623046875,13.665029525756836,13.631552696228027,74185025
2009-11-06,13.641866683959961,13.742987632751465,13.586573600769043,13.726051330566406,13.692424774169922,73341877
2009-11-09,13.834395408630371,14.011980056762695,13.804009437561035,14.010235786437988,13.975914001464844,106393299
2009-11-10,14.015715599060059,14.166400909423828,13.997533798217773,14.1160888671875,14.081506729125977,89566463
2009-11-11,14.208742141723633,14.283960342407227,14.093672752380371,14.210735321044922,14.175922393798828,93135792
2009-11-12,14.18582820892334,14.26901626586914,14.084707260131836,14.143238067626953,14.108590126037598,75734813
2009-11-13,14.179102897644043,14.259303092956543,14.112353324890137,14.247845649719238,14.21294116973877,66921903
2009-11-16,14.321319580078125,14.37088394165039,14.266027450561523,14.353200912475586,14.318038940429688,88297726
2009-11-17,14.318081855773926,14.383586883544922,14.289440155029297,14.38333797454834,14.348101615905762,76955370
2009-11-18,14.36241626739502,14.415467262268066,14.248344421386719,14.36241626739502,14.327231407165527,62216331
2009-11-19,14.290684700012207,14.296414375305176,14.196786880493164,14.271258354187012,14.236295700073242,87045048
2009-11-20,14.184333801269531,14.236638069152832,14.181842803955078,14.195791244506836,14.16101360321045,80548789
2009-11-23,14.358430862426758,14.610237121582031,14.342740058898926,14.50438404083252,14.468851089477539,102281946
2009-11-24,14.508618354797363,14.552702903747559,14.359676361083984,14.522814750671387,14.487236976623535,64448667
2009-11-25,14.605504989624023,14.62169361114502,14.51285171508789,14.588817596435547,14.553077697753906,58667077
2009-11-27,14.246600151062012,14.507123947143555,14.220946311950684,14.439875602722168,14.404500007629395,55591593
2009-11-30,14.46154499053955,14.537261009216309,14.373872756958008,14.520572662353516,14.484999656677246,69262644
2009-12-01,14.648344039916992,14.725305557250977,14.520572662353516,14.691681861877441,14.65569019317627,93159882
2009-12-02,14.719825744628906,14.769888877868652,14.600772857666016,14.632902145385742,14.597053527832031,66777363
2009-12-03,14.671009063720703,14.731034278869629,14.57038688659668,14.588817596435547,14.553077697753906,57362205
2009-12-04,14.770137786865234,14.815218925476074,14.425430297851562,14.570635795593262,14.534940719604492,100920864
2009-12-07,14.55070972442627,14.662291526794434,14.470760345458984,14.601519584655762,14.565749168395996,65693315
2009-12-08,14.533026695251465,14.711358070373535,14.495667457580566,14.621444702148438,14.585624694824219,61188493
2009-12-09,14.63265323638916,14.678232192993164,14.535018920898438,14.670511245727539,14.63457202911377,71507025
2009-12-10,14.705879211425781,14.812230110168457,14.705131530761719,14.732279777526855,14.696188926696777,66982128
2009-12-11,14.811483383178711,14.813225746154785,14.638381958007812,14.707621574401855,14.671590805053711,69057879
2009-12-14,14.828169822692871,14.87698745727539,14.759925842285156,14.837635040283203,14.801285743713379,76822876
2009-12-15,14.777112007141113,14.8538236618042,14.719576835632324,14.773126602172852,14.736934661865234,91557900
2009-12-16,14.909116744995117,14.953202247619629,14.860300064086914,14.888195037841797,14.85172176361084,112797213
2009-12-17,14.855319023132324,14.885207176208496,14.788569450378418,14.793051719665527,14.75681209564209,105947635
2009-12-18,14.845107078552246,14.917336463928223,14.819453239440918,14.854820251464844,14.818428993225098,141789477
2009-12-21,14.884458541870117,14.940000534057617,14.836140632629395,14.911109924316406,14.874580383300781,103233500
2009-12-22,14.977360725402832,14.981346130371094,14.91534423828125,14.971881866455078,14.935203552246094,75513988
2009-12-23,15.031160354614258,15.264534950256348,15.014969825744629,15.234895706176758,15.1975736618042,83218760
2009-12-24,15.266029357910156,15.430164337158203,15.249590873718262,15.404260635375977,15.366522789001465,34476745
2009-12-28,15.483464241027832,15.591309547424316,15.404260635375977,15.513601303100586,15.47559642791748,68170566
2009-12-29,15.560176849365234,15.562666893005371,15.399529457092285,15.42717456817627,15.389381408691406,57205620
2009-12-30,15.404759407043457,15.510113716125488,15.392555236816406,15.510113716125488,15.47211742401123,58843737
2009-12-31,15.560425758361816,15.576615333557129,15.441620826721191,15.441620826721191,15.403792381286621,48974884
2010-01-04,15.615220069885254,15.678980827331543,15.547722816467285,15.610239028930664,15.57199764251709,78541293
2010-01-05,15.620948791503906,15.6373872756958,15.480475425720215,15.541497230529785,15.503422737121582,120638494
2010-01-06,15.588071823120117,15.588071823120117,15.10239315032959,15.149715423583984,15.112601280212402,159744526
2010-01-07,15.178109169006348,15.193053245544434,14.7609224319458,14.797037124633789,14.760787010192871,257533695
2010-01-08,14.744732856750488,15.024932861328125,14.67275333404541,14.994297981262207,14.957565307617188,189680313
2010-01-11,15.055069923400879,15.055069923400879,14.79554271697998,14.971632957458496,14.934955596923828,289597429
2010-01-12,14.885456085205078,14.898158073425293,14.64510726928711,14.70687484741211,14.670845985412598,194859654
2010-01-13,14.358430862426758,14.654570579528809,14.293923377990723,14.622441291809082,14.58661937713623,260838034
2010-01-14,14.542988777160645,14.799528121948242,14.515840530395508,14.691184043884277,14.655193328857422,170239717
2010-01-15,14.778107643127441,14.783587455749512,14.397035598754883,14.445853233337402,14.410463333129883,218194794
2010-01-19,14.475741386413574,14.705381393432617,14.353449821472168,14.635642051696777,14.599787712097168,173315202
2010-01-20,14.594795227050781,14.594795227050781,14.328542709350586,14.45606517791748,14.420650482177734,130515377
2010-01-21,14.531532287597656,14.615716934204102,14.252826690673828,14.520074844360352,14.484503746032715,253253712
2010-01-22,14.059800148010254,14.21173095703125,13.321566581726074,13.69890308380127,13.66534423828125,273035583
2010-01-25,13.61372184753418,13.69566535949707,13.337757110595703,13.44958782196045,13.41663932800293,177458675
2010-01-26,13.399026870727539,13.688691139221191,13.357184410095215,13.509861946105957,13.476765632629395,174873019
2010-01-27,13.481219291687012,13.64012336730957,13.332775115966797,13.50189208984375,13.468814849853516,159170382
2010-01-28,13.561417579650879,13.623933792114258,13.21546459197998,13.307371139526367,13.274770736694336,129648138
2010-01-29,13.411978721618652,13.474245071411133,13.091180801391602,13.199027061462402,13.166691780090332,166240784
2010-02-01,13.315092086791992,13.345229148864746,13.207992553710938,13.275738716125488,13.243215560913086,90369462
2010-02-02,13.324057579040527,13.324057579040527,13.14099407196045,13.22841739654541,13.196009635925293,164462143
