date,ensemble,dji
2022-05-18,926667.751338402,860735.817377633
2022-05-19,926484.953554806,854259.4179339136
2022-05-20,926335.8611500706,854499.1204678736
2022-05-23,929388.1144798588,871400.5514759857
2022-05-24,929653.77154303,872722.919352643
2022-05-25,931547.1257829784,877961.6742874989
2022-05-26,939972.1834900246,892090.6705531576
2022-05-27,954268.8159328386,907828.5566330603
2022-05-31,947752.9492935716,901737.549748953
2022-06-01,940880.2611655886,896902.4987254125
2022-06-02,945424.4713037952,908793.9866161636
2022-06-03,934179.8938816454,899265.9977417779
2022-06-06,935472.24273922,899705.5769543898
2022-06-07,945252.4337628824,906931.4605571884
2022-06-08,938608.501478764,899572.1122918285
2022-06-09,922876.094206402,882130.3095579384
2022-06-10,905521.849914246,858076.7742124917
2022-06-13,879957.0630365107,834131.2384719898
2022-06-14,873369.2451993831,829978.9926621128
2022-06-15,881327.1653833354,838280.1743582352
2022-06-16,861832.551397961,818013.4585765727
2022-06-17,864501.7626083415,816966.8286927671
2022-06-21,896151.8450282787,834500.5085003644
2022-06-22,904845.1154231608,833212.5745066479
2022-06-23,915136.6976808131,838521.531854011
2022-06-24,923206.0098086742,861025.8093964461
2022-06-27,930692.245488171,859319.6505361276
2022-06-28,927108.2987536128,845891.5039065107
2022-06-29,934700.2240729908,848141.611345564
2022-06-30,930508.2930480808,841202.142908622
2022-07-01,939169.1709258044,849998.905589767
2022-07-05,924428.230758446,846460.8641569972
2022-07-06,935366.497543114,848370.369777194
2022-07-07,937454.6526550716,857851.5926338184
2022-07-08,941583.3966415218,856583.304638431
2022-07-11,937497.931576588,852092.1119715134
2022-07-12,930778.4308363232,846830.1341853718
2022-07-13,913613.0534516338,841129.965219109
2022-07-14,907739.9764548878,837231.6759691536
2022-07-15,945592.5517980788,855219.6161022446
2022-07-18,935648.3603841997,849325.1225872926
2022-07-19,962177.2644140456,869946.694213773
2022-07-20,949638.793329451,871252.9395591929
2022-07-21,953270.0847646928,875682.6317096023
2022-07-22,951212.8284551834,871921.2238175699
2022-07-25,964962.7656881546,874401.744650069
2022-07-26,961712.9352972244,868156.0255291206
2022-07-27,970072.5536062454,880074.8469827644
2022-07-28,979524.2944357132,889150.7109662574
2022-07-29,992884.659937117,897774.3966729929
2022-08-01,991891.7802955993,896497.0864664163
2022-08-02,988269.1335270294,885502.7480374022
2022-08-03,995773.5722916016,896882.5324118934
2022-08-04,991274.296078528,894540.6012849978
2022-08-05,994532.9171123262,896635.6761720199
2022-08-08,995917.3659953828,897430.2713870449
2022-08-09,996095.948514914,895841.4012721851
2022-08-10,1013345.6358928438,910467.6334846823
2022-08-11,1017564.2252025362,911210.0173237132
2022-08-12,1031771.1244945284,922809.8048479704
2022-08-15,1035247.0133495088,926947.8500177509
2022-08-16,1044144.035917258,933496.1602216582
2022-08-17,1039862.2317638156,928803.2223708129
2022-08-18,1040857.1754131076,929314.8725012079
2022-08-19,1030138.1388835664,921325.2507133685
2022-08-22,1010258.5408916232,903746.2463063655
2022-08-23,1004767.8101787324,899536.3437622621
2022-08-24,1008452.9969005344,901166.5345366508
2022-08-25,1019892.463209128,909982.9966019897
2022-08-26,991177.6749553438,882420.3549626165
2022-08-29,987461.0891780612,877379.7683587316
2022-08-30,978354.9652080294,868957.7210641939
2022-08-31,972019.052701926,861292.3116346485
2022-09-01,975309.2119579072,865282.7448876362
2022-09-02,966677.3848094698,856044.5344886034
2022-09-06,961449.2784023044,851312.037711775
2022-09-07,976507.546361899,863228.8838884128
2022-09-08,983697.330938315,868510.8279880736
2022-09-09,992670.4253368136,878820.8130133385
2022-09-12,1000466.326139426,885097.389164271
2022-09-13,959776.8198833223,850209.6729848838
2022-09-14,959573.1572170015,851032.9364094269
2022-09-15,957274.8576259372,846296.8627796419
2022-09-16,951238.3036937471,842486.5534352469
2022-09-19,958981.5784892794,847878.3656451281
2022-09-20,948216.6781673188,839310.6817108035
2022-09-21,933049.7383403536,825030.2297460701
2022-09-22,925445.0867442844,822102.8158374507
2022-09-23,908256.9053783176,808811.3370222966
2022-09-26,894650.4850978609,799802.2053700841
2022-09-27,890685.5930919405,796363.0879452047
2022-09-28,911918.721174216,811362.3805824933
2022-09-29,897982.7065105196,798840.0319247473
2022-09-30,882153.580144858,785170.5277993546
2022-10-03,907182.5022105929,806091.1136558373
2022-10-04,935159.1762294528,828653.047932499
2022-10-05,933761.8787418124,827492.706156191
2022-10-06,924301.0709394214,818009.881723616
2022-10-07,906842.3451503512,800785.6263897007
2022-10-10,900380.9697432468,798218.780613457
2022-10-11,899653.7370329807,799211.2238442628
2022-10-12,899279.9744922187,798436.5949427569
2022-10-13,921800.0093817528,821065.2615506992
2022-10-14,911764.9052258309,810025.4917505492
2022-10-17,930131.450665612,825086.0179750208
2022-10-18,938422.483727822,834324.2283740534
2022-10-19,935569.8058790062,831591.1390141231
2022-10-20,930374.6165975424,829125.0857510457
2022-10-21,951844.2556279992,849597.1235695925
2022-10-24,964600.8758138512,860996.8208717378
2022-10-25,974782.5276235436,870211.5414901597
2022-10-26,977410.6574720236,870276.2985444344
2022-10-27,979660.4930967186,875583.6543158469
2022-10-28,1010210.7706426476,898230.0984168422
2022-10-31,1006121.858678231,894708.1261294447
2022-11-01,997080.3530782554,892528.2744887637
2022-11-02,980297.2392133567,878712.8134083939
2022-11-03,972755.814675698,874708.1795153097
2022-11-04,980159.7183011865,885695.4710101407
2022-11-07,989395.5088781212,897278.8690738353
2022-11-08,999895.360116372,906403.5811238257
2022-11-09,977884.0100072715,888721.8089266506
2022-11-10,1010879.3634084556,921561.216236777
2022-11-11,1000371.2646230552,922449.2367155949
2022-11-14,990650.6311773156,916677.4773043342
2022-11-15,982871.5377897116,918214.2428149299
2022-11-16,984835.043343911,917145.6713405991
2022-11-17,988048.3441671226,916940.4560754449
2022-11-18,1003545.3998349998,922389.9784054176
2022-11-21,992384.9557432028,921148.7570435975
2022-11-22,1005130.4122594688,932022.6035752513
2022-11-23,1010871.4577382896,934645.451123906
2022-11-25,1013946.8468679284,938826.7388443562
2022-11-28,999415.7197316978,925226.3694141703
2022-11-29,997364.329217324,925310.2919939887
2022-11-30,1026835.1958669516,945461.6409213332
2022-12-01,1018432.4295820092,940138.2160045485
2022-12-02,1019431.0220655296,941091.2604669661
2022-12-05,1012380.3213704918,927895.2355784759
2022-12-06,1008128.8249219748,918307.6680787228
2022-12-07,1010283.9364904258,918350.9106293927
2022-12-08,1017423.7163099144,923368.2209961268
2022-12-09,1006908.3066076132,915030.950455248
2022-12-12,1022520.618482003,929478.8738785632
2022-12-13,1019234.4061521384,932310.6737029237
2022-12-14,1013357.4885991904,928421.4066641575
2022-12-15,989331.0426572654,907534.9343754255
2022-12-16,981148.1061300132,899833.4894869885
2022-12-19,977684.1220716332,895380.2541701033
2022-12-20,976309.613667855,897900.3873144508
2022-12-21,992492.2283796164,912298.1280246429
2022-12-22,983867.1319707724,902758.928118602
2022-12-23,989507.0955022668,907581.7003931869
2022-12-27,990377.5536054466,908610.2324687493
2022-12-28,977230.4595311972,898610.3125475467
2022-12-29,986891.7922185753,908042.8474952687
2022-12-30,986602.9554189536,906032.4425901753
2023-01-03,972697.5750440452,
