date,ensemble,dji
2023-07-17,1219155.7857722242,1034552.9478890334
2023-07-18,1241735.7861842115,1045518.4134030977
2023-07-19,1235132.792665382,1048787.347626079
2023-07-20,1220390.915765663,1053692.1511342241
2023-07-21,1216176.217691322,1053767.2842735355
2023-07-24,1221500.9820803602,1059257.7289857692
2023-07-25,1229523.328515907,1060060.3565657542
2023-07-26,1205693.6117152174,1062514.74473253
2023-07-27,1188779.8291071851,1055413.3193178286
2023-07-28,1205581.5209711988,1060695.0738483977
2023-07-31,1206087.7368563612,1063693.622248103
2023-08-01,1213689.8162402113,1065821.8881881007
2023-08-02,1194372.7452067337,1055407.3600797183
2023-08-03,1193508.3096331556,1053414.2870513585
2023-08-04,1194068.474042793,1048919.2687991469
2023-08-07,1206829.2976588209,1061109.0656253502
2023-08-08,1197892.9576586685,1056363.6425247025
2023-08-09,1192552.3614710767,1050646.3962208615
2023-08-10,1194021.8414896925,1052225.4774722687
2023-08-11,1191423.3252200086,1055373.8247593725
2023-08-14,1197557.681604286,1056158.4577772205
2023-08-15,1186931.0656565626,1045352.7232140718
2023-08-16,1184234.9027270277,1039948.8627261458
2023-08-17,1170752.9647273023,1031246.8560637176
2023-08-18,1173002.962449928,1032019.5706053452
2023-08-21,1181185.1749285655,1030913.7229685745
2023-08-22,1180722.2444209058,1025683.0309292637
2023-08-23,1190295.072847267,1031191.5870514403
2023-08-24,1171695.323648353,1020017.3145079054
2023-08-25,1183226.8616465528,1027420.0904144954
2023-08-28,1188209.8351344068,1033794.0213885235
2023-08-29,1202947.1102503736,1042549.3106505257
2023-08-30,1206779.0341052015,1043673.0360016271
2023-08-31,1205419.0297831497,1038637.8303418932
2023-09-01,1210543.5419520338,1042101.7835532273
2023-09-05,1211202.0678385694,1036246.5399904022
2023-09-06,1212349.0791377027,1030300.5056822503
2023-09-07,1208896.5576685865,1032021.6738658547
2023-09-08,1217244.1972216566,1034290.8582599891
2023-09-11,1223531.8354319532,1036897.148574673
2023-09-12,1212721.0475710828,1036366.7763828617
2023-09-13,1218720.979185005,1034259.1925045403
2023-09-14,1220289.7966212232,1044177.7016761
2023-09-15,1202741.2090701065,1035536.6895684473
2023-09-18,1203161.305192848,1035718.0373634882
2023-09-19,1200208.082925697,1032530.1955179285
2023-09-20,1185215.7024935682,1030231.3317810491
2023-09-21,1171004.325479408,1019149.8363955442
2023-09-22,1165139.4319895704,1015961.6440065664
2023-09-25,1165159.7054423292,1017249.0731339903
2023-09-26,1149658.047315498,1005642.8142513661
2023-09-27,1149914.9943522413,1003590.4993853222
2023-09-28,1155990.061983009,1007062.515095276
2023-09-29,1158427.9635142286,1002311.132756518
2023-10-02,1168992.076803108,1000093.1277014482
2023-10-03,1150001.9229906995,987201.4261041037
2023-10-04,1164344.846918007,
