date,ensemble,dji
2023-05-31,823709.9291678485,899500.2549175055
2023-06-01,831364.6239424762,903690.5114632798
2023-06-02,843486.1848250446,922856.5708657319
2023-06-05,834705.446929079,917392.5275804725
2023-06-06,829188.6962271747,917677.3945562433
2023-06-07,830535.7272788105,920184.928636445
2023-06-08,843599.6076346454,924793.0897336312
2023-06-09,844587.80950461,925973.1308941331
2023-06-12,853076.3821402607,931154.1223230325
2023-06-13,852758.9082976398,935139.1636036527
2023-06-14,837663.1987677631,928776.1023513804
2023-06-15,848095.805422884,940494.8335829123
2023-06-16,844866.018199068,937517.1835753048
2023-06-20,840558.4699851093,930813.6272759062
2023-06-21,839675.0057288227,928015.9944051614
2023-06-22,838922.2596274433,927884.558405471
2023-06-23,835802.7110854206,921890.8205674383
2023-06-26,835600.4462157306,921543.1718143987
2023-06-27,844814.0106726703,927338.6345497303
2023-06-28,841403.956896883,925313.8154610804
2023-06-29,843575.9783164081,932687.3643665366
2023-06-30,851327.6203375873,940482.3412904965
2023-07-03,849431.6438437519,940779.3802434929
2023-07-05,845446.0394049701,937230.7150235833
2023-07-06,841490.6083670673,927216.2741470941
2023-07-07,834643.3570967731,922094.4342566419
2023-07-10,834898.9796218738,927821.3495412819
2023-07-11,839269.3977152271,936486.7296086015
2023-07-12,836868.2205964717,938837.6295608212
2023-07-13,836519.7216194209,940141.7394716402
2023-07-14,851181.7746023006,943254.7760329497
2023-07-17,855323.0872383289,945340.8820946479
2023-07-18,863469.3692506504,955360.7683293695
2023-07-19,868149.616606287,958347.8142492212
2023-07-20,880080.2149014797,962829.6643897594
2023-07-21,882721.1144421749,962898.318612181
2023-07-24,885315.5592537746,967915.3086637252
2023-07-25,885176.8613100833,968648.7236774319
2023-07-26,886117.2659273929,970891.463867112
2023-07-27,886988.0156412906,964402.4119733819
2023-07-28,888566.5489855594,969228.7077150584
2023-07-31,879905.7269717044,971968.6838515766
2023-08-01,879014.9715395755,973913.4241426898
2023-08-02,876747.8359843082,964396.9666151493
2023-08-03,878982.7550211734,962575.7612157029
2023-08-04,871760.8852129764,958468.3595324466
2023-08-07,885005.3192110843,969606.999954622
2023-08-08,879537.4690142459,965270.7864538707
2023-08-09,875182.6828852481,960046.5524743014
2023-08-10,874231.1732226199,961489.4656341841
2023-08-11,879994.6834574527,964366.3231286253
2023-08-14,880975.0411692447,965083.2952959045
2023-08-15,875450.4178705997,955209.3660161599
2023-08-16,869363.3547221011,950271.4938165821
2023-08-17,862709.5068636722,942319.8827646404
2023-08-18,863455.9481898135,943025.9642154548
2023-08-21,854844.4024401492,942015.4765622705
2023-08-22,849391.3965159244,937235.8400666255
2023-08-23,849877.1775713748,942269.3797363272
2023-08-24,847731.994668085,932058.6924200079
2023-08-25,853941.63957699,938823.1086055345
2023-08-28,853755.6187411136,944647.3997079793
2023-08-29,856356.3771982974,952647.6986688235
2023-08-30,855717.0830393619,953674.522396705
2023-08-31,844358.4762163943,949073.5150054321
2023-09-01,843513.6778612918,952238.7629427357
2023-09-05,842922.522969324,946888.4315499784
2023-09-06,834945.3516016788,941455.1385229733
2023-09-07,844028.0977907962,943027.8861065956
2023-09-08,844677.9952288455,945101.3931041479
2023-09-11,848361.7255984134,947482.9365428915
2023-09-12,850483.8551340884,946998.299660199
2023-09-13,852348.5288363284,945072.4579653045
2023-09-14,858607.4521876163,954135.6694987868
2023-09-15,850028.6620913333,946239.7932899306
2023-09-18,851255.8088999576,946405.5030149667
2023-09-19,846178.824040491,943492.5566757689
2023-09-20,849460.9463435,941391.9296587843
2023-09-21,845000.610280115,931266.019096124
2023-09-22,845901.5662356204,928352.7524417359
2023-09-25,845011.8352824039,929529.1633634163
2023-09-26,837336.1386690921,918923.7409611058
2023-09-27,830734.8572016543,917048.4022945245
2023-09-28,835928.6430903262,920221.0174812016
2023-09-29,830557.677556116,915879.3586222176
2023-10-02,828738.2406397647,913852.6176424269
2023-10-03,820959.0769167728,902072.5994378468
2023-10-04,823685.7528315372,905548.6598813232
2023-10-05,820996.6741724795,905275.8581110479
2023-10-06,825871.9349824085,913148.1377675633
2023-10-09,828676.6210915851,918534.7715485372
2023-10-10,830405.2999088687,922215.2998550574
2023-10-11,832660.4751334019,924007.5701156604
2023-10-12,832329.520468935,919258.8974217296
2023-10-13,840803.5596253071,920328.9637002811
2023-10-16,844636.679127367,928918.5358392659
2023-10-17,842529.9802695637,929276.8617653104
2023-10-18,837758.7690092946,920186.5302123957
2023-10-19,829918.0870692768,913328.368447886
2023-10-20,825132.1437986698,905486.6255061647
2023-10-23,813815.8381991978,900269.4384607788
2023-10-24,822385.1496531467,905871.9646799117
2023-10-25,822734.4644218235,902989.661827238
2023-10-26,814791.8324557743,896111.7472926693
2023-10-27,801391.4771655522,886088.230819126
2023-10-30,809343.488740221,900065.8247715753
2023-10-31,804971.7822840252,903452.7308204606
2023-11-01,811336.7057896099,909512.7739028538
2023-11-02,824443.3428370839,924942.5701557
2023-11-03,825600.9140345936,931017.2409651097
2023-11-06,830790.2252986317,931961.3166022033
2023-11-07,832164.3556239491,933512.2827528955
2023-11-08,833945.2115809803,932409.8646401392
2023-11-09,822274.4904353505,926387.5119784535
2023-11-10,830151.6683986073,937079.3127103737
2023-11-13,829794.3467585926,938576.3591373912
2023-11-14,834244.448076952,951965.10699862
2023-11-15,837555.7533290272,956434.4648467426
2023-11-16,836201.0269801503,955184.1678878684
2023-11-17,835364.846500536,955233.709970611
2023-11-20,835921.9940347155,960803.1369534289
2023-11-21,835575.0085919816,959087.9558819212
2023-11-22,839203.4257718523,964137.6180828603
2023-11-24,841091.8610928971,967338.8480931903
2023-11-27,838657.1774236162,965789.5902901789
2023-11-28,839768.2108571031,968072.2631068972
2023-11-29,835758.2367360094,968439.6646299958
2023-11-30,847737.2776448228,982665.9299417293
2023-12-01,845765.2211873033,990718.6538220275
2023-12-04,842463.933376024,989596.3761674821
2023-12-05,843200.7233998277,987412.8942879793
2023-12-06,839656.7509572008,985496.0214184091
2023-12-07,842281.7566334703,987216.6478481492
2023-12-08,844299.9535176256,990783.4642621673
2023-12-11,842530.4833790758,995076.4352122488
2023-12-12,846836.1755787828,999805.4619078507
2023-12-13,855622.6811940172,1013808.3607603215
2023-12-14,841542.2042958238,1018130.1600775163
2023-12-15,841436.0465504625,1019682.9413476194
2023-12-18,840669.9225575426,1019706.4311282302
2023-12-19,843245.6712147691,1026591.8196839023
2023-12-20,833632.0777241685,1013583.1791816481
2023-12-21,840929.4054371812,1022394.1958887546
2023-12-22,844263.5022999742,1021891.7281271438
2023-12-26,845149.0462147691,1026247.5876262243
2023-12-27,847478.0946461656,1029286.84492207
2023-12-28,850014.9235646226,1030751.4327431526
2023-12-29,850608.1415211656,1030189.3863561744
2024-01-02,859266.7346302965,1030886.3922099345
2024-01-03,863501.1152760484,1023100.4908830288
2024-01-04,865149.9289967516,
