date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2019-08-16,0,76,0,100,30,51,0,15,0,0,0,45,100,0,63,0,100,100,100,0,0,41,0,0,0,0,0,100,0
2019-08-19,0,45,0,-24,97,100,76,100,0,52,0,34,100,14,73,0,1,-69,-28,0,0,67,0,0,0,0,74,29,0
2019-08-20,100,-15,0,49,100,-100,100,-38,89,32,100,1,100,-14,-43,0,-100,-31,-17,63,45,-14,0,100,41,0,100,-90,0
2019-08-21,100,-68,100,-17,100,72,84,-77,100,100,24,100,100,0,-89,19,100,0,100,3,59,-94,1,-50,41,100,100,100,100
2019-08-22,-29,-38,100,34,79,-60,68,53,49,100,-96,-62,11,0,-4,100,-35,100,100,-66,-4,0,-1,-50,-15,25,1,-100,-96
2019-08-23,-72,0,-100,100,100,100,85,-50,-100,100,-28,-42,-63,0,88,38,60,-70,44,0,-100,0,0,30,-37,-83,-100,-39,16
2019-08-26,-42,0,77,18,-53,64,-19,100,100,16,0,-54,-72,69,67,100,-89,16,-61,15,100,100,37,-30,-30,-42,-100,43,-20
2019-08-27,100,0,-25,-18,68,-100,100,-100,-39,-100,0,41,100,-69,-24,100,43,-9,-58,-15,-30,100,100,0,14,0,100,-43,0
2019-08-28,55,31,-100,-26,-25,75,-100,100,52,100,13,100,4,0,-27,-72,90,100,63,0,-70,58,-8,0,0,100,100,47,100
2019-08-29,-17,-31,-52,34,-100,7,-6,-58,-100,-38,-13,41,58,0,-100,60,100,-59,-38,100,0,81,19,0,99,-11,79,66,22
2019-08-30,-8,0,100,-100,35,2,-97,90,100,11,65,57,100,79,64,-60,-100,-78,39,-67,58,-36,98,72,-98,-44,-100,44,-14
2019-09-03,-72,74,-100,-100,-81,-100,-100,-100,-100,20,-65,82,-100,100,-37,100,100,100,78,-8,100,52,32,37,-15,71,-85,82,100
2019-09-04,-100,-46,100,-50,21,63,-57,41,5,-35,0,-100,42,19,-31,-15,14,-26,-100,-25,100,-60,-30,-100,100,-3,64,-100,-13
2019-09-05,20,93,-3,100,-40,-69,-100,-5,100,-51,46,-100,-15,-100,100,-11,-45,66,-47,0,-14,39,-26,-9,36,100,-11,-23,-91
2019-09-06,4,-100,-88,-84,-58,-100,-34,100,-100,50,-46,-80,-100,-59,0,-42,-86,48,-100,100,-69,-4,-100,0,42,100,-71,1,-47
2019-09-09,-13,-21,95,-16,100,-5,0,-82,-100,43,0,50,70,-39,76,-97,-2,99,49,66,27,46,100,0,2,-65,48,-100,94
2019-09-10,-26,21,100,5,-49,56,0,-25,-44,-100,0,-61,-100,0,-42,-50,100,17,3,-44,-100,68,100,98,59,-28,30,-17,100
2019-09-11,14,100,18,-5,-100,11,100,-64,76,30,7,31,-100,0,-100,43,100,-71,48,-27,-100,3,-74,-98,-100,-87,-39,58,85
2019-09-12,61,62,100,0,-38,98,-100,0,-88,100,14,-62,-86,0,41,-100,10,43,9,46,7,-100,0,0,-13,100,-51,23,64
2019-09-13,100,100,100,100,52,100,0,0,100,25,-21,17,14,21,-28,84,100,9,13,-90,-9,100,71,0,-100,-100,100,-41,-100
2019-09-16,-100,-100,-44,-100,-27,-100,71,0,-20,10,0,91,-3,-21,26,-100,-100,-58,100,-1,100,-100,-52,0,-26,100,100,-17,28
2019-09-17,100,66,-26,71,-100,-52,92,0,-80,-39,0,100,-14,85,-46,-51,91,-40,100,100,-100,11,-18,0,85,-100,84,25,-100
2019-09-18,-86,25,-61,57,-100,30,95,0,100,100,0,16,-100,-43,3,-30,-78,-100,-100,7,0,-62,100,0,100,22,-42,100,-76
2019-09-19,-89,100,-55,100,83,100,-79,100,-100,96,0,77,65,-42,21,79,92,48,-95,-92,8,55,-100,19,-36,-28,0,25,100
2019-09-20,0,-24,10,11,38,100,-79,-72,0,-87,100,100,10,43,-51,100,100,31,-15,74,-8,100,-69,89,-31,100,-62,-2,-100
2019-09-23,0,6,52,-100,-45,52,-100,51,0,100,-13,17,-53,17,100,64,100,17,-86,29,5,-89,100,100,0,38,39,-57,4
2019-09-24,0,100,-54,6,100,36,0,62,0,-100,-25,-47,-68,100,6,2,-37,0,-85,20,-5,26,100,3,84,100,-66,100,-31
2019-09-25,0,39,100,19,-100,100,0,-100,0,100,-34,44,62,-99,100,100,-3,-100,-16,100,66,-41,0,-100,28,-100,58,34,40
2019-09-26,100,-87,-100,40,48,55,4,100,0,-100,-28,26,67,-54,45,-9,-76,-49,0,100,16,91,-25,-100,-14,-5,53,-5,95
2019-09-27,92,100,100,46,-11,19,-4,-5,0,6,8,62,-100,65,56,-58,16,-34,3,100,-82,-5,-30,-11,14,3,46,100,95
2019-09-30,-78,-100,-41,-100,-35,-44,100,-54,13,-100,85,-41,-29,-72,94,12,-62,100,100,-31,0,81,-100,58,-100,52,-89,100,-100
2019-10-01,53,65,26,55,-89,2,100,-21,-13,-100,-93,100,17,0,-100,-100,55,3,-4,100,19,-100,74,7,56,-31,52,-58,39
