account_rewards,date
13105.373362022452,2019-10-03
-1814.0350781097077,2019-10-04
-13230.68350406643,2019-10-07
6440.444825656945,2019-10-08
2233.94210121152,2019-10-09
13226.793831569608,2019-10-10
2192.397548961686,2019-10-11
6882.359033386223,2019-10-14
-5760.634181976318,2019-10-15
3182.784339904785,2019-10-16
-14201.147102355957,2019-10-17
507.76709747314453,2019-10-18
-6168.049999237061,2019-10-21
2102.5603103637695,2019-10-22
1192.3167457580566,2019-10-23
3713.650890350342,2019-10-24
8216.911270141602,2019-10-25
5704.353904724121,2019-10-28
7616.727233886719,2019-10-29
-6455.394176483154,2019-10-30
14942.41315460205,2019-10-31
1946.7844429016113,2019-11-01
3194.744873046875,2019-11-04
324.8799057006836,2019-11-05
3902.8417892456055,2019-11-06
2726.6413497924805,2019-11-07
5121.10485458374,2019-11-08
1946.5356216430664,2019-11-11
1361.9158630371094,2019-11-12
1860.9024810791016,2019-11-13
7185.621639251709,2019-11-14
-3071.624011993408,2019-11-15
2134.3339920043945,2019-11-18
-3120.261432647705,2019-11-19
-5181.459831237793,2019-11-20
6612.763828277588,2019-11-21
5451.324447631836,2019-11-22
4723.412727355957,2019-11-25
1515.1420097351074,2019-11-26
-2290.4563369750977,2019-11-27
-14075.692447662354,2019-11-29
-7134.931678771973,2019-12-02
-260.0217628479004,2019-12-03
288.66333770751953,2019-12-04
11537.82646560669,2019-12-05
-4131.526905059814,2019-12-06
-3065.640510559082,2019-12-09
2267.260841369629,2019-12-10
5477.9326248168945,2019-12-11
2988.8642616271973,2019-12-12
1653.6356506347656,2019-12-13
-580.7609977722168,2019-12-16
-1964.487979888916,2019-12-17
8885.396488189697,2019-12-18
3940.6711921691895,2019-12-19
3533.6566276550293,2019-12-20
-3510.6804695129395,2019-12-23
1809.193660736084,2019-12-24
1412.3067588806152,2019-12-26
-8299.04642868042,2019-12-27
2308.260471343994,2019-12-30
15651.442455291748,2019-12-31
