time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/clip_range,train/clip_fraction,rollout/ep_len_mean,train/approx_kl,train/explained_variance,train/std,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/value_loss,rollout/ep_rew_mean
353,104,722944,6923,-0.05161633715033531,0.00025,0.3,0.208056640625,2960.0,0.044221368,-3.28873348236084,0.3782232403755188,-0.031975980830611664,-2.8794333547353745,3520,5.821116904947133e-07,5.8389999999999995e-05
354,104,724992,6942,-0.046688511967659,0.00025,0.3,0.230859375,2960.0,0.051444776,-2.615373134613037,0.37784650921821594,-0.029909024911466985,-2.873529499769211,3530,5.459301296362185e-07,5.8389999999999995e-05
355,104,727040,6961,-0.010822709649801254,0.00025,0.3,0.2224609375,2960.0,0.03915903,-4.721215724945068,0.37757453322410583,-0.029573401004017796,-2.865819790959358,3540,5.788523615102292e-07,5.934e-05
356,104,729088,6981,0.00252323504537344,0.00025,0.3,0.21669921875,2960.0,0.03662318,-5.276139259338379,0.3774350583553314,-0.0245205847415491,-2.8655862130224703,3550,5.329895698125142e-07,6.0169999999999995e-05
357,104,731136,7001,-0.012248098850250244,0.00025,0.3,0.241796875,2960.0,0.044819526,-3.4610304832458496,0.3763146996498108,-0.028598278114804997,-2.8547774352133275,3560,5.588837156622617e-07,6.082e-05
358,104,733184,7019,-0.11484295129776001,0.00025,0.3,0.230859375,2960.0,0.043876544,-4.5991010665893555,0.3756362497806549,-0.03500283104949631,-2.842138184607029,3570,6.834972150926432e-07,6.082e-05
359,104,735232,7039,-0.0010143718682229519,0.00025,0.3,0.19619140625,2960.0,0.03456357,-6.376502513885498,0.3753372132778168,-0.02170797149738064,-2.836691424995661,3580,4.876858008096008e-07,6.133999999999999e-05
360,104,737280,7059,-0.040213536471128464,0.00025,0.3,0.21474609375,2960.0,0.039174836,-5.356888294219971,0.3745218813419342,-0.026066530507523566,-2.83147409260273,3590,5.179967993207413e-07,6.208e-05
361,104,739328,7077,-0.07361283898353577,0.00025,0.3,0.214501953125,2960.0,0.038516898,-3.8938674926757812,0.3771314322948456,-0.027910034281376284,-2.8543435893952847,3600,6.197988123624043e-07,6.208e-05
362,104,741376,7097,0.0019655809737741947,0.00025,0.3,0.2064453125,2960.0,0.040064108,-5.795519828796387,0.37738439440727234,-0.027136055346636566,-2.8824451349675657,3610,4.971190948666049e-07,6.280999999999999e-05
363,104,743424,7116,-0.007871248759329319,0.00025,0.3,0.226611328125,2960.0,0.04813316,-6.428028106689453,0.3771197497844696,-0.028472438876633532,-2.8766288913786413,3620,5.580020497220061e-07,6.355e-05
364,104,745472,7134,-0.06571169942617416,0.00025,0.3,0.191015625,2960.0,0.043257155,-6.717174053192139,0.37713178992271423,-0.029719379270682113,-2.862151230871677,3630,5.81097772212047e-07,6.355e-05
365,104,747520,7154,0.003557792864739895,0.00025,0.3,0.248046875,2960.0,0.048073143,-3.912372589111328,0.37804505228996277,-0.02917881835819571,-2.8649130791425703,3640,5.04673352175189e-07,6.447e-05
366,104,749568,7174,-0.010164215229451656,0.00025,0.3,0.205859375,2960.0,0.037599593,-5.1902384757995605,0.37915483117103577,-0.02413496693043271,-2.884705240279436,3650,5.825944088933e-07,6.511e-05
367,104,751616,7192,-0.05553752928972244,0.00025,0.3,0.19384765625,2960.0,0.038880743,-4.706967830657959,0.37700310349464417,-0.025830515478446614,-2.867591642588377,3660,5.833036071045683e-07,6.511e-05
368,104,753664,7213,-0.09943684935569763,0.00025,0.3,0.225537109375,2960.0,0.04244147,-5.222520351409912,0.3739708364009857,-0.027131041715620086,-2.8177073180675505,3670,5.330063243658146e-07,6.639e-05
369,104,755712,7233,-0.042847540229558945,0.00025,0.3,0.19970703125,2960.0,0.036878735,-5.031236171722412,0.3727430999279022,-0.025548884859017563,-2.7696372784674166,3680,5.922729767071643e-07,6.696e-05
370,104,757760,7252,-0.06570609658956528,0.00025,0.3,0.201220703125,2960.0,0.038086858,-4.051273345947266,0.3725731074810028,-0.027151829592185095,-2.751485253870487,3690,5.063217018985711e-07,6.786e-05
371,104,759808,7270,-0.054620735347270966,0.00025,0.3,0.24794921875,2960.0,0.044140957,-4.899525165557861,0.37120386958122253,-0.02968215138535015,-2.733161303400993,3700,6.863579185001356e-07,6.786e-05
372,104,761856,7290,-0.034465909004211426,0.00025,0.3,0.201904296875,2960.0,0.034764986,-5.511874198913574,0.37027406692504883,-0.022019474822445772,-2.707910627871752,3710,4.7069339004224275e-07,6.89e-05
373,104,763904,7309,-0.005607469007372856,0.00025,0.3,0.19169921875,2960.0,0.033722855,-4.608898639678955,0.3673883080482483,-0.023781280036928365,-2.6634955286979674,3720,5.693023538366759e-07,6.944e-05
374,104,765952,7328,-0.05110438913106918,0.00025,0.3,0.212255859375,2960.0,0.042354356,-3.837179183959961,0.3682076036930084,-0.02479707722668536,-2.638834846019745,3730,5.611549849682262e-07,6.944e-05
375,104,768000,7348,-0.04178972914814949,0.00025,0.3,0.183203125,2960.0,0.035214815,-5.685986518859863,0.3667541444301605,-0.018382490109070206,-2.6317417092621325,3740,5.19688057520895e-07,7.03e-05
376,104,770048,7368,0.004135610535740852,0.00025,0.3,0.203564453125,2960.0,0.042773835,-4.879763603210449,0.3662746846675873,-0.031815291366365274,-2.6116412416100503,3750,5.657169539041718e-07,7.089e-05
377,104,772096,7386,-0.03278109431266785,0.00025,0.3,0.216259765625,2960.0,0.041950773,-4.626426696777344,0.36626067757606506,-0.03147360808798112,-2.614508084207773,3760,5.264230305890294e-07,7.089e-05
378,104,774144,7407,-0.04106497764587402,0.00025,0.3,0.21416015625,2960.0,0.036642827,-5.073709011077881,0.3675333559513092,-0.024801396830298472,-2.617476411163807,3770,4.983878081787906e-07,7.165e-05
379,104,776192,7427,-0.0192653127014637,0.00025,0.3,0.222216796875,2960.0,0.044326305,-4.6261491775512695,0.3679681420326233,-0.029461469277157447,-2.633920416980982,3780,5.621961134849584e-07,7.288e-05
380,104,778240,7445,-0.048300884664058685,0.00025,0.3,0.23076171875,2960.0,0.049115997,-4.513211727142334,0.3666670322418213,-0.028483832684287336,-2.6247198902070523,3790,5.07847021902208e-07,7.288e-05
381,104,780288,7466,-0.031011538580060005,0.00025,0.3,0.22841796875,2960.0,0.036631856,-5.02330207824707,0.3649449348449707,-0.017404377524508165,-2.5967422194778917,3800,6.048097876742986e-07,7.35e-05
382,104,782336,7485,-0.00974986795336008,0.00025,0.3,0.2015625,2960.0,0.040019497,-4.792640209197998,0.36654242873191833,-0.024131278628192376,-2.6025364495813847,3810,5.083957991480758e-07,7.418999999999998e-05
383,104,784384,7504,-0.027569757774472237,0.00025,0.3,0.249169921875,2960.0,0.05446831,-7.071045875549316,0.36652013659477234,-0.030701580435561482,-2.604517808556557,3820,6.094150987401292e-07,7.418999999999998e-05
384,104,786432,7524,-0.07317745685577393,0.00025,0.3,0.2181640625,2960.0,0.04598654,-4.55271577835083,0.3635109066963196,-0.023912410171033117,-2.572779816389084,3830,7.68739283429909e-07,7.456999999999999e-05
385,104,788480,7544,-0.0407441109418869,0.00025,0.3,0.198388671875,2960.0,0.040031556,-4.5880446434021,0.3621526062488556,-0.019730151278781704,-2.5391168892383575,3840,4.530230963251114e-07,7.509e-05
386,104,790528,7563,-0.035137251019477844,0.00025,0.3,0.204638671875,2960.0,0.038103834,-7.491264343261719,0.36116161942481995,-0.02384609896544134,-2.516131369024515,3850,5.230742003536904e-07,7.585e-05
387,104,792576,7582,-0.06447818875312805,0.00025,0.3,0.20986328125,2960.0,0.038560845,-5.284312725067139,0.3623928427696228,-0.02837116995360702,-2.5183857552707196,3860,5.587314054533721e-07,7.585e-05
388,104,794624,7602,-0.018083399161696434,0.00025,0.3,0.222802734375,2960.0,0.03978903,-5.448724269866943,0.3612816035747528,-0.02103868951962795,-2.5173899732530116,3870,4.5775871857500763e-07,7.642e-05
389,104,796672,7622,0.0232759490609169,0.00025,0.3,0.213818359375,2960.0,0.04587998,-5.087026596069336,0.3581445515155792,-0.030588338919915258,-2.468867475539446,3880,4.800720164066518e-07,7.751e-05
390,104,798720,7640,0.021825455129146576,0.00025,0.3,0.23828125,2960.0,0.047737807,-5.013920783996582,0.3566267192363739,-0.03176462556002661,-2.4305541671812536,3890,5.615334603970012e-07,7.751e-05
391,104,800768,7660,0.01743249222636223,0.00025,0.3,0.22783203125,2960.0,0.043822348,-5.5727338790893555,0.3533865511417389,-0.026285182387800886,-2.388229216635227,3900,5.494269124106665e-07,7.840999999999999e-05
392,104,802816,7680,-0.038906700909137726,0.00025,0.3,0.19912109375,2960.0,0.04036454,-5.914111614227295,0.3515753746032715,-0.026931349743972533,-2.3442586682736875,3910,4.965299303272274e-07,7.887e-05
393,104,804864,7698,-0.030395861715078354,0.00025,0.3,0.203076171875,2960.0,0.042113774,-8.27779769897461,0.35052815079689026,-0.02246841146843508,-2.3103976733982563,3920,5.095224744344762e-07,7.887e-05
394,104,806912,7718,-0.026473399251699448,0.00025,0.3,0.23544921875,2960.0,0.05104697,-6.0672221183776855,0.3489075303077698,-0.03060970720543992,-2.2774641893804075,3930,5.281135193158093e-07,7.923e-05
395,104,808960,7738,-0.07535763829946518,0.00025,0.3,0.24521484375,2960.0,0.050525546,-4.337554454803467,0.34932342171669006,-0.0329867815002217,-2.2570901341736316,3940,4.923165806580698e-07,7.989e-05
396,104,811008,7756,-0.03386608511209488,0.00025,0.3,0.232666015625,2960.0,0.043849364,-8.733657836914062,0.34999316930770874,-0.02957711511553498,-2.2598802506923676,3950,4.7076608646889893e-07,7.989e-05
397,104,813056,7776,-0.035499028861522675,0.00025,0.3,0.21689453125,2960.0,0.03821375,-5.608863353729248,0.34777340292930603,-0.02113163113972405,-2.2510490834712984,3960,5.63145617160643e-07,8.055999999999999e-05
398,104,815104,7796,-0.024638978764414787,0.00025,0.3,0.20224609375,2960.0,0.043664575,-4.579768180847168,0.34566181898117065,-0.02166669367143186,-2.2134205043315887,3970,4.258041913729471e-07,8.097e-05
399,104,817152,7816,0.04654742777347565,0.00025,0.3,0.21865234375,2960.0,0.043689802,-5.307638645172119,0.34636998176574707,-0.026794347613758873,-2.1949747897684575,3980,4.6567838634103965e-07,8.14e-05
400,104,819200,7834,-0.0819057896733284,0.00025,0.3,0.26201171875,2960.0,0.04610043,-4.34129524230957,0.3446224629878998,-0.03255221974250162,-2.168335411697626,3990,5.517694276591101e-07,8.14e-05
401,104,821248,7853,-0.046570777893066406,0.00025,0.3,0.242236328125,2960.0,0.049276814,-4.7534356117248535,0.3456202447414398,-0.032174645058694294,-2.162132678180933,4000,4.392257843655045e-07,8.231e-05
402,104,823296,7873,0.001658011693507433,0.00025,0.3,0.2298828125,2960.0,0.04155632,-6.477409362792969,0.3443602919578552,-0.03064265060093021,-2.1507726550102233,4010,4.879139616775774e-07,8.297000000000003e-05
403,104,825344,7891,-0.041125357151031494,0.00025,0.3,0.211865234375,2960.0,0.04687816,-6.609107971191406,0.3443155288696289,-0.026067022063216427,-2.1313247479498387,4020,5.068004700348183e-07,8.297000000000003e-05
404,104,827392,7911,-0.03587057441473007,0.00025,0.3,0.232421875,2960.0,0.04015644,-3.8162803649902344,0.34379062056541443,-0.02897420465305913,-2.1207945860922335,4030,4.719444789635929e-07,8.327000000000003e-05
405,104,829440,7931,-0.008706027641892433,0.00025,0.3,0.215673828125,2960.0,0.037333082,-6.099073886871338,0.3429563343524933,-0.024972010069177486,-2.1112896323204042,4040,4.809476080502862e-07,8.414000000000003e-05
406,104,831488,7949,-0.058971013873815536,0.00025,0.3,0.232666015625,2960.0,0.045963608,-5.662126541137695,0.3403252065181732,-0.0329461983172223,-2.0709167338907717,4050,4.83251304173038e-07,8.414000000000003e-05
407,104,833536,7969,-0.02584167756140232,0.00025,0.3,0.239892578125,2960.0,0.0543404,-4.307827949523926,0.3374254107475281,-0.027709966801921837,-2.0161082442849874,4060,4.702251258592582e-07,8.436000000000003e-05
408,104,835584,7989,-0.039896003901958466,0.00025,0.3,0.2150390625,2960.0,0.041442785,-2.947709083557129,0.3345690369606018,-0.027157870869268665,-1.9447901628911495,4070,4.7335975628115534e-07,8.519e-05
409,104,837632,8007,-0.03774726390838623,0.00025,0.3,0.251171875,2960.0,0.05256197,-5.574450969696045,0.334429532289505,-0.03344934302440379,-1.915528067573905,4080,5.23666763330155e-07,8.519e-05
410,104,839680,8027,-0.04911994934082031,0.00025,0.3,0.232080078125,2960.0,0.044392146,-4.540918827056885,0.3321921229362488,-0.02749593301632558,-1.898099237680435,4090,5.592684919619728e-07,8.562e-05
411,104,841728,8047,-0.05282244086265564,0.00025,0.3,0.2146484375,2960.0,0.035122074,-4.841219902038574,0.33065077662467957,-0.022734814217983512,-1.8680592309683561,4100,4.594878359576171e-07,8.622000000000001e-05
412,104,843776,8067,-0.08757750689983368,0.00025,0.3,0.2671875,2960.0,0.0579933,-8.254197120666504,0.32881489396095276,-0.03058375767141115,-1.833836031332612,4110,4.874133262333658e-07,8.677999999999998e-05
413,104,845824,8085,-0.04766210913658142,0.00025,0.3,0.21005859375,2960.0,0.04184052,-4.9699554443359375,0.3269924521446228,-0.022736434754915536,-1.8019915290176869,4120,5.552538364206328e-07,8.677999999999998e-05
414,104,847872,8104,-0.03666903078556061,0.00025,0.3,0.241650390625,2960.0,0.050949544,-3.7624292373657227,0.3278333842754364,-0.027772573422407732,-1.7961788635700942,4130,4.59228603455486e-07,8.740000000000001e-05
415,104,849920,8124,-0.028047041967511177,0.00025,0.3,0.238525390625,2960.0,0.05076054,-4.233691215515137,0.3246290683746338,-0.03363256226584781,-1.7644213989377022,4140,5.738938708699237e-07,8.790000000000001e-05
416,104,851968,8142,-0.03456003591418266,0.00025,0.3,0.209423828125,2960.0,0.042729154,-3.726771831512451,0.3219797611236572,-0.025507633615052327,-1.6898584179580212,4150,4.950757826804875e-07,8.790000000000001e-05
417,104,854016,8162,-0.07131883502006531,0.00025,0.3,0.20810546875,2960.0,0.04090894,-4.639899253845215,0.3228590786457062,-0.0244332311762264,-1.6649600636214017,4160,4.536287943945894e-07,8.820999999999998e-05
418,104,856064,8182,-0.027128785848617554,0.00025,0.3,0.226953125,2960.0,0.04660453,-5.87727165222168,0.32268276810646057,-0.02361456439102767,-1.662035785242915,4170,4.775616445407138e-07,8.843e-05
419,104,858112,8200,-0.09076538681983948,0.00025,0.3,0.255517578125,2960.0,0.04649046,-6.011847972869873,0.32174596190452576,-0.027825379522982984,-1.6469916246831418,4180,4.659657067307421e-07,8.843e-05
420,104,860160,8220,0.03195963799953461,0.00025,0.3,0.25986328125,2960.0,0.04739943,-5.2336907386779785,0.3201102316379547,-0.030537330484366975,-1.6159143790602684,4190,4.845386941454422e-07,8.884000000000001e-05
421,104,862208,8240,-0.027649950236082077,0.00025,0.3,0.227197265625,2960.0,0.04861416,-5.025728225708008,0.3175179958343506,-0.030190918562584556,-1.570539252087474,4200,4.5764618454846585e-07,8.905000000000001e-05
422,104,864256,8259,-0.03533744812011719,0.00025,0.3,0.231591796875,2960.0,0.042263508,-4.4839396476745605,0.31764715909957886,-0.022221832259674557,-1.5469695076346397,4210,4.6303554128712677e-07,8.905000000000001e-05
423,104,866304,8278,-0.03739127144217491,0.00025,0.3,0.249658203125,2960.0,0.04189702,-4.051602840423584,0.31929534673690796,-0.0194853675813647,-1.56516519151628,4220,6.783938911070208e-07,8.950000000000001e-05
424,104,868352,8299,-0.03668948635458946,0.00025,0.3,0.233740234375,2960.0,0.037118062,-3.351100444793701,0.3188796937465668,-0.015445288988848916,-1.579080042615533,4230,4.207934118483081e-07,8.977e-05
425,104,870400,8318,-0.057047680020332336,0.00025,0.3,0.235791015625,2960.0,0.048232768,-3.083942413330078,0.31871911883354187,-0.031042071954288986,-1.5754449661821126,4240,4.319848984746244e-07,8.968999999999999e-05
426,104,872448,8336,-0.013449582271277905,0.00025,0.3,0.264208984375,2960.0,0.04719979,-4.36210823059082,0.3195304572582245,-0.030844495893688872,-1.5825213085860015,4250,5.066651385110532e-07,8.968999999999999e-05
427,104,874496,8356,0.012628107331693172,0.00025,0.3,0.2109375,2960.0,0.04335632,-4.1343255043029785,0.3206240236759186,-0.01927351200283738,-1.6102489106357099,4260,4.213857949686428e-07,8.986e-05
428,104,876544,8376,-0.05338428542017937,0.00025,0.3,0.24423828125,2960.0,0.04631474,-5.474026203155518,0.31953904032707214,-0.025837479745678137,-1.6089849054813385,4270,5.282374415216396e-07,8.994e-05
429,104,878592,8394,-0.08663236349821091,0.00025,0.3,0.253955078125,2960.0,0.05116901,-7.825839996337891,0.3171747624874115,-0.028999669275071936,-1.5740042850375175,4280,4.766851519732995e-07,8.994e-05
430,104,880640,8414,-0.0256710983812809,0.00025,0.3,0.236767578125,2960.0,0.04784681,-5.155875205993652,0.3186795115470886,-0.02224374103534501,-1.5714830975979566,4290,4.704910261832396e-07,9.034e-05
431,104,882688,8434,-0.05457919463515282,0.00025,0.3,0.249755859375,2960.0,0.044504404,-6.176852226257324,0.31834033131599426,-0.024861514363146854,-1.5893286097794772,4300,4.6319435202946125e-07,9.031e-05
432,104,884736,8452,-0.03917061164975166,0.00025,0.3,0.255322265625,2960.0,0.055998236,-6.222554683685303,0.31866830587387085,-0.030066507957235443,-1.592417860776186,4310,4.6205974983948296e-07,9.031e-05
433,104,886784,8472,-0.02777884155511856,0.00025,0.3,0.251416015625,2960.0,0.053472362,-6.602128982543945,0.31690120697021484,-0.024250296608079223,-1.571009574458003,4320,4.6632040660021803e-07,9.081e-05
434,104,888832,8491,-0.03919101506471634,0.00025,0.3,0.227880859375,2960.0,0.049860395,-6.41877555847168,0.31547361612319946,-0.03295735230931314,-1.5340508855879307,4330,4.6213403046557746e-07,9.084000000000002e-05
435,104,890880,8510,-0.029151123017072678,0.00025,0.3,0.24931640625,2960.0,0.04780211,-5.09362268447876,0.31644126772880554,-0.021098888301639817,-1.528130704164505,4340,4.735229965024956e-07,9.084000000000002e-05
436,104,892928,8530,-0.012585471384227276,0.00025,0.3,0.25615234375,2960.0,0.054163255,-3.90040922164917,0.31585702300071716,-0.02927043412491912,-1.5363473642617465,4350,5.786678599406514e-07,9.082000000000001e-05
437,104,894976,8550,-0.040028877556324005,0.00025,0.3,0.237060546875,2960.0,0.04993289,-4.720499515533447,0.3163648247718811,-0.028595366748049855,-1.5371602695435285,4360,4.2155269373012063e-07,9.074e-05
438,104,897024,8571,-0.04553264006972313,0.00025,0.3,0.243017578125,2960.0,0.051358692,-3.8574371337890625,0.3167557418346405,-0.027620826513157226,-1.549323772639036,4370,5.570869340942864e-07,9.061e-05
439,104,899072,8589,-0.061863332986831665,0.00025,0.3,0.256005859375,2960.0,0.051169388,-4.125414848327637,0.31274130940437317,-0.023628898552851753,-1.5134676285088062,4380,4.885868754023193e-07,9.061e-05
440,104,901120,8609,-0.033068519085645676,0.00025,0.3,0.2177734375,2960.0,0.035739444,-5.7812700271606445,0.310101717710495,-0.022767231886973605,-1.4531649485230447,4390,4.113938774530368e-07,9.039000000000001e-05
441,104,903168,8629,-0.024142654612660408,0.00025,0.3,0.22724609375,2960.0,0.040517077,-5.982782363891602,0.30935102701187134,-0.025607820172444916,-1.4331750974059105,4400,4.845557905142073e-07,9.036e-05
442,104,905216,8647,-0.05241278186440468,0.00025,0.3,0.267578125,2960.0,0.05669716,-4.967599868774414,0.30988427996635437,-0.03314542770094704,-1.441448962315917,4410,4.5307782574610657e-07,9.036e-05
443,104,907264,8667,-0.10365301370620728,0.00025,0.3,0.263330078125,2960.0,0.060012285,-4.118951320648193,0.30663734674453735,-0.03370879904177855,-1.4102230563759803,4420,4.4059032044962976e-07,9.085e-05
444,104,909312,8687,-0.023546379059553146,0.00025,0.3,0.276953125,2960.0,0.048077494,-6.828629970550537,0.3069515526294708,-0.029540915582037995,-1.3896323937922717,4430,4.946911430714351e-07,9.073e-05
445,104,911360,8706,-0.1051514595746994,0.00025,0.3,0.234228515625,2960.0,0.04931664,-5.14260196685791,0.30551451444625854,-0.028177124916692265,-1.3748489070683718,4440,5.39468771076912e-07,9.073e-05
446,104,913408,8726,-0.0648486316204071,0.00025,0.3,0.24013671875,2960.0,0.048289645,-4.941364765167236,0.3046891689300537,-0.02509521557803964,-1.3467950761318206,4450,4.311308043902784e-07,9.099e-05
447,104,915456,8745,-0.007340900134295225,0.00025,0.3,0.24365234375,2960.0,0.0461801,-5.965816974639893,0.3043782114982605,-0.028797655072412453,-1.3347397349774837,4460,4.2687925159157205e-07,9.075999999999999e-05
448,104,917504,8764,0.018008550629019737,0.00025,0.3,0.25703125,2960.0,0.045342714,-5.946873188018799,0.3042076528072357,-0.03383142229577061,-1.335765827447176,4470,4.6201014582969433e-07,9.075999999999999e-05
449,104,919552,8784,-0.060065120458602905,0.00025,0.3,0.243505859375,2960.0,0.050801095,-5.629638195037842,0.3045273423194885,-0.030704288693959823,-1.3419009704142808,4480,4.7536957272775735e-07,9.082e-05
450,104,921600,8803,-0.03236294537782669,0.00025,0.3,0.235400390625,2960.0,0.04339457,-4.976386070251465,0.3041936755180359,-0.02261015383846825,-1.3469891741871833,4490,4.3479561235848506e-07,9.092000000000002e-05
451,104,923648,8823,-0.01604589819908142,0.00025,0.3,0.243310546875,2960.0,0.047514595,-6.467876434326172,0.30386728048324585,-0.029956435979693198,-1.345647467672825,4500,4.2534210327183074e-07,9.112000000000002e-05
452,104,925696,8842,-0.043190814554691315,0.00025,0.3,0.2326171875,2960.0,0.042618833,-5.468916416168213,0.3045843243598938,-0.028557588886178563,-1.3519829861819743,4510,4.728378632190555e-07,9.112000000000002e-05
453,104,927744,8862,-0.026340080425143242,0.00025,0.3,0.231396484375,2960.0,0.048701875,-5.530246734619141,0.3036952614784241,-0.023510727082611992,-1.3487102560698987,4520,4.20468462669632e-07,9.120000000000001e-05
454,104,929792,8882,-0.018156956881284714,0.00025,0.3,0.2216796875,2960.0,0.044940192,-6.293550491333008,0.3052668571472168,-0.027463446545880288,-1.3558926116675138,4530,4.904626619062214e-07,9.117e-05
455,104,931840,8900,-0.04373083636164665,0.00025,0.3,0.231640625,2960.0,0.048614025,-7.016683578491211,0.30230340361595154,-0.026261088887986263,-1.3272640470415353,4540,4.322983635951516e-07,9.117e-05
456,104,933888,8920,-0.01870826818048954,0.00025,0.3,0.2337890625,2960.0,0.049267188,-6.201927661895752,0.2997613847255707,-0.028216995738330298,-1.254826618731022,4550,4.111480193191852e-07,9.126000000000002e-05
457,104,935936,8940,-0.05908863618969917,0.00025,0.3,0.249267578125,2960.0,0.04918791,-5.546939373016357,0.29745933413505554,-0.03171903392649256,-1.2005631562322379,4560,4.648031153742238e-07,9.131000000000002e-05
458,104,937984,8959,-0.05770443379878998,0.00025,0.3,0.245751953125,2960.0,0.046315428,-5.258194923400879,0.29771000146865845,-0.028793328505707906,-1.1826241940259934,4570,4.022644580992107e-07,9.131000000000002e-05
459,104,940032,8978,-0.03005930781364441,0.00025,0.3,0.250244140625,2960.0,0.040852338,-3.5622453689575195,0.2970550060272217,-0.02438678431062726,-1.176714202016592,4580,3.980048669749436e-07,9.157000000000002e-05
460,104,942080,8998,-0.02897954359650612,0.00025,0.3,0.23955078125,2960.0,0.049117476,-3.7160167694091797,0.2961256504058838,-0.02764202793696313,-1.1555468522012233,4590,4.207840492487236e-07,9.161000000000003e-05
461,104,944128,9016,-0.006436249241232872,0.00025,0.3,0.23486328125,2960.0,0.043328583,-2.8243727684020996,0.2934698164463043,-0.028449817281216382,-1.1110807452350855,4600,5.323437545889931e-07,9.161000000000003e-05
462,104,946176,9037,-0.04186495766043663,0.00025,0.3,0.25859375,2960.0,0.053153064,-3.659829616546631,0.2913632094860077,-0.025733267561008688,-1.048018966242671,4610,4.349595105868076e-07,9.151000000000001e-05
463,104,948224,9057,-0.040928371250629425,0.00025,0.3,0.2490234375,2960.0,0.04887463,-4.902777194976807,0.29068562388420105,-0.02719725087081315,-1.009278755262494,4620,3.971759215293247e-07,9.183000000000002e-05
464,104,950272,9076,-0.019987942650914192,0.00025,0.3,0.259228515625,2960.0,0.059649765,-6.222378730773926,0.29156073927879333,-0.02363990063458914,-1.0103218395262956,4630,4.035860964979321e-07,9.212000000000002e-05
465,104,952320,9095,0.0021380933467298746,0.00025,0.3,0.24208984375,2960.0,0.048891857,-3.8179526329040527,0.2902531027793884,-0.028243367711547764,-1.010786410421133,4640,4.670304944998094e-07,9.212000000000002e-05
466,104,954368,9115,-0.06198393553495407,0.00025,0.3,0.229296875,2960.0,0.039122574,-5.301191329956055,0.28844308853149414,-0.01480383734597126,-0.9770140878856182,4650,4.0620161554372205e-07,9.231999999999998e-05
467,104,956416,9135,-0.026641713455319405,0.00025,0.3,0.247998046875,2960.0,0.045007356,-4.53730583190918,0.28893929719924927,-0.029867466258292553,-0.9645453216508031,4660,4.25787847557757e-07,9.243999999999999e-05
468,104,958464,9154,0.012094656005501747,0.00025,0.3,0.238525390625,2960.0,0.04723136,-4.2517218589782715,0.28534001111984253,-0.025374507918604648,-0.9179228641092777,4670,4.6840832714778455e-07,9.243999999999999e-05
469,104,960512,9173,-0.06258827447891235,0.00025,0.3,0.25185546875,2960.0,0.048400544,-4.100436687469482,0.2838599681854248,-0.02617673484783154,-0.8601870905607939,4680,3.8409019613716567e-07,9.290999999999998e-05
470,104,962560,9193,-0.06047740951180458,0.00025,0.3,0.2720703125,2960.0,0.052758064,-4.441695690155029,0.2847732603549957,-0.02682955179916462,-0.8697521513327956,4690,4.378273196437021e-07,9.309999999999997e-05
471,104,964608,9212,-0.05629642680287361,0.00025,0.3,0.25458984375,2960.0,0.047888033,-4.039871692657471,0.2845143675804138,-0.028637882531620563,-0.8870233651250601,4700,4.3253056309922043e-07,9.309999999999997e-05
472,104,966656,9231,0.0058430335484445095,0.00025,0.3,0.252783203125,2960.0,0.046673354,-3.681656837463379,0.2850631773471832,-0.023536272370256482,-0.8853160515427589,4710,4.267595070217567e-07,9.340999999999999e-05
473,104,968704,9251,-0.07974881678819656,0.00025,0.3,0.27060546875,2960.0,0.0479229,-5.817749500274658,0.2818228304386139,-0.03031962559907697,-0.8429429894313216,4720,4.0828646556967386e-07,9.368e-05
474,104,970752,9269,-0.01044024433940649,0.00025,0.3,0.274609375,2960.0,0.04966604,-3.906658172607422,0.2821773588657379,-0.026111575636605266,-0.8098308300599456,4730,4.3389811876792805e-07,9.368e-05
475,104,972800,9289,-0.06256285309791565,0.00025,0.3,0.2927734375,2960.0,0.048131607,-4.029963970184326,0.280349463224411,-0.03033951510733459,-0.7903309935703874,4740,4.512275479928718e-07,9.371999999999999e-05
476,104,974848,9309,-0.0002589633222669363,0.00025,0.3,0.23466796875,2960.0,0.044235118,-4.148098945617676,0.27881744503974915,-0.025489406901760957,-0.7524456527084112,4750,4.221856064301477e-07,9.363999999999999e-05
477,104,976896,9329,-0.06592387706041336,0.00025,0.3,0.281884765625,2960.0,0.055505432,-4.54744815826416,0.27701500058174133,-0.033261801526532506,-0.7241125356405973,4760,4.122546634732771e-07,9.366000000000001e-05
478,104,978944,9347,-0.04981030523777008,0.00025,0.3,0.2435546875,2960.0,0.04500176,-5.304720878601074,0.276903361082077,-0.029796287789940833,-0.711984820663929,4770,4.5569566937686544e-07,9.366000000000001e-05
479,104,980992,9367,-0.05892635136842728,0.00025,0.3,0.24130859375,2960.0,0.041781552,-5.589463233947754,0.2783932089805603,-0.019027808647661005,-0.7266668532043695,4780,3.7834544541759385e-07,9.371000000000001e-05
480,104,983040,9387,-0.0031245641876012087,0.00025,0.3,0.265185546875,2960.0,0.05185613,-7.176565170288086,0.27839332818984985,-0.02693256887869211,-0.7446480659767986,4790,4.285284287863789e-07,9.374000000000001e-05
