time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/reward,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/explained_variance,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
98,2950,29,59,,0.0039994405,6.660158214799594e-05,-0.016459927333984492,0.2,-7.072876119613648,0.007999999821186066,580,0.00025,-0.6881062984466553,0.9957725405693054,-0.03870914876461029,,
90,3000,33,60,,0.002491244,9.424306772416457e-05,-0.0011658342722803195,0.2,-7.073715782165527,0.0,590,0.00025,-0.7128829956054688,0.9959449768066406,-0.011805376037955284,2960.0,9e-05
90,3050,33,61,,0.0012658322,0.0004347274130850565,-0.001578662660554997,0.2,-7.073603677749634,0.0019999999552965165,600,0.00025,-0.35917139053344727,0.9955727458000183,-0.007722428068518639,2960.0,9e-05
90,3100,34,62,,0.00013773084,6.815140832259204e-05,-0.0013477794539063837,0.2,-7.07277193069458,0.0,610,0.00025,-5.968344688415527,0.99607914686203,-0.003241589292883873,2960.0,9e-05
90,3150,34,63,,0.0003343308,1.8538651966082396e-05,-0.002752361775958434,0.2,-7.075908899307251,0.0,620,0.00025,-0.4789069890975952,0.9963663220405579,-0.006261549424380064,2960.0,9e-05
90,3200,35,64,,8.757829e-05,1.5044078554637964e-05,-0.0011679033123073168,0.2,-7.077276277542114,0.0,630,0.00025,-4.169426918029785,0.9970220327377319,-0.004502355121076107,2960.0,9e-05
90,3250,35,65,,0.00040994762,4.801548857358284e-06,-0.0010551408592654355,0.2,-7.080182647705078,0.0,640,0.00025,0.2594726085662842,0.9969803094863892,-0.0030691090505570173,2960.0,9e-05
90,3300,36,66,,0.00022169232,1.0089461648021825e-05,-0.002664799571270038,0.2,-7.077371215820312,0.0,650,0.00025,-0.6238988637924194,0.9960116147994995,-0.006820290815085173,2960.0,9e-05
91,3350,36,67,,9.541154e-05,8.441043928542057e-06,0.00012279998615838394,0.2,-7.074270868301392,0.0,660,0.00025,-7.420794486999512,0.9963186383247375,-0.001521038357168436,2960.0,9e-05
91,3400,37,68,,0.00048127054,5.3648377615900245e-06,-0.00220385306249955,0.2,-7.078544282913208,0.0,670,0.00025,0.2700701355934143,0.9974678158760071,-0.005943856667727232,2960.0,9e-05
91,3450,37,69,,0.0011684275,1.263964113604743e-05,-0.004953166432911616,0.2,-7.082169246673584,0.0,680,0.00025,-9.510303497314453,0.9973310232162476,-0.011270595714449883,2960.0,9e-05
91,3500,38,70,,0.0026756192,2.73665924623856e-06,-0.008940461072139527,0.2,-7.0797961235046385,0.0,690,0.00025,0.12399321794509888,0.9968647956848145,-0.019837340340018272,2960.0,9e-05
91,3550,38,71,,0.006481863,5.165076606772345e-06,-0.012154335509984548,0.2,-7.077510118484497,0.014000000059604644,700,0.00025,-0.29206204414367676,0.9961850047111511,-0.026235215365886688,2960.0,9e-05
91,3600,39,72,,0.0030731356,4.7167037791950864e-06,-0.003527789731044351,0.2,-7.074706649780273,0.0,710,0.00025,-6.582995891571045,0.9960747957229614,-0.00846033450216055,2960.0,9e-05
91,3650,39,73,,0.0017632949,5.095796359455562e-06,-0.005815496644354568,0.2,-7.074811744689941,0.0,720,0.00025,-9.761106491088867,0.9958876371383667,-0.015649598091840744,2960.0,9e-05
91,3700,40,74,,0.0016371763,3.5444673585516286e-06,-0.0025774718741886637,0.2,-7.073391723632812,0.0,730,0.00025,-1.3338639736175537,0.9956938624382019,-0.006284695118665695,2960.0,9e-05
91,3750,41,75,,0.0018298042,2.404689530521864e-06,-0.0033463573480695175,0.2,-7.07189908027649,0.0,740,0.00025,-0.032592177391052246,0.9950261116027832,-0.009392229840159416,2960.0,9e-05
91,3800,41,76,,0.0046675624,3.328701268401346e-06,-0.013511661438271361,0.2,-7.068221378326416,0.003999999910593033,750,0.00025,-11.9817476272583,0.9945465922355652,-0.029595885425806046,2960.0,9e-05
91,3850,42,77,,0.0007600832,1.9914003814847092e-06,0.0021475692575331886,0.2,-7.0668164730072025,0.0,760,0.00025,-1.2863516807556152,0.9943599700927734,-0.0007362536271102726,2960.0,9e-05
91,3900,42,78,,0.0026776649,1.3282575423545496e-06,-0.0061690718213212705,0.2,-7.066396284103393,0.0,770,0.00025,-0.3835819959640503,0.9945184588432312,-0.01681610196828842,2960.0,9e-05
91,3950,43,79,,0.0011803783,3.0648587653558935e-06,-0.0032143265427439617,0.2,-7.068886947631836,0.0,780,0.00025,-4.748085021972656,0.9954988360404968,-0.010177312418818474,2960.0,9e-05
91,4000,43,80,,0.00040305973,1.6974647678580368e-06,-7.287294503477426e-05,0.2,-7.074989986419678,0.0,790,0.00025,0.19968479871749878,0.9968363642692566,-0.001341541763395071,2960.0,9e-05
91,4050,44,81,,0.0069425474,1.7300012814303044e-06,-0.012711733426898686,0.2,-7.080293083190918,0.011999999731779098,800,0.00025,0.2418946623802185,0.9973441958427429,-0.029317207634449005,2960.0,9e-05
91,4100,44,82,,0.00443995,7.326625359382888e-06,-0.0006329399283856674,0.2,-7.081092357635498,0.003999999910593033,810,0.00025,-33.11071014404297,0.9973130226135254,-0.003136863699182868,2960.0,9e-05
91,4150,45,83,,0.002424134,5.01032457123074e-06,-0.005362998444819844,0.2,-7.079872560501099,0.0,820,0.00025,-1.7228896617889404,0.9967422485351562,-0.013416212983429432,2960.0,9e-05
91,4200,45,84,,0.001411258,3.349236794747412e-06,-0.0026592973022489196,0.2,-7.0750328540802006,0.0,830,0.00025,-0.6666746139526367,0.9952287673950195,-0.006563139148056507,2960.0,9e-05
91,4250,46,85,,0.0011014354,4.7427340177819134e-06,-0.0017540400063152718,0.2,-7.068510866165161,0.0,840,0.00025,0.600420355796814,0.9948142170906067,-0.004585986956954002,2960.0,9e-05
92,4300,46,86,,0.00070719,1.302237187701394e-05,-0.0019452848238870502,0.2,-7.070103025436401,0.0,850,0.00025,-6.861475944519043,0.9957557916641235,-0.009752229787409306,2960.0,9e-05
92,4350,47,87,,0.0015538144,4.071709417985403e-06,-0.004087141202355227,0.2,-7.074166774749756,0.0,860,0.00025,-0.12832200527191162,0.9960432052612305,-0.012153997085988522,2960.0,9e-05
92,4400,47,88,,0.00082715036,5.066985204393859e-06,-0.0016614514942332903,0.2,-7.0745734691619875,0.0,870,0.00025,-36.401432037353516,0.9962395429611206,-0.006807326804846525,2960.0,9e-05
92,4450,48,89,,0.000921545,1.1318231190671214e-05,-0.0018161107824998801,0.2,-7.075777769088745,0.0,880,0.00025,-1.444349765777588,0.9963285326957703,-0.007331373635679483,2960.0,9e-05
92,4500,48,90,,0.0031155802,2.5982743682106958e-05,-0.012927086055278637,0.2,-7.074864292144776,0.0,890,0.00025,-0.8210612535476685,0.9958149790763855,-0.030207684263586998,2960.0,9e-05
92,4550,49,91,,0.0031272138,3.082297439505055e-06,-0.003553321002982557,0.2,-7.072704219818116,0.003999999910593033,900,0.00025,-4.562808990478516,0.9958275556564331,-0.008418483659625053,2960.0,9e-05
92,4600,49,92,,0.0023477124,2.35868316167398e-06,-0.009230669796816037,0.2,-7.074461603164673,0.0,910,0.00025,-0.06749749183654785,0.9963448643684387,-0.025434687733650208,2960.0,9e-05
92,4650,50,93,,0.004018896,4.325898908064119e-06,-0.004784130068845105,0.2,-7.07633752822876,0.007999999821186066,920,0.00025,-4.373124122619629,0.9964448809623718,-0.013015239499509335,2960.0,9e-05
92,4700,50,94,,0.0008849895,2.583523678367783e-06,-0.0013398387494962805,0.2,-7.075332975387573,0.0,930,0.00025,-0.2298210859298706,0.9958732724189758,-0.006098709534853697,2960.0,9e-05
91,4750,51,95,,0.0012693071,6.106146611273289e-06,-0.004641476736287587,0.2,-7.072148370742798,0.0,940,0.00025,-0.9239140748977661,0.9954160451889038,-0.014729568734765053,2960.0,9e-05
89,4800,53,96,,0.000753727,7.2697956966294445e-06,8.360851672506442e-05,0.2,-7.070324325561524,0.0,950,0.00025,-6.920934677124023,0.9950458407402039,-0.003559654112905264,2960.0,9e-05
88,4850,54,97,,0.0029686154,7.478347788492101e-06,-0.006113761275307894,0.2,-7.069747686386108,0.0,960,0.00025,-9.82626724243164,0.9955312609672546,-0.014050791040062904,2960.0,9e-05
87,4900,56,98,,0.0005132413,8.89917527047146e-07,0.00024072174448548368,0.2,-7.072353076934815,0.0,970,0.00025,-2.9899532794952393,0.9955956339836121,-0.002685579238459468,2960.0,9e-05
86,4950,57,99,,0.0026906384,3.966435156144144e-06,-0.0068586813369762465,0.2,-7.070368862152099,0.0019999999552965165,980,0.00025,-24.643301010131836,0.9947776794433594,-0.015760328620672226,2960.0,9e-05
84,5000,59,100,,0.001994295,2.6953999395118446e-06,-0.004214290437637658,0.2,-7.066169404983521,0.0,990,0.00025,0.2615817189216614,0.9940401315689087,-0.01122667733579874,2960.0,9e-05
83,5050,60,101,,0.0029587806,2.987399511766853e-06,-0.009487859027809442,0.2,-7.063108968734741,0.0019999999552965165,1000,0.00025,-7.98159122467041,0.9935067892074585,-0.027244891971349716,2960.0,9e-05
82,5100,61,102,,0.006312038,2.242425182430452e-06,-0.010493366074283018,0.2,-7.0605470657348635,0.011999999731779098,1010,0.00025,0.2820243239402771,0.9930047988891602,-0.022906802594661713,2960.0,9e-05
81,5150,62,103,,0.0035831868,3.0484768558380893e-06,-0.002595968999899867,0.2,-7.059688758850098,0.003999999910593033,1020,0.00025,-1.8496344089508057,0.9934632182121277,-0.005746868904680014,2960.0,9e-05
80,5200,64,104,,0.00030943513,1.646377666020271e-06,6.920843315327829e-05,0.2,-7.062040328979492,0.0,1030,0.00025,-0.46934080123901367,0.9934021830558777,-0.0022390559315681458,2960.0,9e-05
80,5250,65,105,,0.0024447334,1.872534558060579e-05,-0.004616042808396869,0.2,-7.059443712234497,0.0,1040,0.00025,-6.347862720489502,0.9925090074539185,-0.010549111291766167,2960.0,9e-05
79,5300,67,106,,0.0058396687,1.0422780451335712e-05,-0.010291252003517038,0.2,-7.05563907623291,0.009999999776482582,1050,0.00025,-2.75435733795166,0.9921439290046692,-0.021828176453709602,2960.0,9e-05
78,5350,68,107,,0.008502108,6.372254074449302e-06,-0.01201480860123425,0.2,-7.055825328826904,0.019999999552965164,1060,0.00025,-0.06536471843719482,0.9926975965499878,-0.02751832641661167,2960.0,9e-05
77,5400,69,108,,0.004115152,2.9700209324801106e-06,-0.0037532194667146968,0.2,-7.059379386901855,0.0019999999552965165,1070,0.00025,0.5201337039470673,0.9933444857597351,-0.012613639235496521,2960.0,9e-05
76,5450,70,109,,0.001854887,1.181296292998013e-05,-5.88127747177758e-05,0.2,-7.061708068847656,0.0,1080,0.00025,-19.788658142089844,0.993665337562561,-0.00852421298623085,2960.0,9e-05
75,5500,72,110,,0.0058928384,1.3300493719725637e-05,-0.010442515893839311,0.2,-7.062162113189697,0.007999999821186066,1090,0.00025,-0.9736108779907227,0.993376612663269,-0.023442130535840988,2960.0,9e-05
75,5550,73,111,,0.0076317526,4.3945468405581775e-06,-0.013699046758003597,0.2,-7.060058116912842,0.021999999508261682,1100,0.00025,0.2279614806175232,0.9929137229919434,-0.027171257883310318,2960.0,9e-05
74,5600,74,112,,0.004905119,3.0026826834728126e-06,-0.004638641067780469,0.2,-7.059563779830933,0.007999999821186066,1110,0.00025,0.7476173341274261,0.9935570955276489,-0.010252265259623528,2960.0,9e-05
74,5650,75,113,,0.006020954,1.6718818824301706e-05,-0.008001174457254812,0.2,-7.06436767578125,0.005999999865889549,1120,0.00025,-13.377154350280762,0.994482696056366,-0.020046744495630264,2960.0,9e-05
73,5700,77,114,,0.0058175502,4.955164240527665e-06,-0.004348723507253282,0.2,-7.067604494094849,0.019999999552965164,1130,0.00025,0.583753228187561,0.994754433631897,-0.011333005502820015,2960.0,9e-05
72,5750,78,115,,0.0007928634,6.883236937937909e-06,0.0008023198029256662,0.2,-7.067689037322998,0.0,1140,0.00025,0.3881880044937134,0.994554340839386,-0.004659339785575867,2960.0,9e-05
72,5800,80,116,,0.0021260118,6.8493577055051e-05,-0.00952199754677716,0.2,-7.06628532409668,0.0,1150,0.00025,-5.204927921295166,0.9942310452461243,-0.02236778475344181,2960.0,9e-05
71,5850,81,117,,0.006430832,1.3970454710943159e-05,-0.010717689177021405,0.2,-7.064814758300781,0.012000000104308128,1160,0.00025,-0.409917950630188,0.9940329790115356,-0.023260757327079773,2960.0,9e-05
71,5900,82,118,,0.011596723,2.271594839839963e-05,-0.015064240868203172,0.2,-7.0639854907989506,0.05,1170,0.00025,-1.4036602973937988,0.9938628077507019,-0.027227308601140976,2960.0,9e-05
66,5950,89,119,,0.008075591,3.539246372383786e-05,-0.013211735030636263,0.2,-7.062179899215698,0.026000000163912775,1180,0.00025,-6.0712151527404785,0.993150532245636,-0.02288314513862133,2960.0,9.400000000000001e-05
66,6000,90,120,,0.00078739284,6.232535706658382e-05,-0.002376034738845334,0.2,-7.0573710918426515,0.0,1190,0.00025,0.6646860837936401,0.9920188784599304,-0.007443427108228207,2960.0,9.400000000000001e-05
65,6050,92,121,,0.00011562943,1.3849607603333424e-05,-0.0018258454612878339,0.2,-7.053594541549683,0.0,1200,0.00025,-12.136075973510742,0.9921525716781616,-0.005236106924712658,2960.0,9.400000000000001e-05
65,6100,93,122,,3.0536652e-05,2.971989346178816e-06,0.00041578483144988354,0.2,-7.056511878967285,0.0,1210,0.00025,0.29996734857559204,0.9929311871528625,0.0003543214697856456,2960.0,9.400000000000001e-05
64,6150,94,123,,0.00015133739,4.911887890557409e-06,-0.0021497984562884654,0.2,-7.060548591613769,0.0,1220,0.00025,-4.300127029418945,0.9938455820083618,-0.005355834495276213,2960.0,9.400000000000001e-05
64,6200,96,124,,0.00028407216,1.670103779360943e-06,-0.002754825651005177,0.2,-7.065113973617554,0.0,1230,0.00025,0.5035656094551086,0.9946889877319336,-0.006966480053961277,2960.0,9.400000000000001e-05
64,6250,97,125,,0.00050477503,4.219065658617183e-06,-0.006251513367984529,0.2,-7.068515014648438,0.0,1240,0.00025,-1.5790948867797852,0.9951900243759155,-0.01414016168564558,2960.0,9.400000000000001e-05
63,6300,99,126,,0.0003037107,4.490051401262462e-06,-0.0021532963193021002,0.2,-7.070107555389404,0.0,1250,0.00025,-4.2968668937683105,0.9953508377075195,-0.0058028134517371655,2960.0,9.400000000000001e-05
63,6350,100,127,,8.926987e-05,5.060229250375415e-06,-0.00033489995787014946,0.2,-7.071284675598145,0.0,1260,0.00025,-0.27012598514556885,0.9959126710891724,-0.0020604480523616076,2960.0,9.400000000000001e-05
62,6400,101,128,,0.00024307966,6.606817828469503e-06,-0.0007346465553709436,0.2,-7.07493577003479,0.0,1270,0.00025,-3.462266445159912,0.9967198371887207,-0.0022190031595528126,2960.0,9.400000000000001e-05
62,6450,103,129,,0.0004546535,2.7461563490760454e-06,-0.002879432741668975,0.2,-7.076283740997314,0.0,1280,0.00025,0.11371809244155884,0.9959226846694946,-0.007269747089594603,2960.0,9.400000000000001e-05
62,6500,104,130,,0.00014814973,2.511162352902829e-06,0.00011835468190852793,0.2,-7.071627759933472,0.0,1290,0.00025,-11.470491409301758,0.9956585764884949,-0.0009011351503431797,2960.0,9.400000000000001e-05
61,6550,105,131,,0.00017986418,2.956187194058657e-06,-0.0015482297114651545,0.2,-7.073474597930908,0.0,1300,0.00025,-4.63621187210083,0.9965229034423828,-0.004647653084248304,2960.0,9.400000000000001e-05
61,6600,107,132,,0.000117945674,2.976691234835016e-06,-0.00010086321299951351,0.2,-7.078356313705444,0.0,1310,0.00025,-6.120577812194824,0.9975277781486511,-0.000674648501444608,2960.0,9.400000000000001e-05
61,6650,108,133,,9.417176e-05,1.7911252825797419e-06,-0.0008216974572860635,0.2,-7.08250789642334,0.0,1320,0.00025,-4.918705463409424,0.9980533719062805,-0.003195956815034151,2960.0,9.400000000000001e-05
60,6700,110,134,,0.00060625194,1.6070810545443236e-06,-0.003413902977306549,0.2,-7.084817886352539,0.0,1330,0.00025,-1.643826961517334,0.9986007809638977,-0.009938101284205914,2960.0,9.400000000000001e-05
60,6750,111,135,,0.0025771689,1.163363333489542e-06,-0.0032736286218280953,0.2,-7.088504934310913,0.0,1340,0.00025,0.08667886257171631,0.9995576739311218,-0.007665421348065138,2960.0,9.400000000000001e-05
60,6800,112,136,,0.0010765159,9.457694318371069e-07,-0.0036710845666894087,0.2,-7.0932659149169925,0.0,1350,0.00025,-0.45567381381988525,1.0003372430801392,-0.011103792116045952,2960.0,9.400000000000001e-05
60,6850,113,137,,0.0014731121,9.758453757058304e-07,-0.006684879024513179,0.2,-7.096654605865479,0.0,1360,0.00025,-3.6457390785217285,1.0009663105010986,-0.014913414604961872,2960.0,9.400000000000001e-05
59,6900,115,138,,0.001747613,1.5480342540286075e-06,-0.0013655029275106757,0.2,-7.09961347579956,0.0,1370,0.00025,-12.825859069824219,1.0014913082122803,-0.006249045021831989,2960.0,9.400000000000001e-05
59,6950,116,139,,0.00076206686,8.624084784969455e-07,-0.0003580292459810508,0.2,-7.100559234619141,0.0,1380,0.00025,-1.450669527053833,1.0010945796966553,-0.00104285660199821,2960.0,9.400000000000001e-05
59,7000,118,140,,0.00021969675,7.649201563708629e-07,-0.0011767420377871928,0.2,-7.097649240493775,0.0,1390,0.00025,-0.43321073055267334,1.0006687641143799,-0.002994830720126629,2960.0,9.400000000000001e-05
59,7050,119,141,,0.0016614592,2.1012391698604914e-06,-0.005584379699430464,0.2,-7.097130250930786,0.0,1400,0.00025,-22.518781661987305,1.000971794128418,-0.015043411403894424,2960.0,9.400000000000001e-05
58,7100,120,142,,0.000763365,1.2882427142812958e-06,0.001198602092452461,0.2,-7.09704098701477,0.0,1410,0.00025,-24.473831176757812,0.9999957084655762,-0.00046120487968437374,2960.0,9.400000000000001e-05
58,7150,122,143,,0.0047086193,1.12984504880842e-06,-0.017122915553860453,0.2,-7.090460920333863,0.0019999999552965165,1420,0.00025,-0.6595096588134766,0.9988244771957397,-0.03852347284555435,2960.0,9.400000000000001e-05
58,7200,123,144,,0.0031779492,2.0734350869133776e-06,-0.005271799590787829,0.2,-7.0856081485748295,0.0019999999552965165,1430,0.00025,0.09113818407058716,0.9978588819503784,-0.01331252884119749,2960.0,9.400000000000001e-05
58,7250,124,145,,0.007032709,4.744162197312107e-06,-0.015656104362570034,0.2,-7.081065273284912,0.017999999597668646,1440,0.00025,-6.544460773468018,0.9971845746040344,-0.03128686547279358,2960.0,9.400000000000001e-05
57,7300,126,146,,0.0024289405,1.5738019385480584e-06,-0.001625384171406008,0.2,-7.078270769119262,0.0,1450,0.00025,0.46735626459121704,0.9967085123062134,-0.005829426925629377,2960.0,9.400000000000001e-05
57,7350,127,147,,0.0009317529,1.6406425856985153e-06,-0.0025028756071697076,0.2,-7.0769599914550785,0.0,1460,0.00025,-1.0948266983032227,0.9969773292541504,-0.010357378982007504,2960.0,9.400000000000001e-05
57,7400,128,148,,0.0043522646,4.594117353917682e-06,-0.007153302702587183,0.2,-7.078886604309082,0.003999999910593033,1470,0.00025,-0.007899045944213867,0.9972246289253235,-0.014802411198616028,2960.0,9.400000000000001e-05
57,7450,130,149,,0.002689898,8.973972035164479e-06,-0.007499267769046014,0.2,-7.079636430740356,0.0,1480,0.00025,-0.336153507232666,0.9974367022514343,-0.01749160699546337,2960.0,9.400000000000001e-05
57,7500,131,150,,0.0013739598,1.7494149176400242e-06,-0.004372181223821858,0.2,-7.0820342063903805,0.0,1490,0.00025,-8.776569366455078,0.9983747601509094,-0.01434129849076271,2960.0,9.400000000000001e-05
57,7550,132,151,,0.0001574254,1.2623483030438365e-06,0.0009006647842468851,0.2,-7.087100982666016,0.0,1500,0.00025,-9.547801971435547,0.9992215037345886,-0.0014589522033929825,2960.0,9.400000000000001e-05
56,7600,133,152,,0.0022213291,2.591127076811972e-06,-0.007245006745215487,0.2,-7.091270017623901,0.0,1510,0.00025,-8.776727676391602,1.000232458114624,-0.016357600688934326,2960.0,9.400000000000001e-05
56,7650,135,153,,0.00056768896,1.4048164757696214e-06,-0.0011175633671228979,0.2,-7.095617246627808,0.0,1520,0.00025,-6.861136436462402,1.000573754310608,-0.007737026549875736,2960.0,9.400000000000001e-05
56,7700,136,154,,0.0011272717,3.030215930266422e-06,-0.0030589114714530295,0.2,-7.095214176177978,0.0,1530,0.00025,-3.9245495796203613,1.0001657009124756,-0.010003356263041496,2960.0,9.400000000000001e-05
56,7750,137,155,,0.0011010623,2.163016580425392e-06,-0.004703669602982785,0.2,-7.094417238235474,0.0,1540,0.00025,0.43977808952331543,1.0006753206253052,-0.011696463450789452,2960.0,9.400000000000001e-05
56,7800,138,156,,0.0021245873,2.813395190059964e-06,-0.005732424555346327,0.2,-7.099874544143677,0.0,1550,0.00025,-15.420841217041016,1.0023233890533447,-0.014004053547978401,2960.0,9.400000000000001e-05
55,7850,140,157,,0.0045304177,7.851301745631645e-07,-0.009992340626660745,0.2,-7.108527421951294,0.005999999865889549,1560,0.00025,-6.926022529602051,1.0038740634918213,-0.02236301079392433,2960.0,9.400000000000001e-05
55,7900,141,158,,0.005446334,2.2295416897577526e-06,-0.00860808168444791,0.2,-7.115477418899536,0.015999999642372132,1570,0.00025,-11.228049278259277,1.0051772594451904,-0.016914576292037964,2960.0,9.400000000000001e-05
55,7950,142,159,,0.008531753,1.5304516978176252e-06,-0.01564290779922146,0.2,-7.121715259552002,0.023999999463558196,1580,0.00025,0.6632550358772278,1.00621497631073,-0.03292323648929596,2960.0,9.400000000000001e-05
55,8000,143,160,,0.0029369665,2.2183343389770015e-06,-0.00216086227609793,0.2,-7.1275818824768065,0.003999999910593033,1590,0.00025,-10.084062576293945,1.0078480243682861,-0.01037223357707262,2960.0,9.400000000000001e-05
55,8050,145,161,,0.0037277818,1.409188860179711e-06,-0.00457251604530029,0.2,-7.136376237869262,0.005999999865889549,1600,0.00025,-0.42818987369537354,1.0094413757324219,-0.009443847462534904,2960.0,9.400000000000001e-05
55,8100,146,162,,0.0039653755,1.5929381675050537e-06,-0.010409515986219064,0.2,-7.142503786087036,0.0019999999552965165,1610,0.00025,-1.004511833190918,1.0103015899658203,-0.025379367172718048,2960.0,9.400000000000001e-05
55,8150,147,163,,0.0011715627,1.2432721405275516e-06,-0.0005167911066964681,0.2,-7.146589612960815,0.0,1620,0.00025,-2.938753366470337,1.0112855434417725,-0.003676901338621974,2960.0,9.400000000000001e-05
54,8200,149,164,,0.002866186,2.1610981457342858e-05,-0.006703093351563183,0.2,-7.152270126342773,0.0,1630,0.00025,-0.7947875261306763,1.0125575065612793,-0.017454860731959343,2960.0,9.400000000000001e-05
54,8250,150,165,,0.009016205,1.223414533342293e-05,-0.008031829384155564,0.2,-7.157448959350586,0.01799999997019768,1640,0.00025,-11.038187026977539,1.013122320175171,-0.024154014885425568,2960.0,9.400000000000001e-05
54,8300,151,166,,0.0018394303,5.186684700220212e-06,0.0019711041784322703,0.2,-7.159531211853027,0.0,1650,0.00025,-29.41104507446289,1.0136675834655762,-0.00853236299008131,2960.0,9.400000000000001e-05
54,8350,152,167,,0.007321739,1.5477938404728774e-06,-0.006582477289251898,0.2,-7.161280679702759,0.023999999836087228,1660,0.00025,0.45975303649902344,1.0133860111236572,-0.011417155154049397,2960.0,9.400000000000001e-05
54,8400,154,168,,0.006343542,7.420416068271152e-06,-0.007443229463882517,0.2,-7.158922338485718,0.021999999508261682,1670,0.00025,-11.48180103302002,1.0130589008331299,-0.016582928597927094,2960.0,9.400000000000001e-05
54,8450,155,169,,0.0058314633,1.1711215120158158e-05,-0.009683552686008668,0.2,-7.158502578735352,0.015999999642372132,1680,0.00025,-8.511913299560547,1.01327645778656,-0.02633456327021122,2960.0,9.400000000000001e-05
54,8500,156,170,,0.0074140956,2.735497810135712e-06,-0.009861615638248633,0.2,-7.160237455368042,0.024000000208616257,1690,0.00025,-4.097834587097168,1.0137535333633423,-0.022828232496976852,2960.0,9.400000000000001e-05
54,8550,158,171,,0.0020351089,2.0784256321348948e-06,0.0020639831626322546,0.2,-7.161920785903931,0.0,1700,0.00025,0.41437631845474243,1.0137715339660645,-0.003418662818148732,2960.0,9.400000000000001e-05
53,8600,159,172,,0.0101416325,7.0642360697092956e-06,-0.01597749576531342,0.2,-7.161657476425171,0.03799999915063381,1710,0.00025,-15.157281875610352,1.0139219760894775,-0.03502500429749489,2960.0,9.400000000000001e-05
53,8650,160,173,,0.0037079786,4.4534827566167225e-06,0.00015339587838392177,0.2,-7.163031482696534,0.0,1720,0.00025,0.26593518257141113,1.0141807794570923,-0.0056291851215064526,2960.0,9.400000000000001e-05
53,8700,162,174,,0.006891521,3.465106738076429e-06,-0.011586223575053723,0.2,-7.164124202728272,0.01799999997019768,1730,0.00025,0.31150293350219727,1.0144709348678589,-0.027446430176496506,2960.0,9.400000000000001e-05
53,8750,163,175,,0.0016994643,4.432817968336167e-05,-0.0007343773778411666,0.2,-7.166380786895752,0.0,1740,0.00025,-8.338821411132812,1.0152432918548584,-0.005029859021306038,2960.0,9.400000000000001e-05
53,8800,165,176,,0.003197832,1.8585024281492225e-05,-0.006776313901413289,0.2,-7.170458841323852,0.0019999999552965165,1750,0.00025,-8.79656982421875,1.0160318613052368,-0.014904167503118515,2960.0,9.400000000000001e-05
52,8850,166,177,,0.0047393464,1.0954845492960885e-05,-0.01423556933971124,0.2,-7.1725774765014645,0.0,1760,0.00025,0.29371708631515503,1.015965223312378,-0.03319288790225983,2960.0,9.400000000000001e-05
50,8900,174,178,,0.0021539426,2.565384165791329e-05,0.0016265194595325382,0.2,-7.170468521118164,0.0,1770,0.00025,-5.074664115905762,1.0152961015701294,-0.0013705783057957888,2960.0,8.966666666666667e-05
50,8950,176,179,,0.002126471,0.00011502006200316827,-0.005664314036839713,0.2,-7.167189407348633,0.0019999999552965165,1780,0.00025,0.07710760831832886,1.0148494243621826,-0.01559816487133503,2960.0,8.966666666666667e-05
50,9000,177,180,,0.00042786,5.76602053570241e-06,-0.0024929540592708577,0.2,-7.1650303363800045,0.0,1790,0.00025,-5.211550235748291,1.0142765045166016,-0.005481231026351452,2960.0,8.966666666666667e-05
50,9050,178,181,,0.0008760202,3.2199523673170916e-06,-0.0038471687507115604,0.2,-7.161771631240844,0.0,1800,0.00025,-5.595874309539795,1.0136868953704834,-0.012596779502928257,2960.0,8.966666666666667e-05
50,9100,180,182,,0.00061550736,1.8849257742203917e-06,-0.0004523965653788764,0.2,-7.158704137802124,0.0,1810,0.00025,-2.573042154312134,1.0130006074905396,-0.0017640702426433563,2960.0,8.966666666666667e-05
50,9150,181,183,,0.0010834122,1.5951242971823375e-06,-0.004720315932063457,0.2,-7.15542049407959,0.0,1820,0.00025,-4.627137184143066,1.0126183032989502,-0.010812312364578247,2960.0,8.966666666666667e-05
50,9200,183,184,,0.0020235693,8.581626673276333e-07,-0.007719106157310307,0.2,-7.153423595428467,0.0,1830,0.00025,-18.853715896606445,1.0120030641555786,-0.016275625675916672,2960.0,8.966666666666667e-05
50,9250,184,185,,0.002378596,1.3325452300705366e-06,-0.011383254122920405,0.2,-7.151442193984986,0.0,1840,0.00025,-2.335430145263672,1.012313961982727,-0.023925669491291046,2960.0,8.966666666666667e-05
50,9300,185,186,,0.00078635337,3.4169275693329836e-07,-0.0013716525043129479,0.2,-7.155453872680664,0.0,1850,0.00025,-113.55230712890625,1.0134620666503906,-0.003395408159121871,2960.0,8.966666666666667e-05
49,9350,187,187,,0.0001712811,1.306699823544477e-06,-0.001441672552144091,0.2,-7.161633443832398,0.0,1860,0.00025,-1.9347805976867676,1.014897108078003,-0.004293250851333141,2960.0,8.966666666666667e-05
49,9400,188,188,,0.00024392485,5.975212673092756e-07,-0.0032799817034974586,0.2,-7.16890549659729,0.0,1870,0.00025,-10.232131958007812,1.0163236856460571,-0.007088751532137394,2960.0,8.966666666666667e-05
