account_rewards,date
-559.8893787383568,2021-04-06
279.7442985534435,2021-04-07
2466.2099504204234,2021-04-08
87.9523754119873,2021-04-09
-3107.9593487853417,2021-04-12
6678.078018497443,2021-04-13
2787.2095535163535,2021-04-14
4918.837567661307,2021-04-15
-4784.864162677666,2021-04-16
-20073.597168365493,2021-04-19
11333.729805084178,2021-04-20
-10534.837183414376,2021-04-21
10604.382512126816,2021-04-22
2071.98318769841,2021-04-23
1065.3906220017234,2021-04-26
-2251.811725414358,2021-04-27
3520.124149421812,2021-04-28
-5006.115074703237,2021-04-29
4876.969341491698,2021-04-30
211.2149183693109,2021-05-03
8486.351863037096,2021-05-04
10840.215068054153,2021-05-05
13574.869551670039,2021-05-06
-2218.305299522355,2021-05-07
-16108.626389114419,2021-05-10
-15924.392876560101,2021-05-11
10364.550088500953,2021-05-12
16216.48806267546,2021-05-13
2059.7206817894476,2021-05-14
-12138.760271656094,2021-05-17
-11898.857586059603,2021-05-18
3948.957037414657,2021-05-19
10227.710190696642,2021-05-20
6942.772271511145,2021-05-21
-4523.69837402727,2021-05-24
2903.901306026499,2021-05-25
6426.796074382728,2021-05-26
325.2482028846862,2021-05-27
10202.390137432143,2021-05-28
2834.9969511223026,2021-06-01
2681.2067357369233,2021-06-02
4396.501948146615,2021-06-03
-5044.637395828031,2021-06-04
-3381.8923493691254,2021-06-07
-7743.008883586852,2021-06-08
-9937.79165234766,2021-06-09
-388.95374893944245,2021-06-10
-6240.341759269708,2021-06-11
-521.2793194007827,2021-06-14
-9122.4423982125,2021-06-15
-11812.890754096908,2021-06-16
-18044.310767139425,2021-06-17
19928.70816675946,2021-06-18
514.634141006507,2021-06-21
-419.6930548400851,2021-06-22
13659.281844741781,2021-06-23
284.439596973476,2021-06-24
-7171.158930694568,2021-06-25
-1867.8812208328163,2021-06-28
9943.484606979298,2021-06-29
779.4709046821808,2021-06-30
-3399.6443181304494,2021-07-01
