account_value,date,daily_return
1000000.0,2021-04-06,
999440.1106212616,2021-04-07,-0.0005598893787384096
999719.8549198151,2021-04-08,0.0002799010121572465
1002186.0648702355,2021-04-09,0.002466901040610203
1002274.0172456475,2021-04-12,8.776052521075606e-05
999166.0578968622,2021-04-13,-0.0031009078309006677
1005844.1359153596,2021-04-14,0.006683651797133816
1008631.345468876,2021-04-15,0.0027710153631108625
1013550.1830365373,2021-04-16,0.004876744699397362
1008765.3188738596,2021-04-19,-0.00472089516904084
988691.7217054941,2021-04-20,-0.01989917455803769
1000025.4515105783,2021-04-21,0.011463360677819168
989490.6143271639,2021-04-22,-0.010534569062718435
1000094.9968392907,2021-04-23,0.010717011721569136
1002166.9800269891,2021-04-26,0.0020717863745411957
1003232.3706489909,2021-04-27,0.0010630869338490445
1000980.5589235765,2021-04-28,-0.002244556486906135
1004500.6830729983,2021-04-29,0.003516675841544137
999494.5679982951,2021-04-30,-0.0049836850875883965
1004371.5373397868,2021-05-03,0.0048794355643762
1004582.7522581561,2021-05-04,0.00021029560328722496
1013069.1041211932,2021-05-05,0.008447638428950688
1023909.3191892473,2021-05-06,0.010700370807831261
1037484.1887409174,2021-05-07,0.013257882604700733
1035265.883441395,2021-05-10,-0.002138158174935123
1019157.2570522806,2021-05-11,-0.015559893015663406
1003232.8641757205,2021-05-12,-0.015625059593470825
1013597.4142642214,2021-05-13,0.010331150880924067
1029813.9023268969,2021-05-14,0.015998943796090126
1031873.6230086864,2021-05-17,0.0020000901882712974
1019734.8627370303,2021-05-18,-0.01176380518019493
1007836.0051509707,2021-05-19,-0.011668579766040743
1011784.9621883853,2021-05-20,0.0039182535821620235
1022012.672379082,2021-05-21,0.010108580946464274
1028955.4446505931,2021-05-24,0.00679323501473772
1024431.7462765658,2021-05-25,-0.004396398694953563
1027335.6475825923,2021-05-26,0.002834645955263504
1033762.443656975,2021-05-27,0.00625579000349652
1034087.6918598597,2021-05-28,0.00031462567138151876
1044290.0819972919,2021-06-01,0.009866078300460712
1047125.0789484142,2021-06-02,0.002714760007775041
1049806.285684151,2021-06-03,0.0025605410372078197
1054202.7876322977,2021-06-04,0.004187917340656266
1049158.1502364697,2021-06-07,-0.004785262811871416
1045776.2578871006,2021-06-08,-0.0032234342826263918
1038033.2490035137,2021-06-09,-0.007404077904035522
1028095.457351166,2021-06-10,-0.00957367373529483
1027706.5036022266,2021-06-11,-0.00037832454774344715
1021466.1618429569,2021-06-14,-0.0060721049612867395
1020944.8825235561,2021-06-15,-0.0005103246087567737
1011822.4401253436,2021-06-16,-0.008935293720914506
1000009.5493712467,2021-06-17,-0.011674865357437114
981965.2386041073,2021-06-18,-0.01804413845696251
1001893.9467708668,2021-06-21,0.020294718573835357
1002408.5809118733,2021-06-22,0.000513661293857659
1001988.8878570332,2021-06-23,-0.00041868461905847365
1015648.169701775,2021-06-24,0.013632168989373694
1015932.6092987484,2021-06-25,0.0002800572141601343
1008761.4503680539,2021-06-28,-0.0070586954932418955
1006893.569147221,2021-06-29,-0.001851658011070234
1016837.0537542003,2021-06-30,0.009875407800449931
1017616.5246588825,2021-07-01,0.0007665642216758695
1014216.8803407521,2021-07-02,-0.003340791187790515
