account_value,date,daily_return
1004728.1894380421,2021-07-06,
1004397.9950003438,2021-07-07,-0.00032864056286008303
1000776.5040556836,2021-07-08,-0.0036056333870507773
1014054.5752547879,2021-07-09,0.013267768722881046
1017500.8783448987,2021-07-12,0.003398538080896518
1014514.7636494221,2021-07-13,-0.0029347539240790477
1013059.6898880429,2021-07-14,-0.0014342558763216218
1013933.9344372029,2021-07-15,0.0008629743714869686
1004625.1877498174,2021-07-16,-0.00918082171946677
987000.7732785383,2021-07-19,-0.017543273537422133
1000259.502280415,2021-07-20,0.013433352192658399
1010411.8131376539,2021-07-21,0.010149676992913692
1011179.7365827832,2021-07-22,0.0007600103592857455
1019449.7007246289,2021-07-23,0.008178530327153766
1022962.2192297253,2021-07-26,0.0034455044742274232
1022917.9707975659,2021-07-27,-4.3255196846558874e-05
1019201.1834554943,2021-07-28,-0.003633514561459439
1024188.1458349499,2021-07-29,0.0048930107817848345
1016583.9416570935,2021-07-30,-0.007424616471866319
1012565.0982885632,2021-08-02,-0.003953282364444366
1018369.6891699109,2021-08-03,0.005732560692797595
997382.6479368481,2021-08-04,-0.020608470044085503
1010455.8255377087,2021-08-05,0.013107484502465905
1013859.795657185,2021-08-06,0.003368747087647117
1009636.0926351818,2021-08-09,-0.004165963617548729
1018592.6141691479,2021-08-10,0.008871039376761258
1029276.730990437,2021-08-11,0.010489097086182841
1030168.3611555371,2021-08-12,0.0008662686508438266
1031315.0800276074,2021-08-13,0.0011131373427000213
1033851.4366331372,2021-08-16,0.0024593421105234547
1027911.8327017102,2021-08-17,-0.005745123255590845
1012435.9416723523,2021-08-18,-0.0150556599671412
1004693.4617185864,2021-08-19,-0.007647377611838646
1008765.2181310925,2021-08-20,0.004052735055666723
1018586.7469167981,2021-08-23,0.009736188965655979
1021358.8072996411,2021-08-24,0.002721476978994497
1023501.743289021,2021-08-25,0.0020981225932201752
1015381.272383717,2021-08-26,-0.00793400788865184
1022174.4582433972,2021-08-27,0.006690280827942097
1021510.184695271,2021-08-30,-0.0006498631840867741
1022497.5023031506,2021-08-31,0.0009665274244663458
1018779.3082647595,2021-09-01,-0.0036363844703932724
1027628.8155050549,2021-09-02,0.008686382976670792
1024653.3581991467,2021-09-03,-0.002895459197926331
1013736.1048651013,2021-09-07,-0.01065458210494985
1013209.1624746594,2021-09-08,-0.0005198023311125954
1005963.2176656994,2021-09-09,-0.007151479750994838
1003203.7570829663,2021-09-10,-0.002743102863280056
1012822.1322889599,2021-09-13,0.009587658676599498
1005421.4076643261,2021-09-14,-0.007307032882376219
1012806.5546064648,2021-09-15,0.007345324941205433
1008924.5484113964,2021-09-16,-0.003832919699632842
1001760.4209127697,2021-09-17,-0.007100756453896406
979542.3902845654,2021-09-20,-0.022178986276938373
978754.6352644238,2021-09-21,-0.0008042071766927172
988770.7233610424,2021-09-22,0.010233502591701749
1000669.1816015515,2021-09-23,0.012033586714687239
1001309.1406812939,2021-09-24,0.000639531117285097
1008166.1457052502,2021-09-27,0.0068480399762362865
995861.7679777417,2021-09-28,-0.012204712268830575
995127.5205335888,2021-09-29,-0.0007372985566499457
979927.2397260937,2021-09-30,-0.015274706501278046
990825.2895117077,2021-10-01,0.011121284666665954
