account_value,date,daily_return
1050369.2638442738,2022-01-03,
1051312.2812960406,2022-01-04,0.0008977961220184572
1037890.2183944752,2022-01-05,-0.012766961007074862
1028604.6148491566,2022-01-06,-0.0089466143728405
1030074.3083589412,2022-01-07,0.001428822589912393
1029405.2962217418,2022-01-10,-0.000649479490722582
1033461.066056596,2022-01-11,0.003939915453845311
1035231.7086365826,2022-01-12,0.0017133132907878323
1024953.8641211559,2022-01-13,-0.009928061930176701
1023669.5549582798,2022-01-14,-0.0012530409492892414
1005776.2643993809,2022-01-18,-0.017479557218665343
998169.57068662,2022-01-19,-0.007563007780168052
989744.4982500622,2022-01-20,-0.008440522215841795
974436.7154798519,2022-01-21,-0.015466398446544072
973794.7929541256,2022-01-24,-0.0006587626631148202
961180.1219552128,2022-01-25,-0.012954136836822339
963332.7638047306,2022-01-26,0.002239582155672215
967598.1839287846,2022-01-27,0.00442777437280073
979271.8257134525,2022-01-28,0.01206455528602679
978292.5660726139,2022-01-31,-0.000999987557208759
979048.2347215245,2022-02-01,0.0007724362579430988
983744.8274907661,2022-02-02,0.00479710049278359
972143.9365495276,2022-02-03,-0.011792581385997036
973656.5866339849,2022-02-04,0.0015559939506759601
972497.9197857832,2022-02-07,-0.0011900159297513202
980536.3021981444,2022-02-08,0.008265706536556783
991760.8030167478,2022-02-09,0.011447307757439074
978986.2801150603,2022-02-10,-0.012880649106951858
962679.2950194754,2022-02-11,-0.016657010855829713
958744.579752294,2022-02-14,-0.004087254486035086
971138.0869964041,2022-02-15,0.012926808146662028
970640.5844977774,2022-02-16,-0.0005122881135940505
950116.3702186026,2022-02-17,-0.02114501969829985
943765.7503074087,2022-02-18,-0.006684044302628589
937420.902433721,2022-02-22,-0.006722905415481595
924323.4287284293,2022-02-23,-0.013971817431516875
927985.9915297903,2022-02-24,0.0039624255834340705
950551.9101966299,2022-02-25,0.02431708977593461
945022.8044684805,2022-02-28,-0.005816732015199166
928142.3452361502,2022-03-01,-0.017862488770125085
947213.832154508,2022-03-02,0.020548019402676143
944708.532456632,2022-03-03,-0.0026449146041053195
944287.9183208898,2022-03-04,-0.0004452316468958051
918783.199795957,2022-03-07,-0.02700947246077734
914091.7597333044,2022-03-08,-0.005106144805101409
933323.9507274679,2022-03-09,0.02103967220946701
933801.4324064078,2022-03-10,0.0005115926560843587
927349.1215299086,2022-03-11,-0.006909724757940827
925170.7253697829,2022-03-14,-0.0023490572315763014
944141.8700307326,2022-03-15,0.020505560909708898
958817.400166841,2022-03-16,0.015543776419565836
967668.0706151442,2022-03-17,0.009230819597937145
972989.3559850173,2022-03-18,0.005499081277416051
967796.2896588759,2022-03-21,-0.005337228299773233
973812.861338449,2022-03-22,0.006216774897632282
963625.3699482207,2022-03-23,-0.01046144674678684
973312.3012035612,2022-03-24,0.010052590516438142
977284.5177334074,2022-03-25,0.004081132566529977
979967.4650066618,2022-03-28,0.0027453082746842217
988860.7862232451,2022-03-29,0.009075118852565955
991452.0043171172,2022-03-30,0.002620407371768385
975659.2976482634,2022-03-31,-0.01592886655136805
978035.7850979094,2022-04-01,0.002435775946966645
