account_rewards,date
4875.260809928994,2023-10-05
2804.686109176604,2023-10-06
1728.678817283595,2023-10-09
2255.175224533188,2023-10-10
-330.9546644669026,2023-10-11
8474.039156372077,2023-10-12
3833.1195020598825,2023-10-13
-2106.698857803247,2023-10-16
-4771.211260269163,2023-10-17
-7840.681940017734,2023-10-18
-4785.9432706070365,2023-10-19
-11316.30559947202,2023-10-20
8569.311453948962,2023-10-23
349.31476867676247,2023-10-24
-7942.631966049201,2023-10-25
-13400.355290222098,2023-10-26
7952.01157466881,2023-10-27
-4371.706456195796,2023-10-30
6364.923505584709,2023-10-31
13106.637047473923,2023-11-01
1157.5711975097656,2023-11-02
5189.311264038086,2023-11-03
1374.1303253173828,2023-11-06
1780.85595703125,2023-11-07
-11670.721145629883,2023-11-08
7877.177963256836,2023-11-09
-357.32164001464844,2023-11-10
4450.101318359375,2023-11-13
3311.3052520751953,2023-11-14
-1354.7263488769531,2023-11-15
-836.1804796142969,2023-11-16
557.1475341795012,2023-11-17
-346.9854427338578,2023-11-20
3628.417179870652,2023-11-21
1888.4353210448753,2023-11-22
-2434.6836692809593,2023-11-24
1111.0334334869403,2023-11-27
-4009.97412109375,2023-11-28
11979.040908813477,2023-11-29
-1972.0564575195312,2023-11-30
-3301.287811279297,2023-12-01
736.7900238037109,2023-12-04
-3543.972442626953,2023-12-05
2625.0056762695312,2023-12-06
2018.1968841552734,2023-12-07
-1769.4701385498047,2023-12-08
4305.692199707031,2023-12-11
8786.505615234375,2023-12-12
-14080.47689819336,2023-12-13
-106.15774536132812,2023-12-14
-766.1239929199219,2023-12-15
2575.7486572265625,2023-12-18
-9613.593490600586,2023-12-19
7297.327713012695,2023-12-20
3334.0968627929688,2023-12-21
885.5439147949219,2023-12-22
2329.0484313964844,2023-12-26
2536.8289184570312,2023-12-27
593.2179565429688,2023-12-28
8658.59310913086,2023-12-29
4234.380645751953,2024-01-02
1648.813720703125,2024-01-03
