account_value,date,daily_return
811247.2207695729,2022-07-06,
822159.1591448286,2022-07-07,0.013450817575564988
821481.5356181485,2022-07-08,-0.0008241999364027031
817126.5397655714,2022-07-11,-0.005301392257465731
813445.0565938527,2022-07-12,-0.004505401541326615
810592.3067250134,2022-07-13,-0.0035069976093832222
809078.5771279142,2022-07-14,-0.0018674364221578088
824437.0290253179,2022-07-15,0.018982645606467008
815128.5842428319,2022-07-18,-0.01129066800103673
829047.555205097,2022-07-19,0.0170757978941376
826796.165211971,2022-07-20,-0.0027156343191543364
831654.3224430807,2022-07-21,0.005875882636519281
829558.2745813177,2022-07-22,-0.0025203354388944055
829699.9543147046,2022-07-25,0.00017078936794212574
820784.6533202283,2022-07-26,-0.010745210901981994
832442.8062959325,2022-07-27,0.014203668317316565
836419.1756516759,2022-07-28,0.004776747814587701
844176.7009318616,2022-07-29,0.009274686073692306
843332.5498323974,2022-08-01,-0.0009999696728569818
840968.153945404,2022-08-02,-0.0028036340912767077
844407.3828371579,2022-08-03,0.004089606575015781
842492.6314856106,2022-08-04,-0.002267568226504424
842316.6454035336,2022-08-05,-0.00020888738429281073
842519.9617228084,2022-08-08,0.0002413775394138895
839933.4575332485,2022-08-09,-0.003069961908405139
855965.7284493442,2022-08-10,0.019087548867477988
857571.0885923381,2022-08-11,0.0018754958167568336
868026.832751514,2022-08-12,0.012192276883236097
869832.1702225719,2022-08-15,0.002079817585056931
870162.920933376,2022-08-16,0.0003802465833373514
868151.5889406315,2022-08-17,-0.0023114430003372544
872320.5572914425,2022-08-18,0.0048021202793606665
864550.473071262,2022-08-19,-0.008907372588245144
848923.447815376,2022-08-22,-0.018075318610805913
847450.0844550397,2022-08-23,-0.001735566810090905
850865.8774443776,2022-08-24,0.004030671601778835
857664.3093082616,2022-08-25,0.00799001586983783
834426.4937341268,2022-08-26,-0.027094301723802672
827989.8918991315,2022-08-29,-0.007713803292835331
822091.9582885529,2022-08-30,-0.007123195184243869
818460.9522884805,2022-08-31,-0.004416788126271887
820125.2932044236,2022-09-01,0.0020335006957747925
814652.4009397561,2022-09-02,-0.006673239211149928
807568.7451729982,2022-09-06,-0.008695310734475714
814489.9187724893,2022-09-07,0.00857038319135106
823735.4024142739,2022-09-08,0.011351256079042082
832927.2671009614,2022-09-09,0.011158758819576287
840973.8768561532,2022-09-12,0.009660639137434313
809526.0008980063,2022-09-13,-0.03739459313018123
809375.420037174,2022-09-14,-0.0001860111480856963
814163.182137573,2022-09-15,0.005915378675793059
806756.7661478918,2022-09-16,-0.009096967477988716
809728.350926628,2022-09-19,0.0036833713746522445
800813.9010516737,2022-09-20,-0.011009185814912947
790130.392362913,2022-09-21,-0.013340813233549631
789701.2274633539,2022-09-22,-0.0005431570582618006
772987.7466578883,2022-09-23,-0.021164309012348892
762219.5651932963,2022-09-26,-0.013930597879655449
760856.4637577132,2022-09-27,-0.001788331732520465
773609.2220496882,2022-09-28,0.01676105665054317
763171.7906263483,2022-09-29,-0.013491865305956141
753993.258876436,2022-09-30,-0.012026822614052968
770719.9239471301,2022-10-03,0.022184104265891236
