account_value,date,daily_return
823323.723155876,2023-04-05,
821718.2707139434,2023-04-06,-0.0019499649977031686
827377.4708068923,2023-04-10,0.006887032082214528
835074.6188805312,2023-04-11,0.009303067034363899
834656.3743774489,2023-04-12,-0.0005008468628143747
842747.499299345,2023-04-13,0.009693959299036159
826913.991190153,2023-04-14,-0.01878796213854772
828669.2219943714,2023-04-17,0.002122628015632122
831295.7259926394,2023-04-18,0.0031695445282096113
823410.9487475242,2023-04-19,-0.009484924556420804
821898.2672510261,2023-04-20,-0.0018370917933493436
816685.3781617489,2023-04-21,-0.0063424991838864075
819514.4596579589,2023-04-24,0.003464102054303808
814193.0340949115,2023-04-25,-0.006493388249999121
809258.6393996296,2023-04-26,-0.006060472748661172
823099.0171042499,2023-04-27,0.01710253932523753
828790.338210207,2023-04-28,0.006914503586676224
826908.9224234638,2023-05-01,-0.0022700744687808028
821742.7275763568,2023-05-02,-0.0062475983835875715
816240.9312621173,2023-05-03,-0.006695278375589031
809493.890742403,2023-05-04,-0.008265991401927963
824434.9049254474,2023-05-05,0.018457229083398863
822116.211508852,2023-05-08,-0.002812463910422558
820879.9190932331,2023-05-09,-0.0015037927707931553
821670.1025038776,2023-05-10,0.0009626053607418861
821125.788600069,2023-05-11,-0.0006624482284920408
820746.7940589008,2023-05-12,-0.0004615547903011885
820687.2259894428,2023-05-15,-7.257788868531012e-05
813261.9762145099,2023-05-16,-0.009047600035422487
822666.3391867694,2023-05-17,0.011563755895774186
823401.6628218708,2023-05-18,0.0008938297339700085
821589.7929907856,2023-05-19,-0.0022004689969604696
819399.071803194,2023-05-22,-0.0026664415822607035
811867.3216544208,2023-05-23,-0.009191797266988155
807853.4822722492,2023-05-24,-0.004943959776570694
806732.7698355732,2023-05-25,-0.0013872719017361534
816711.9172583637,2023-05-26,0.012369830253485814
818964.8783446369,2023-05-30,0.002758575011169384
823709.9291678485,2023-05-31,0.005793961314681573
831364.6239424762,2023-06-01,0.00929294950026982
843486.1848250446,2023-06-02,0.014580318350672528
834705.446929079,2023-06-05,-0.010410055379611038
829188.6962271747,2023-06-06,-0.006609218523972338
830535.7272788105,2023-06-07,0.001624516901598927
843599.6076346454,2023-06-08,0.015729462233536662
844587.80950461,2023-06-09,0.0011714110118370424
853076.3821402607,2023-06-12,0.010050550742177533
852758.9082976398,2023-06-13,-0.00037215171966709093
837663.1987677631,2023-06-14,-0.017702200918677247
848095.805422884,2023-06-15,0.012454416847329064
844866.018199068,2023-06-16,-0.003808281096503552
840558.4699851093,2023-06-20,-0.005098498603530954
839675.0057288227,2023-06-21,-0.0010510443804132574
838922.2596274433,2023-06-22,-0.0008964731547844718
835802.7110854206,2023-06-23,-0.0037185192146504953
835600.4462157306,2023-06-26,-0.00024200073415325818
844814.0106726703,2023-06-27,0.011026279962709662
841403.956896883,2023-06-28,-0.004036455045379972
843575.9783164081,2023-06-29,0.002581425249692959
851327.6203375873,2023-06-30,0.009189026501975173
849431.6438437519,2023-07-03,-0.0022270820874854547
845446.0394049701,2023-07-05,-0.0046920837805695115
841490.6083670673,2023-07-06,-0.004678513889173397
