account_rewards,date
-11909.393141809502,2023-01-04
18220.265990394633,2023-01-05
1326.5368055953877,2023-01-06
-2461.1060392761137,2023-01-09
3491.538553482038,2023-01-10
10663.748339355458,2023-01-11
-798.5003045310732,2023-01-12
-6936.067008056678,2023-01-13
-15059.672128887149,2023-01-17
-4003.5687808799557,2023-01-18
7665.975946144084,2023-01-19
7589.974960632273,2023-01-20
9676.98831736762,2023-01-23
2264.188534889254,2023-01-24
4184.03914823907,2023-01-25
-4155.065482135746,2023-01-26
-4880.84882504656,2023-01-27
642.089958190918,2023-01-30
-1649.7320175170898,2023-01-31
-22283.045616149902,2023-02-01
29.57855224609375,2023-02-02
5465.1124267578125,2023-02-03
5330.904888153076,2023-02-06
-656.0158843994141,2023-02-07
-3988.7979698181152,2023-02-08
6503.858016967773,2023-02-09
6273.68087387085,2023-02-10
-5192.480739593506,2023-02-13
3694.5006790161133,2023-02-14
-9994.647315979004,2023-02-15
7407.813014984131,2023-02-16
-20134.754634857178,2023-02-17
-4455.011093139648,2023-02-21
3847.7109298706055,2023-02-22
-14797.451747894287,2023-02-23
5412.794902801514,2023-02-24
-3631.990921020508,2023-02-27
11506.220523834229,2023-02-28
12318.301864624023,2023-03-01
8076.887233734131,2023-03-02
-1833.0402603149414,2023-03-03
-16971.229362487793,2023-03-06
1452.5524253845215,2023-03-07
-17126.196857452393,2023-03-08
-15445.729816436768,2023-03-09
-16.34691619873047,2023-03-10
6288.8598556518555,2023-03-13
-15312.761329650879,2023-03-14
11375.681190490723,2023-03-15
-8043.923126220703,2023-03-16
13026.465175628662,2023-03-17
5402.3869552612305,2023-03-20
-16026.78413772583,2023-03-21
-1001.5953598022461,2023-03-22
1941.029468536377,2023-03-23
6989.904342651367,2023-03-24
1834.149757385254,2023-03-27
6245.727363586426,2023-03-28
6640.242771148682,2023-03-29
8677.888465881348,2023-03-30
14944.902976989746,2023-03-31
-16055.949935913086,2023-04-03
